,_step,_runtime,training.run_id,training.fitness_3q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.evaluation_time,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
317,317,717.421160697937,2,71.22300720214844,1118.5086669921875,1115.55615234375,2.1754720211029053,1687188254.8499827,387.3190002441406,1117.4466552734375,995.1351318359375,317,441.74542236328125,132.60137939453125,cgp,mu+lambda,walker2d,2,31700,1118.5086669921875,1117.4466552734375,1115.55615234375
318,318,719.614367723465,2,71.85286712646484,1130.5867919921875,1117.7520751953125,2.176283121109009,1687188257.0431898,-575.9061279296875,1118.11962890625,992.428955078125,318,10001.8583984375,182.61715698242188,cgp,mu+lambda,walker2d,2,31800,1130.5867919921875,1118.11962890625,1117.7520751953125
319,319,721.8045697212219,2,69.39855194091797,1119.299072265625,1115.6435546875,2.173415422439575,1687188259.2333918,465.0329895019531,1116.755126953125,1013.7440185546875,319,447.55731201171875,216.15914916992188,cgp,mu+lambda,walker2d,2,31900,1119.299072265625,1116.755126953125,1115.6435546875
320,320,723.9959952831268,2,66.38978576660156,1127.90185546875,1118.4986572265625,2.1759023666381836,1687188261.4248173,464.6631774902344,1121.63525390625,1006.3526000976562,320,435.3725891113281,260.228515625,cgp,mu+lambda,walker2d,2,32000,1127.90185546875,1121.63525390625,1118.4986572265625
321,321,726.1889133453369,2,83.75942993164062,1114.7431640625,1113.8980712890625,2.1758182048797607,1687188263.6177354,487.1697082519531,1114.7269287109375,1027.039306640625,321,455.66156005859375,209.65338134765625,cgp,mu+lambda,walker2d,2,32100,1114.7431640625,1114.7269287109375,1113.8980712890625
322,322,728.3831474781036,2,60.476776123046875,1114.313232421875,1111.170166015625,2.177243709564209,1687188265.8119695,379.0475158691406,1112.9566650390625,998.4488525390625,322,442.33941650390625,94.8973388671875,cgp,mu+lambda,walker2d,2,32200,1114.313232421875,1112.9566650390625,1111.170166015625
323,323,730.5738017559052,2,72.85900115966797,1119.15283203125,1113.973876953125,2.1741507053375244,1687188268.0026238,444.9072570800781,1118.68017578125,1021.835205078125,323,440.0985107421875,203.8526611328125,cgp,mu+lambda,walker2d,2,32300,1119.15283203125,1118.68017578125,1113.973876953125
324,324,732.7679586410522,2,74.50544738769531,1119.9046630859375,1111.947265625,2.176837921142578,1687188270.1967807,409.1556091308594,1118.3612060546875,1017.4620971679688,324,438.9535217285156,130.73944091796875,cgp,mu+lambda,walker2d,2,32400,1119.9046630859375,1118.3612060546875,1111.947265625
325,325,734.9624943733215,2,68.90878295898438,1121.128173828125,1113.621826171875,2.177961826324463,1687188272.3913164,376.1359558105469,1118.71337890625,783.7581787109375,325,432.37652587890625,112.17518615722656,cgp,mu+lambda,walker2d,2,32500,1121.128173828125,1118.71337890625,1113.621826171875
326,326,737.1566457748413,2,65.91886138916016,1119.2135009765625,1116.81298828125,2.1775553226470947,1687188274.5854678,436.83843994140625,1117.2943115234375,1059.439453125,326,455.5194396972656,138.5142059326172,cgp,mu+lambda,walker2d,2,32600,1119.2135009765625,1117.2943115234375,1116.81298828125
327,327,739.3516972064972,2,64.51254272460938,1120.578369140625,1111.4935302734375,2.1788315773010254,1687188276.7805192,440.2936096191406,1118.894287109375,1046.12451171875,327,455.8089599609375,144.46035766601562,cgp,mu+lambda,walker2d,2,32700,1120.578369140625,1118.894287109375,1111.4935302734375
328,328,741.5466058254242,2,66.82203674316406,1126.8133544921875,1119.8363037109375,2.172985553741455,1687188278.9754279,480.8070983886719,1120.0357666015625,1060.8270263671875,328,453.50244140625,260.783935546875,cgp,mu+lambda,walker2d,2,32800,1126.8133544921875,1120.0357666015625,1119.8363037109375
329,329,743.7396223545074,2,69.85762023925781,1135.11181640625,1122.5860595703125,2.1705503463745117,1687188281.1684444,437.18988037109375,1128.6187744140625,1059.923583984375,329,452.4723815917969,133.2510986328125,cgp,mu+lambda,walker2d,2,32900,1135.11181640625,1128.6187744140625,1122.5860595703125
330,330,745.9385495185852,2,73.80039978027344,1130.025146484375,1123.605224609375,2.176532506942749,1687188283.3673716,416.41412353515625,1126.008056640625,1009.6727294921875,330,442.20355224609375,131.2818603515625,cgp,mu+lambda,walker2d,2,33000,1130.025146484375,1126.008056640625,1123.605224609375
331,331,748.1365327835083,2,81.58936309814453,1133.989501953125,1117.7464599609375,2.175651788711548,1687188285.5653548,476.53076171875,1127.3134765625,1049.677001953125,331,444.2320861816406,212.43704223632812,cgp,mu+lambda,walker2d,2,33100,1133.989501953125,1127.3134765625,1117.7464599609375
332,332,750.3374490737915,2,55.3813362121582,1132.5574951171875,1119.114013671875,2.180166721343994,1687188287.766271,374.1099853515625,1125.183837890625,810.7637329101562,332,436.2881164550781,104.44615173339844,cgp,mu+lambda,walker2d,2,33200,1132.5574951171875,1125.183837890625,1119.114013671875
333,333,752.5357172489166,2,67.54985809326172,1126.5830078125,1118.0362548828125,2.180756092071533,1687188289.9645393,395.54443359375,1118.4422607421875,1027.8094482421875,333,445.3497314453125,104.89238739013672,cgp,mu+lambda,walker2d,2,33300,1126.5830078125,1118.4422607421875,1118.0362548828125
334,334,754.7335739135742,2,69.59107971191406,1120.0162353515625,1115.736083984375,2.180917263031006,1687188292.162396,421.86920166015625,1115.798583984375,1012.3658447265625,334,442.82135009765625,140.61825561523438,cgp,mu+lambda,walker2d,2,33400,1120.0162353515625,1115.798583984375,1115.736083984375
335,335,756.9341180324554,2,79.96261596679688,1122.5870361328125,1120.396240234375,2.182676076889038,1687188294.36294,487.9471130371094,1121.5596923828125,1068.59033203125,335,456.78131103515625,207.60150146484375,cgp,mu+lambda,walker2d,2,33500,1122.5870361328125,1121.5596923828125,1120.396240234375
336,336,759.1339581012726,2,80.34209442138672,1126.005126953125,1107.9180908203125,2.1822967529296875,1687188296.5627801,457.5320739746094,1113.985595703125,1049.1390380859375,336,439.2344665527344,191.39447021484375,cgp,mu+lambda,walker2d,2,33600,1126.005126953125,1113.985595703125,1107.9180908203125
337,337,761.4233157634735,2,75.5544662475586,1124.9786376953125,1120.5743408203125,2.204155445098877,1687188298.8521378,442.3569030761719,1120.708984375,1056.158203125,337,443.0871276855469,173.864990234375,cgp,mu+lambda,walker2d,2,33700,1124.9786376953125,1120.708984375,1120.5743408203125
338,338,763.6353194713593,2,71.99502563476562,1121.1412353515625,1115.6224365234375,2.193829298019409,1687188301.0641415,443.2258605957031,1117.2109375,1013.3984985351562,338,443.6706848144531,191.78736877441406,cgp,mu+lambda,walker2d,2,33800,1121.1412353515625,1117.2109375,1115.6224365234375
339,339,765.8449213504791,2,65.66780853271484,1126.3677978515625,1121.590576171875,2.190892219543457,1687188303.2737434,416.3258361816406,1124.9857177734375,971.9381103515625,339,437.2879943847656,123.89752197265625,cgp,mu+lambda,walker2d,2,33900,1126.3677978515625,1124.9857177734375,1121.590576171875
340,340,768.074521780014,2,69.86653900146484,1125.2518310546875,1117.60888671875,2.1844608783721924,1687188305.5033438,414.47265625,1120.98388671875,1024.23388671875,340,449.70489501953125,104.92520141601562,cgp,mu+lambda,walker2d,2,34000,1125.2518310546875,1120.98388671875,1117.60888671875
341,341,770.2707855701447,2,71.95565795898438,1126.230712890625,1118.85205078125,2.1799867153167725,1687188307.6996076,418.1321716308594,1121.171875,1006.8223266601562,341,439.83514404296875,129.61651611328125,cgp,mu+lambda,walker2d,2,34100,1126.230712890625,1121.171875,1118.85205078125
342,342,772.4680681228638,2,71.09510803222656,1128.9920654296875,1121.7740478515625,2.1802725791931152,1687188309.8968902,425.5537109375,1122.8104248046875,1070.17431640625,342,436.86651611328125,165.30905151367188,cgp,mu+lambda,walker2d,2,34200,1128.9920654296875,1122.8104248046875,1121.7740478515625
343,343,774.6654598712921,2,70.94123840332031,1128.3331298828125,1119.5733642578125,2.1796696186065674,1687188312.094282,414.11968994140625,1120.9163818359375,1018.98193359375,343,445.4096374511719,126.74432373046875,cgp,mu+lambda,walker2d,2,34300,1128.3331298828125,1120.9163818359375,1119.5733642578125
344,344,776.8623902797699,2,69.33609771728516,1130.556396484375,1117.3253173828125,2.180124282836914,1687188314.2912123,430.0961608886719,1120.149169921875,1029.6568603515625,344,447.1266784667969,144.2171630859375,cgp,mu+lambda,walker2d,2,34400,1130.556396484375,1120.149169921875,1117.3253173828125
345,345,779.0590872764587,2,76.17676544189453,1127.6080322265625,1114.593017578125,2.179759979248047,1687188316.4879093,471.24029541015625,1117.1441650390625,1070.47412109375,345,457.9468078613281,187.25424194335938,cgp,mu+lambda,walker2d,2,34500,1127.6080322265625,1117.1441650390625,1114.593017578125
346,346,781.2577147483826,2,68.0193099975586,1124.665771484375,1116.388427734375,2.1816656589508057,1687188318.6865368,400.6067199707031,1124.142333984375,1012.2333984375,346,445.02294921875,121.18667602539062,cgp,mu+lambda,walker2d,2,34600,1124.665771484375,1124.142333984375,1116.388427734375
347,347,783.4570336341858,2,61.290409088134766,1123.89306640625,1122.0009765625,2.1832666397094727,1687188320.8858557,462.0975036621094,1123.267333984375,1048.8966064453125,347,463.7894592285156,146.33673095703125,cgp,mu+lambda,walker2d,2,34700,1123.89306640625,1123.267333984375,1122.0009765625
348,348,785.6565413475037,2,61.81534194946289,1127.616455078125,1120.527587890625,2.1826746463775635,1687188323.0853634,421.3238220214844,1126.9046630859375,1056.650146484375,348,449.24334716796875,126.76102447509766,cgp,mu+lambda,walker2d,2,34800,1127.616455078125,1126.9046630859375,1120.527587890625
349,349,787.854704618454,2,74.9201431274414,1132.3831787109375,1126.16015625,2.1811952590942383,1687188325.2835267,417.22662353515625,1129.034912109375,966.4720458984375,349,438.8653564453125,146.87832641601562,cgp,mu+lambda,walker2d,2,34900,1132.3831787109375,1129.034912109375,1126.16015625
350,350,790.0551252365112,2,69.70507049560547,1124.9468994140625,1122.3521728515625,2.1833064556121826,1687188327.4839473,391.11285400390625,1123.6275634765625,959.171630859375,350,439.6000671386719,127.534912109375,cgp,mu+lambda,walker2d,2,35000,1124.9468994140625,1123.6275634765625,1122.3521728515625
351,351,792.2726812362671,2,69.13237762451172,1130.266357421875,1127.6383056640625,2.197334051132202,1687188329.7015033,409.8801574707031,1129.8555908203125,980.9998168945312,351,438.7779541015625,131.77993774414062,cgp,mu+lambda,walker2d,2,35100,1130.266357421875,1129.8555908203125,1127.6383056640625
352,352,794.5609128475189,2,63.07883071899414,1130.88916015625,1123.038330078125,2.269622802734375,1687188331.989735,398.3910827636719,1126.8748779296875,999.181884765625,352,445.5356750488281,119.62577819824219,cgp,mu+lambda,walker2d,2,35200,1130.88916015625,1126.8748779296875,1123.038330078125
353,353,796.7667417526245,2,73.68815612792969,1129.667724609375,1119.4832763671875,2.185518741607666,1687188334.1955638,470.7868347167969,1128.7916259765625,1020.72705078125,353,446.7764892578125,232.72262573242188,cgp,mu+lambda,walker2d,2,35300,1129.667724609375,1128.7916259765625,1119.4832763671875
354,354,798.9660642147064,2,67.92145538330078,1133.234130859375,1125.4822998046875,2.18222975730896,1687188336.3948863,464.93560791015625,1126.6614990234375,1049.629638671875,354,460.2309875488281,189.39468383789062,cgp,mu+lambda,walker2d,2,35400,1133.234130859375,1126.6614990234375,1125.4822998046875
355,355,801.1661388874054,2,70.29313659667969,1125.57763671875,1117.8753662109375,2.181638479232788,1687188338.594961,438.5572509765625,1121.469970703125,997.100341796875,355,432.0909118652344,208.31582641601562,cgp,mu+lambda,walker2d,2,35500,1125.57763671875,1121.469970703125,1117.8753662109375
356,356,803.366019487381,2,74.75098419189453,1131.8746337890625,1118.7581787109375,2.18254017829895,1687188340.7948415,412.9414367675781,1120.73779296875,984.4473876953125,356,432.292724609375,175.33837890625,cgp,mu+lambda,walker2d,2,35600,1131.8746337890625,1120.73779296875,1118.7581787109375
357,357,805.5651614665985,2,69.36427307128906,1165.865478515625,1123.282470703125,2.176995038986206,1687188342.9939835,432.75396728515625,1123.3536376953125,1046.24560546875,357,447.94915771484375,185.2071533203125,cgp,mu+lambda,walker2d,2,35700,1165.865478515625,1123.3536376953125,1123.282470703125
358,358,807.7631983757019,2,85.34059143066406,1126.88134765625,1114.78955078125,2.1807947158813477,1687188345.1920204,459.8798828125,1123.9815673828125,990.9671020507812,358,428.6724853515625,246.57931518554688,cgp,mu+lambda,walker2d,2,35800,1126.88134765625,1123.9815673828125,1114.78955078125
359,359,809.9622459411621,2,73.79680633544922,1133.734375,1124.551025390625,2.1818692684173584,1687188347.391068,384.466552734375,1128.061767578125,726.0559692382812,359,417.0086669921875,165.75962829589844,cgp,mu+lambda,walker2d,2,35900,1133.734375,1128.061767578125,1124.551025390625
360,360,812.1586625576019,2,73.22850036621094,1141.239990234375,1128.11962890625,2.1785264015197754,1687188349.5874846,430.49127197265625,1128.23779296875,1013.09423828125,360,453.8511047363281,149.09088134765625,cgp,mu+lambda,walker2d,2,36000,1141.239990234375,1128.23779296875,1128.11962890625
361,361,814.3561100959778,2,73.59008026123047,1125.1588134765625,1114.2171630859375,2.1813807487487793,1687188351.7849321,425.67608642578125,1118.5499267578125,1021.65673828125,361,453.6748046875,124.3770751953125,cgp,mu+lambda,walker2d,2,36100,1125.1588134765625,1118.5499267578125,1114.2171630859375
362,362,816.5754082202911,2,80.002685546875,1130.7110595703125,1118.5706787109375,2.1772334575653076,1687188354.0042303,430.8561706542969,1121.2314453125,1001.9501953125,362,433.2602233886719,169.14862060546875,cgp,mu+lambda,walker2d,2,36200,1130.7110595703125,1121.2314453125,1118.5706787109375
363,363,818.7717390060425,2,61.307830810546875,1126.3148193359375,1117.993896484375,2.179178476333618,1687188356.200561,386.1837463378906,1119.7806396484375,982.0042724609375,363,440.8698425292969,108.17268371582031,cgp,mu+lambda,walker2d,2,36300,1126.3148193359375,1119.7806396484375,1117.993896484375
364,364,820.9717881679535,2,70.66353607177734,1134.6248779296875,1123.908447265625,2.183032751083374,1687188358.4006102,401.3206481933594,1129.5029296875,991.96484375,364,442.6374816894531,108.14824676513672,cgp,mu+lambda,walker2d,2,36400,1134.6248779296875,1129.5029296875,1123.908447265625
365,365,823.1694819927216,2,70.35253143310547,1132.5887451171875,1115.4176025390625,2.1805946826934814,1687188360.598304,427.5838317871094,1121.6915283203125,1020.1965942382812,365,441.5305480957031,179.30410766601562,cgp,mu+lambda,walker2d,2,36500,1132.5887451171875,1121.6915283203125,1115.4176025390625
366,366,825.3661062717438,2,61.5444450378418,1121.595703125,1119.5858154296875,2.179769992828369,1687188362.7949283,399.3636779785156,1119.901611328125,1051.847412109375,366,453.4765930175781,117.01220703125,cgp,mu+lambda,walker2d,2,36600,1121.595703125,1119.901611328125,1119.5858154296875
367,367,827.5656397342682,2,85.20472717285156,1125.29443359375,1118.9229736328125,2.1820218563079834,1687188364.9944618,463.2091064453125,1123.1224365234375,1024.112060546875,367,437.0480651855469,215.6149139404297,cgp,mu+lambda,walker2d,2,36700,1125.29443359375,1123.1224365234375,1118.9229736328125
368,368,829.7632241249084,2,68.45081329345703,1124.135009765625,1114.51025390625,2.1815428733825684,1687188367.1920462,467.1050720214844,1119.064208984375,1026.798095703125,368,457.41180419921875,151.95184326171875,cgp,mu+lambda,walker2d,2,36800,1124.135009765625,1119.064208984375,1114.51025390625
369,369,831.9705860614777,2,76.98362731933594,1124.4852294921875,1118.540283203125,2.1765902042388916,1687188369.399408,423.99322509765625,1119.401611328125,989.89794921875,369,437.60760498046875,164.75901794433594,cgp,mu+lambda,walker2d,2,36900,1124.4852294921875,1119.401611328125,1118.540283203125
370,370,834.1696915626526,2,67.30237579345703,1128.6663818359375,1117.7618408203125,2.1817657947540283,1687188371.5985136,-561.61865234375,1120.648681640625,1053.265625,370,10004.2138671875,138.96286010742188,cgp,mu+lambda,walker2d,2,37000,1128.6663818359375,1120.648681640625,1117.7618408203125
371,371,836.4084503650665,2,69.37274169921875,1151.4822998046875,1121.84375,2.184274911880493,1687188373.8372724,426.04583740234375,1124.746826171875,1011.1861572265625,371,445.85504150390625,136.4534912109375,cgp,mu+lambda,walker2d,2,37100,1151.4822998046875,1124.746826171875,1121.84375
372,372,838.6512322425842,2,80.7635726928711,1171.426513671875,1124.56494140625,2.221714973449707,1687188376.0800543,454.8429870605469,1127.6383056640625,1002.9534301757812,372,441.8937683105469,148.2030487060547,cgp,mu+lambda,walker2d,2,37200,1171.426513671875,1127.6383056640625,1124.56494140625
