,_step,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,_timestamp,training.run_id,training.fitness_median,training.evaluation_time,_runtime,training.fitness_std,training.top_k_fit.top_1_fit,training.fitness_1q,training.generation,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
94,94,-139.19932556152344,2048.271484375,7005.56201171875,6619.900390625,1687205991.2855387,0,608.2601318359375,6.1341166496276855,606.3147006034851,2594.188720703125,6858.76025390625,4540.623046875,94,lgp,mu+lambda,reward,halfcheetah,0,9400,7005.56201171875,6858.76025390625,6619.900390625
95,95,-134.00729370117188,1991.861572265625,6841.7548828125,6717.76171875,1687205997.438479,0,713.9881591796875,6.134877681732178,612.46764087677,2591.14208984375,6828.021484375,4157.6123046875,95,lgp,mu+lambda,reward,halfcheetah,0,9500,6841.7548828125,6828.021484375,6717.76171875
96,96,257.8738098144531,2186.11328125,6843.412109375,6672.01611328125,1687206003.5536706,0,820.9713745117188,6.097324848175049,618.5828325748444,2494.3056640625,6733.9296875,4332.65478515625,96,lgp,mu+lambda,reward,halfcheetah,0,9600,6843.412109375,6733.9296875,6672.01611328125
97,97,112.46347045898438,2410.6376953125,6784.740234375,6711.18896484375,1687206009.6668925,0,1375.994384765625,6.09521484375,624.6960544586182,2530.1025390625,6761.43017578125,4610.130859375,97,lgp,mu+lambda,reward,halfcheetah,0,9700,6784.740234375,6761.43017578125,6711.18896484375
98,98,60.882423400878906,2182.21435546875,6848.21142578125,6646.57568359375,1687206015.8176703,0,686.60009765625,6.130894660949707,630.8468322753906,2671.25927734375,6811.373046875,5267.7265625,98,lgp,mu+lambda,reward,halfcheetah,0,9800,6848.21142578125,6811.373046875,6646.57568359375
99,99,347.5484313964844,2808.27294921875,6978.01416015625,6896.1044921875,1687206022.0288374,0,2096.91015625,6.1373114585876465,637.0579993724823,2717.571533203125,6948.220703125,6151.6669921875,99,lgp,mu+lambda,reward,halfcheetah,0,9900,6978.01416015625,6948.220703125,6896.1044921875
100,100,-174.89712524414062,2273.90771484375,6886.53564453125,6799.544921875,1687206028.1320353,0,677.3126220703125,6.084605693817139,643.1611971855164,2790.405029296875,6822.904296875,5169.173828125,100,lgp,mu+lambda,reward,halfcheetah,0,10000,6886.53564453125,6822.904296875,6799.544921875
101,101,438.4253234863281,2666.864990234375,6829.13916015625,6682.45166015625,1687206034.2867627,0,2157.54150390625,6.136801719665527,649.3159246444702,2620.779541015625,6815.9677734375,5627.43701171875,101,lgp,mu+lambda,reward,halfcheetah,0,10100,6829.13916015625,6815.9677734375,6682.45166015625
102,102,240.9443359375,2718.390625,7095.79150390625,6863.74560546875,1687206040.4232242,0,2342.97216796875,6.117250919342041,655.4523861408234,2692.452880859375,6944.1279296875,5563.9423828125,102,lgp,mu+lambda,reward,halfcheetah,0,10200,7095.79150390625,6944.1279296875,6863.74560546875
103,103,321.6864929199219,2402.694091796875,6729.5400390625,6680.94921875,1687206046.5792477,0,1372.724853515625,6.136656761169434,661.6084096431732,2526.977294921875,6704.2197265625,4731.0302734375,103,lgp,mu+lambda,reward,halfcheetah,0,10300,6729.5400390625,6704.2197265625,6680.94921875
104,104,23.21070098876953,2436.259033203125,6835.35693359375,6738.35693359375,1687206052.7457724,0,752.1983642578125,6.148255348205566,667.7749342918396,2760.575439453125,6818.60888671875,5629.345703125,104,lgp,mu+lambda,reward,halfcheetah,0,10400,6835.35693359375,6818.60888671875,6738.35693359375
105,105,-166.65338134765625,2009.5927734375,6682.53173828125,6675.4111328125,1687206058.8709855,0,444.61627197265625,6.106163501739502,673.9001474380493,2791.917236328125,6678.48046875,5290.2294921875,105,lgp,mu+lambda,reward,halfcheetah,0,10500,6682.53173828125,6678.48046875,6675.4111328125
106,106,-111.95243835449219,2214.94287109375,7017.56494140625,6924.90478515625,1687206065.026714,0,611.1251220703125,6.136910438537598,680.0558760166168,2721.07470703125,6926.20849609375,4606.6181640625,106,lgp,mu+lambda,reward,halfcheetah,0,10600,7017.56494140625,6926.20849609375,6924.90478515625
107,107,133.95947265625,2524.8544921875,6914.27197265625,6790.1025390625,1687206071.1824765,0,1116.8173828125,6.135783672332764,686.2116384506226,2699.70703125,6816.27685546875,5740.6865234375,107,lgp,mu+lambda,reward,halfcheetah,0,10700,6914.27197265625,6816.27685546875,6790.1025390625
108,108,166.21575927734375,2353.000244140625,6811.20654296875,6796.47216796875,1687206077.3350787,0,956.0269775390625,6.134442329406738,692.3642406463623,2589.831787109375,6807.775390625,4642.57861328125,108,lgp,mu+lambda,reward,halfcheetah,0,10800,6811.20654296875,6807.775390625,6796.47216796875
109,109,11.274779319763184,2546.410888671875,6934.43701171875,6778.7021484375,1687206083.4918272,0,824.1441040039062,6.13958215713501,698.5209891796112,2795.661865234375,6820.458984375,6022.9892578125,109,lgp,mu+lambda,reward,halfcheetah,0,10900,6934.43701171875,6820.458984375,6778.7021484375
110,110,172.7547607421875,2435.021240234375,6884.6396484375,6849.828125,1687206089.648652,0,945.167236328125,6.139438152313232,704.6778140068054,2704.536376953125,6861.419921875,5437.3583984375,110,lgp,mu+lambda,reward,halfcheetah,0,11000,6884.6396484375,6861.419921875,6849.828125
111,111,127.84619140625,1890.388671875,6778.421875,6734.97607421875,1687206095.7794747,0,541.3668212890625,6.114012718200684,710.8086366653442,2502.12890625,6750.68212890625,3680.696044921875,111,lgp,mu+lambda,reward,halfcheetah,0,11100,6778.421875,6750.68212890625,6734.97607421875
112,112,147.9683837890625,2499.99560546875,6772.22607421875,6621.9580078125,1687206101.937059,0,2079.89697265625,6.140050411224365,716.9662208557129,2575.720458984375,6751.05029296875,5016.42529296875,112,lgp,mu+lambda,reward,halfcheetah,0,11200,6772.22607421875,6751.05029296875,6621.9580078125
113,113,297.657958984375,2438.846435546875,6913.95458984375,6794.408203125,1687206108.0636022,0,1372.440185546875,6.1099629402160645,723.0927641391754,2556.31494140625,6862.81884765625,5121.75244140625,113,lgp,mu+lambda,reward,halfcheetah,0,11300,6913.95458984375,6862.81884765625,6794.408203125
114,114,376.7337341308594,2730.419921875,6825.7978515625,6772.62255859375,1687206114.18642,0,1862.74462890625,6.105282306671143,729.2155818939209,2592.439453125,6780.59423828125,5673.3251953125,114,lgp,mu+lambda,reward,halfcheetah,0,11400,6825.7978515625,6780.59423828125,6772.62255859375
115,115,102.29473876953125,2636.740478515625,6825.67919921875,6734.92822265625,1687206120.3136723,0,2658.5390625,6.110036373138428,735.3428342342377,2641.01171875,6803.42431640625,5419.724609375,115,lgp,mu+lambda,reward,halfcheetah,0,11500,6825.67919921875,6803.42431640625,6734.92822265625
116,116,310.7100524902344,2518.52783203125,6747.2939453125,6628.28857421875,1687206126.4648716,0,1677.817138671875,6.134509563446045,741.494033575058,2547.076416015625,6656.23388671875,4694.91259765625,116,lgp,mu+lambda,reward,halfcheetah,0,11600,6747.2939453125,6656.23388671875,6628.28857421875
117,117,398.49493408203125,2850.794189453125,6880.00048828125,6757.41015625,1687206132.616375,0,2511.626953125,6.134042263031006,747.6455368995667,2620.420166015625,6821.89453125,5828.53955078125,117,lgp,mu+lambda,reward,halfcheetah,0,11700,6880.00048828125,6821.89453125,6757.41015625
118,118,8.59951114654541,2506.857666015625,6842.48876953125,6706.87060546875,1687206138.7648253,0,1396.314208984375,6.132333278656006,753.7939872741699,2631.9931640625,6824.4169921875,5418.65478515625,118,lgp,mu+lambda,reward,halfcheetah,0,11800,6842.48876953125,6824.4169921875,6706.87060546875
119,119,376.6286315917969,2236.304443359375,6935.34326171875,6878.75,1687206144.914206,0,680.5255737304688,6.13236141204834,759.9433679580688,2500.936767578125,6896.83154296875,4434.3515625,119,lgp,mu+lambda,reward,halfcheetah,0,11900,6935.34326171875,6896.83154296875,6878.75
120,120,30.429677963256836,2101.521240234375,6985.4853515625,6730.1650390625,1687206151.0631003,0,612.563720703125,6.131415843963623,766.0922622680664,2608.75244140625,6954.27490234375,5025.17626953125,120,lgp,mu+lambda,reward,halfcheetah,0,12000,6985.4853515625,6954.27490234375,6730.1650390625
121,121,438.8692626953125,2619.737548828125,6778.81494140625,6669.6083984375,1687206157.2139237,0,2069.13232421875,6.133943557739258,772.2430856227875,2527.2314453125,6764.79541015625,5218.93994140625,121,lgp,mu+lambda,reward,halfcheetah,0,12100,6778.81494140625,6764.79541015625,6669.6083984375
122,122,253.280029296875,2418.01904296875,6797.96044921875,6690.12646484375,1687206163.339869,0,678.936279296875,6.108621120452881,778.3690309524536,2659.16552734375,6703.35498046875,5565.4970703125,122,lgp,mu+lambda,reward,halfcheetah,0,12200,6797.96044921875,6703.35498046875,6690.12646484375
123,123,189.67984008789062,2514.259521484375,6920.3466796875,6783.00439453125,1687206169.462751,0,703.7412719726562,6.106668472290039,784.4919128417969,2731.028564453125,6871.8447265625,5588.35546875,123,lgp,mu+lambda,reward,halfcheetah,0,12300,6920.3466796875,6871.8447265625,6783.00439453125
124,124,339.419189453125,2693.05419921875,6824.4130859375,6765.86328125,1687206175.6175325,0,1036.487060546875,6.137261867523193,790.6466944217682,2739.96240234375,6794.7822265625,5951.7900390625,124,lgp,mu+lambda,reward,halfcheetah,0,12400,6824.4130859375,6794.7822265625,6765.86328125
125,125,144.33497619628906,2102.301513671875,6753.27294921875,6678.48486328125,1687206181.7700756,0,656.67333984375,6.134842872619629,796.7992374897003,2498.562255859375,6739.6572265625,4193.580078125,125,lgp,mu+lambda,reward,halfcheetah,0,12500,6753.27294921875,6739.6572265625,6678.48486328125
126,126,56.152061462402344,2239.00439453125,6695.68701171875,6634.37744140625,1687206187.8954291,0,580.5089721679688,6.108575344085693,802.9245910644531,2714.059814453125,6695.22607421875,5536.35546875,126,lgp,mu+lambda,reward,halfcheetah,0,12600,6695.68701171875,6695.22607421875,6634.37744140625
127,127,156.92074584960938,2403.78662109375,6826.5693359375,6746.09130859375,1687206194.0504537,0,605.791015625,6.137180805206299,809.0796155929565,2735.344970703125,6746.17724609375,5621.45751953125,127,lgp,mu+lambda,reward,halfcheetah,0,12700,6826.5693359375,6746.17724609375,6746.09130859375
128,128,275.0990905761719,2473.69140625,6744.04150390625,6606.67919921875,1687206200.1917315,0,812.0263671875,6.124675273895264,815.2208933830261,2655.116943359375,6712.66455078125,5596.48974609375,128,lgp,mu+lambda,reward,halfcheetah,0,12800,6744.04150390625,6712.66455078125,6606.67919921875
129,129,287.14239501953125,2727.380859375,6954.6943359375,6790.953125,1687206206.3464289,0,1917.347900390625,6.137694358825684,821.375590801239,2688.66455078125,6831.4521484375,5874.4833984375,129,lgp,mu+lambda,reward,halfcheetah,0,12900,6954.6943359375,6831.4521484375,6790.953125
130,130,48.41444396972656,2494.7109375,6941.53466796875,6723.44873046875,1687206212.4998276,0,744.769775390625,6.133821487426758,827.5289895534515,2709.93701171875,6773.701171875,5457.79345703125,130,lgp,mu+lambda,reward,halfcheetah,0,13000,6941.53466796875,6773.701171875,6723.44873046875
131,131,415.6489562988281,2735.042724609375,6709.50927734375,6635.5068359375,1687206218.6559038,0,2158.036865234375,6.121650695800781,833.6850657463074,2650.33740234375,6659.16455078125,5710.986328125,131,lgp,mu+lambda,reward,halfcheetah,0,13100,6709.50927734375,6659.16455078125,6635.5068359375
132,132,-14.198945999145508,2618.26318359375,6631.7109375,6583.34814453125,1687206224.8090189,0,2029.0404052734375,6.127877712249756,839.8381807804108,2714.6220703125,6619.3857421875,5898.9931640625,132,lgp,mu+lambda,reward,halfcheetah,0,13200,6631.7109375,6619.3857421875,6583.34814453125
133,133,60.484832763671875,2313.29833984375,6751.88818359375,6696.537109375,1687206230.9601314,0,984.7645263671875,6.1327385902404785,845.9892933368683,2559.070556640625,6717.50537109375,4610.92529296875,133,lgp,mu+lambda,reward,halfcheetah,0,13300,6751.88818359375,6717.50537109375,6696.537109375
134,134,-114.00849914550781,2162.628662109375,6946.4384765625,6747.92041015625,1687206237.110411,0,585.287353515625,6.132021427154541,852.1395728588104,2589.9453125,6765.24658203125,4639.318359375,134,lgp,mu+lambda,reward,halfcheetah,0,13400,6946.4384765625,6765.24658203125,6747.92041015625
135,135,196.90573120117188,2411.970947265625,6868.40185546875,6728.3486328125,1687206243.2101502,0,667.9609375,6.081865310668945,858.239312171936,2687.778564453125,6815.9853515625,5572.66748046875,135,lgp,mu+lambda,reward,halfcheetah,0,13500,6868.40185546875,6815.9853515625,6728.3486328125
136,136,62.58932876586914,2378.6884765625,6687.50537109375,6633.90966796875,1687206249.3051705,0,681.44384765625,6.075864791870117,864.3343324661255,2627.1396484375,6686.7763671875,4980.67529296875,136,lgp,mu+lambda,reward,halfcheetah,0,13600,6687.50537109375,6686.7763671875,6633.90966796875
137,137,284.73907470703125,2815.117431640625,6885.1181640625,6752.62744140625,1687206255.4080975,0,2322.358642578125,6.084150791168213,870.4372594356537,2726.8994140625,6771.16259765625,5620.8515625,137,lgp,mu+lambda,reward,halfcheetah,0,13700,6885.1181640625,6771.16259765625,6752.62744140625
138,138,134.2894287109375,2817.623046875,6797.99658203125,6715.42529296875,1687206261.5294416,0,2603.09375,6.102538585662842,876.5586035251617,2686.18212890625,6723.33544921875,5783.24267578125,138,lgp,mu+lambda,reward,halfcheetah,0,13800,6797.99658203125,6723.33544921875,6715.42529296875
139,139,87.33367156982422,2415.921142578125,7045.82275390625,6823.2978515625,1687206267.6720853,0,916.71484375,6.125480651855469,882.701247215271,2657.90966796875,6888.98095703125,5120.90380859375,139,lgp,mu+lambda,reward,halfcheetah,0,13900,7045.82275390625,6888.98095703125,6823.2978515625
140,140,257.84625244140625,2787.07421875,6956.765625,6804.51025390625,1687206273.7667758,0,1245.95166015625,6.078545093536377,888.7959377765656,2780.056640625,6837.39501953125,6129.54736328125,140,lgp,mu+lambda,reward,halfcheetah,0,14000,6956.765625,6837.39501953125,6804.51025390625
141,141,36.59660339355469,2448.570068359375,6896.28955078125,6812.56298828125,1687206279.9015765,0,1071.7095947265625,6.117586135864258,894.9307384490967,2689.02685546875,6889.4423828125,5687.81591796875,141,lgp,mu+lambda,reward,halfcheetah,0,14100,6896.28955078125,6889.4423828125,6812.56298828125
142,142,88.4501953125,2380.018798828125,6827.16845703125,6781.44921875,1687206285.997404,0,662.7847900390625,6.078835487365723,901.026566028595,2818.79638671875,6794.6669921875,6014.20947265625,142,lgp,mu+lambda,reward,halfcheetah,0,14200,6827.16845703125,6794.6669921875,6781.44921875
143,143,-173.90504455566406,2203.638427734375,6800.041015625,6646.1845703125,1687206292.152095,0,665.673095703125,6.137591361999512,907.1812570095062,2742.100830078125,6751.27197265625,4875.52587890625,143,lgp,mu+lambda,reward,halfcheetah,0,14300,6800.041015625,6751.27197265625,6646.1845703125
144,144,181.37228393554688,2407.12890625,6797.71533203125,6743.263671875,1687206298.3063858,0,879.591064453125,6.137037754058838,913.3355476856232,2664.273681640625,6796.6728515625,5406.05029296875,144,lgp,mu+lambda,reward,halfcheetah,0,14400,6797.71533203125,6796.6728515625,6743.263671875
145,145,162.3314666748047,2457.37060546875,6749.4228515625,6676.47314453125,1687206304.4041746,0,763.0390625,6.0814385414123535,919.4333364963531,2731.498779296875,6680.72021484375,5656.2578125,145,lgp,mu+lambda,reward,halfcheetah,0,14500,6749.4228515625,6680.72021484375,6676.47314453125
146,146,199.87191772460938,2474.06640625,6768.25244140625,6671.68994140625,1687206310.5473611,0,698.8505859375,6.12589168548584,925.576523065567,2753.393310546875,6710.0537109375,5858.2919921875,146,lgp,mu+lambda,reward,halfcheetah,0,14600,6768.25244140625,6710.0537109375,6671.68994140625
147,147,356.2015380859375,2266.795166015625,6868.421875,6750.52099609375,1687206316.698784,0,1218.30029296875,6.1334638595581055,931.7279460430145,2420.534912109375,6800.04736328125,4234.9482421875,147,lgp,mu+lambda,reward,halfcheetah,0,14700,6868.421875,6800.04736328125,6750.52099609375
148,148,413.59637451171875,2560.571533203125,6808.00146484375,6693.40380859375,1687206322.853572,0,1355.577880859375,6.137809753417969,937.8827338218689,2553.525390625,6790.27001953125,5276.4765625,148,lgp,mu+lambda,reward,halfcheetah,0,14800,6808.00146484375,6790.27001953125,6693.40380859375
149,149,177.26641845703125,2332.666748046875,6872.5546875,6758.07470703125,1687206329.0087817,0,833.810546875,6.1376776695251465,944.0379436016083,2591.243408203125,6837.51416015625,4843.662109375,149,lgp,mu+lambda,reward,halfcheetah,0,14900,6872.5546875,6837.51416015625,6758.07470703125
150,150,129.08558654785156,2546.375,6820.67041015625,6715.9609375,1687206335.1609712,0,959.20703125,6.13469934463501,950.1901330947876,2744.840087890625,6807.05517578125,5965.478515625,150,lgp,mu+lambda,reward,halfcheetah,0,15000,6820.67041015625,6807.05517578125,6715.9609375
151,151,234.53036499023438,2549.329833984375,6847.537109375,6717.251953125,1687206341.3258848,0,732.5042114257812,6.1470136642456055,956.355046749115,2726.298583984375,6748.744140625,5327.931640625,151,lgp,mu+lambda,reward,halfcheetah,0,15100,6847.537109375,6748.744140625,6717.251953125
152,152,265.0977478027344,2327.832763671875,6852.71484375,6728.6728515625,1687206347.4953718,0,1056.78564453125,6.151278495788574,962.5245337486267,2655.391357421875,6814.46923828125,5553.3173828125,152,lgp,mu+lambda,reward,halfcheetah,0,15200,6852.71484375,6814.46923828125,6728.6728515625
153,153,206.09585571289062,2565.01025390625,6944.73046875,6850.05615234375,1687206353.6653297,0,755.542236328125,6.153637409210205,968.6944916248322,2767.681396484375,6879.63427734375,5981.60595703125,153,lgp,mu+lambda,reward,halfcheetah,0,15300,6944.73046875,6879.63427734375,6850.05615234375
