,_timestamp,training.fitness_3q,training.top_k_fit.top_1_fit,training.top_k_fit.top_2_fit,training.fitness_mean,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,_step,training.run_id,training.fitness_1q,training.generation,training.fitness_std,_runtime,solver,ea,environment,seed
655,1687031857.6075652,681.9930419921875,1240.8382568359375,1239.8148193359375,861.76318359375,933.1275634765625,4.7884016036987305,1241.39697265625,655,0,1010.5550537109375,655,285.4219970703125,3159.8609330654144,cgp,mu+lambda,ant,7
656,1687031862.413841,703.3430786132812,1236.40869140625,1233.205810546875,870.98779296875,940.4261474609375,4.787679672241211,1239.0814208984375,656,0,1027.912841796875,656,293.8112487792969,3164.6672089099884,cgp,mu+lambda,ant,7
657,1687031867.2205017,695.0167846679688,1241.095458984375,1239.0531005859375,872.2144165039062,922.0149536132812,4.788356304168701,1244.5966796875,657,0,1068.0054931640625,657,282.31353759765625,3169.473869562149,cgp,mu+lambda,ant,7
658,1687031872.0279655,689.1292724609375,1232.8997802734375,1231.7308349609375,859.2949829101562,905.875,4.78865909576416,1233.3817138671875,658,0,993.5634155273438,658,246.16702270507812,3174.2813334465027,cgp,mu+lambda,ant,7
659,1687031876.8335042,777.461669921875,1234.8309326171875,1233.5484619140625,904.8540649414062,927.8751220703125,4.787482261657715,1239.612548828125,659,0,1006.5291137695312,659,221.35101318359375,3179.08687210083,cgp,mu+lambda,ant,7
660,1687031881.639816,694.6681518554688,1229.500732421875,1229.16015625,857.49169921875,912.7406005859375,4.789013862609863,1233.57177734375,660,0,1015.2269287109375,660,278.9107971191406,3183.8931839466095,cgp,mu+lambda,ant,7
661,1687031886.4447,686.948486328125,1238.5501708984375,1235.5433349609375,863.3101196289062,890.0768432617188,4.78708553314209,1245.995849609375,661,0,998.711181640625,661,256.6173400878906,3188.6980679035187,cgp,mu+lambda,ant,7
662,1687031891.2514646,670.768310546875,1234.6976318359375,1234.4923095703125,832.3864135742188,863.4017333984375,4.788461208343506,1239.3118896484375,662,0,1042.37353515625,662,296.3053894042969,3193.50483250618,cgp,mu+lambda,ant,7
663,1687031896.0574963,717.8244018554688,1237.9468994140625,1236.78125,877.02490234375,918.9371948242188,4.789268970489502,1241.87890625,663,0,1037.8026123046875,663,271.6459045410156,3198.310864210129,cgp,mu+lambda,ant,7
664,1687031900.8647726,633.48876953125,1236.5118408203125,1230.3558349609375,834.5227661132812,814.6297607421875,4.788146495819092,1244.4566650390625,664,0,1010.2824096679688,664,268.6156311035156,3203.1181404590607,cgp,mu+lambda,ant,7
665,1687031905.6720102,644.0292358398438,1239.802734375,1234.5810546875,834.4769897460938,849.35009765625,4.789050102233887,1239.9837646484375,665,0,996.0314331054688,665,278.71429443359375,3207.9253780841827,cgp,mu+lambda,ant,7
666,1687031910.4781218,699.1968994140625,1242.86328125,1239.21337890625,892.47216796875,957.6724243164062,4.787988662719727,1245.36572265625,666,0,1056.03173828125,666,265.65972900390625,3212.7314896583557,cgp,mu+lambda,ant,7
667,1687031915.2837186,689.4276123046875,1239.779052734375,1233.132568359375,859.5176391601562,895.9664306640625,4.78829288482666,1242.1376953125,667,0,996.4717407226562,667,257.2434997558594,3217.5370864868164,cgp,mu+lambda,ant,7
668,1687031920.09125,654.0122680664062,1238.099365234375,1234.186279296875,838.95703125,939.6052856445312,4.790066242218018,1246.8326416015625,668,0,1004.4158935546875,668,304.26824951171875,3222.344617843628,cgp,mu+lambda,ant,7
669,1687031924.8982878,644.5191040039062,1236.66748046875,1233.743896484375,833.470947265625,871.772216796875,4.7887444496154785,1238.7322998046875,669,0,1008.1514892578125,669,282.1034240722656,3227.1516556739807,cgp,mu+lambda,ant,7
670,1687031929.7078764,633.3989868164062,1241.1895751953125,1231.4530029296875,831.3834838867188,861.799560546875,4.792036533355713,1243.0068359375,670,0,994.9541625976562,670,286.26202392578125,3231.9612443447113,cgp,mu+lambda,ant,7
671,1687031934.5154378,691.3687744140625,1238.8214111328125,1230.4951171875,852.3524780273438,879.2615966796875,4.789865970611572,1240.3089599609375,671,0,996.1924438476562,671,257.613037109375,3236.768805742264,cgp,mu+lambda,ant,7
672,1687031939.3220305,742.4013671875,1246.5010986328125,1245.06298828125,891.5838623046875,904.9818725585938,4.788862705230713,1246.98388671875,672,0,1014.1514892578125,672,242.69483947753906,3241.5753984451294,cgp,mu+lambda,ant,7
673,1687031944.1273954,686.0125732421875,1237.8585205078125,1231.2496337890625,885.6723022460938,946.29052734375,4.788016319274902,1241.8433837890625,673,0,1065.31591796875,673,257.4169616699219,3246.3807632923126,cgp,mu+lambda,ant,7
674,1687031948.936223,752.75830078125,1238.447509765625,1237.4700927734375,898.2191772460938,953.9180297851562,4.790500640869141,1239.598876953125,674,0,1001.9253540039062,674,253.4393768310547,3251.1895909309387,cgp,mu+lambda,ant,7
675,1687031953.7455678,706.5740356445312,1236.923828125,1234.9954833984375,872.0912475585938,916.650390625,4.791351318359375,1243.2276611328125,675,0,997.9691162109375,675,273.9007873535156,3255.998935699463,cgp,mu+lambda,ant,7
676,1687031958.55399,676.4738159179688,1239.8402099609375,1235.0352783203125,859.181396484375,913.8509521484375,4.791496753692627,1241.9075927734375,676,0,1117.3555908203125,676,295.0101013183594,3260.807357788086,cgp,mu+lambda,ant,7
677,1687031963.362777,662.8961181640625,1241.1624755859375,1238.1651611328125,853.7265625,890.0938720703125,4.790663242340088,1242.7723388671875,677,0,1011.5282592773438,677,264.0731201171875,3265.6161448955536,cgp,mu+lambda,ant,7
678,1687031968.1681163,647.309326171875,1234.1534423828125,1233.590576171875,830.0030517578125,906.1609497070312,4.78835916519165,1244.6834716796875,678,0,1033.261962890625,678,322.4425964355469,3270.421484231949,cgp,mu+lambda,ant,7
679,1687031972.973114,708.2840576171875,1233.8245849609375,1232.1826171875,883.2860717773438,901.3228149414062,4.7878336906433105,1233.954833984375,679,0,1009.1127319335938,679,232.5133819580078,3275.2264819145203,cgp,mu+lambda,ant,7
680,1687031977.7785065,660.44189453125,1244.293212890625,1241.9620361328125,846.2901611328125,848.7805786132812,4.787917613983154,1253.560791015625,680,0,1192.846923828125,680,311.5251770019531,3280.0318744182587,cgp,mu+lambda,ant,7
681,1687031982.5857453,696.2967529296875,1235.7979736328125,1235.0185546875,849.3461303710938,890.177001953125,4.789390563964844,1239.5799560546875,681,0,996.7664794921875,681,274.4022216796875,3284.8391132354736,cgp,mu+lambda,ant,7
682,1687031987.3857157,703.0584716796875,1244.09619140625,1240.7979736328125,877.6160888671875,893.8243408203125,4.781742095947266,1248.7747802734375,682,0,999.81201171875,682,231.5887451171875,3289.639083623886,cgp,mu+lambda,ant,7
683,1687031992.1753519,665.5777587890625,1234.1361083984375,1234.030517578125,857.4967651367188,868.5848999023438,4.773616790771484,1234.5623779296875,683,0,997.0186157226562,683,251.2056884765625,3294.4287197589874,cgp,mu+lambda,ant,7
684,1687031996.961258,691.6636962890625,1244.8250732421875,1241.8289794921875,849.3165283203125,908.047119140625,4.76919412612915,1247.994140625,684,0,992.3286743164062,684,268.338623046875,3299.2146258354187,cgp,mu+lambda,ant,7
685,1687032001.7431788,701.8500366210938,1240.1790771484375,1238.7000732421875,856.8404541015625,898.6942749023438,4.766328811645508,1245.60107421875,685,0,996.288330078125,685,266.1916198730469,3303.9965467453003,cgp,mu+lambda,ant,7
686,1687032006.5245776,704.5253295898438,1243.0821533203125,1240.21826171875,886.26318359375,940.7442626953125,4.765264987945557,1243.1529541015625,686,0,1041.696533203125,686,273.3415832519531,3308.7779455184937,cgp,mu+lambda,ant,7
687,1687032011.3081195,725.0479125976562,1241.24072265625,1237.5595703125,886.2024536132812,938.7818603515625,4.767251014709473,1249.345947265625,687,0,1155.6429443359375,687,297.0213928222656,3313.5614874362946,cgp,mu+lambda,ant,7
688,1687032016.0925887,722.6783447265625,1234.156982421875,1228.875,884.5706176757812,911.00390625,4.768867492675781,1238.6639404296875,688,0,993.6080322265625,688,237.86520385742188,3318.3459565639496,cgp,mu+lambda,ant,7
689,1687032020.8741982,654.2468872070312,1241.750244140625,1240.250732421875,837.478271484375,868.9022827148438,4.765199661254883,1250.927490234375,689,0,1025.5086669921875,689,280.52032470703125,3323.127566099167,cgp,mu+lambda,ant,7
690,1687032025.658778,649.1691284179688,1239.462158203125,1236.157958984375,853.22265625,907.2129516601562,4.767982006072998,1244.624267578125,690,0,1000.7056274414062,690,263.7538757324219,3327.9121458530426,cgp,mu+lambda,ant,7
691,1687032030.4415843,694.20068359375,1244.117919921875,1241.6453857421875,874.0673828125,935.5077514648438,4.7658867835998535,1249.3924560546875,691,0,1086.2557373046875,691,274.1956481933594,3332.694952249527,cgp,mu+lambda,ant,7
692,1687032035.2212684,709.0401000976562,1232.8958740234375,1231.0562744140625,878.4758911132812,897.2586059570312,4.76398229598999,1245.4251708984375,692,0,1003.6690063476562,692,230.99856567382812,3337.4746363162994,cgp,mu+lambda,ant,7
693,1687032040.004533,749.0263061523438,1240.86083984375,1239.451171875,887.8853149414062,937.4793090820312,4.767183303833008,1249.0284423828125,693,0,1059.970703125,693,288.0904235839844,3342.257900953293,cgp,mu+lambda,ant,7
694,1687032044.7877088,704.353515625,1238.776611328125,1235.57177734375,896.43701171875,952.3684692382812,4.767103672027588,1243.1168212890625,694,0,1086.7161865234375,694,260.6117248535156,3347.0410766601562,cgp,mu+lambda,ant,7
695,1687032049.5709908,659.2191772460938,1240.321533203125,1237.99072265625,834.868896484375,876.1235961914062,4.768033981323242,1240.7513427734375,695,0,1018.3848876953125,695,292.3917236328125,3351.824358701706,cgp,mu+lambda,ant,7
696,1687032054.3581367,633.9881591796875,1240.9444580078125,1239.8897705078125,827.357177734375,889.411865234375,4.771555423736572,1243.471923828125,696,0,1006.6002807617188,696,302.80120849609375,3356.6115045547485,cgp,mu+lambda,ant,7
697,1687032059.145848,762.76513671875,1245.2464599609375,1238.760009765625,897.4185791015625,952.4586181640625,4.770924091339111,1259.2039794921875,697,0,1098.5047607421875,697,279.7151184082031,3361.3992159366608,cgp,mu+lambda,ant,7
698,1687032063.9244635,662.324462890625,1239.91162109375,1237.2982177734375,844.5382080078125,894.1038208007812,4.763698577880859,1249.3138427734375,698,0,994.2691040039062,698,271.919189453125,3366.1778314113617,cgp,mu+lambda,ant,7
699,1687032068.707681,682.980712890625,1242.1373291015625,1240.726806640625,851.4334106445312,911.39453125,4.766450881958008,1244.1051025390625,699,0,1083.6309814453125,699,303.81585693359375,3370.9610488414764,cgp,mu+lambda,ant,7
700,1687032073.4932532,690.4649047851562,1238.8089599609375,1237.82373046875,881.9199829101562,926.780029296875,4.769550800323486,1240.63818359375,700,0,1096.502685546875,700,264.28265380859375,3375.746621131897,cgp,mu+lambda,ant,7
701,1687032078.2797713,676.3212890625,1241.2431640625,1240.078125,865.548095703125,935.3763427734375,4.770925521850586,1241.606689453125,701,0,1025.330078125,701,279.54736328125,3380.533139228821,cgp,mu+lambda,ant,7
702,1687032083.067484,696.080810546875,1243.91455078125,1236.616455078125,875.2492065429688,916.704833984375,4.771752834320068,1246.1395263671875,702,0,1018.869140625,702,262.3444519042969,3385.320851802826,cgp,mu+lambda,ant,7
703,1687032087.8518357,681.414306640625,1240.6650390625,1238.397216796875,861.9037475585938,917.7485961914062,4.768224239349365,1242.1341552734375,703,0,999.294677734375,703,275.987548828125,3390.10520362854,cgp,mu+lambda,ant,7
704,1687032092.6347115,686.325439453125,1239.77880859375,1238.231201171875,855.14013671875,896.8331909179688,4.767375469207764,1247.18310546875,704,0,1015.3646240234375,704,281.20440673828125,3394.888079404831,cgp,mu+lambda,ant,7
705,1687032097.416757,700.7644653320312,1240.9954833984375,1240.15380859375,914.0990600585938,953.7471923828125,4.765970230102539,1244.2501220703125,705,0,1090.826904296875,705,234.79144287109375,3399.6701250076294,cgp,mu+lambda,ant,7
706,1687032102.2030864,626.8369140625,1243.5445556640625,1240.94580078125,806.134521484375,860.0780029296875,4.769855976104736,1248.867431640625,706,0,990.858642578125,706,312.1315002441406,3404.4564542770386,cgp,mu+lambda,ant,7
707,1687032106.9906852,675.4345092773438,1241.2861328125,1240.2115478515625,843.4234008789062,908.6224365234375,4.771462440490723,1244.8763427734375,707,0,995.67822265625,707,276.47357177734375,3409.2440531253815,cgp,mu+lambda,ant,7
708,1687032111.77544,692.7132568359375,1236.0919189453125,1232.5159912109375,860.306884765625,925.4557495117188,4.7684407234191895,1237.0382080078125,708,0,1030.1475830078125,708,306.0564270019531,3414.0288078784943,cgp,mu+lambda,ant,7
709,1687032116.5562737,692.12255859375,1239.94677734375,1236.998779296875,871.6923217773438,921.6261596679688,4.764269828796387,1248.170654296875,709,0,1019.615478515625,709,277.2939147949219,3418.809641599655,cgp,mu+lambda,ant,7
710,1687032121.3400013,681.8112182617188,1242.3778076171875,1240.011962890625,870.3190307617188,918.0400390625,4.767753601074219,1243.3851318359375,710,0,1020.778564453125,710,257.8695983886719,3423.593369245529,cgp,mu+lambda,ant,7
711,1687032126.1214395,693.2115478515625,1241.1005859375,1239.499267578125,871.0321044921875,918.2484130859375,4.765256404876709,1249.9578857421875,711,0,1066.800537109375,711,286.1033935546875,3428.374807357788,cgp,mu+lambda,ant,7
712,1687032130.905038,695.689208984375,1241.6590576171875,1240.7537841796875,869.1474609375,897.160888671875,4.767441272735596,1244.23388671875,712,0,1005.9069213867188,712,271.62548828125,3433.158406019211,cgp,mu+lambda,ant,7
713,1687032135.6869748,686.6910400390625,1236.9442138671875,1234.131591796875,835.5282592773438,911.8665771484375,4.766100883483887,1241.7723388671875,713,0,1015.7777709960938,713,326.88775634765625,3437.9403426647186,cgp,mu+lambda,ant,7
714,1687032140.473672,745.5516967773438,1238.115234375,1237.376953125,901.5921630859375,887.6240234375,4.770298004150391,1241.2138671875,714,0,1023.9444580078125,714,232.2803955078125,3442.7270398139954,cgp,mu+lambda,ant,7
715,1687032145.2591653,552.6686401367188,1251.2296142578125,1242.913330078125,789.8597412109375,837.1845703125,4.769303321838379,1251.6280517578125,715,0,994.2907104492188,715,328.2862548828125,3447.512533187866,cgp,mu+lambda,ant,7
716,1687032150.0428276,694.76708984375,1241.3072509765625,1240.735107421875,859.3324584960938,882.3406982421875,4.767060279846191,1251.95947265625,716,0,1006.6929931640625,716,268.1809387207031,3452.2961955070496,cgp,mu+lambda,ant,7
717,1687032154.8247097,724.3793334960938,1241.8475341796875,1236.9403076171875,893.9073486328125,936.4754638671875,4.7664923667907715,1243.4180908203125,717,0,1022.676025390625,717,237.83786010742188,3457.0780775547028,cgp,mu+lambda,ant,7
718,1687032159.606894,680.3125610351562,1246.0467529296875,1241.823974609375,848.4307861328125,925.271484375,4.766193866729736,1247.6812744140625,718,0,998.842041015625,718,276.1506652832031,3461.8602619171143,cgp,mu+lambda,ant,7
719,1687032164.3859375,692.5107421875,1238.505126953125,1238.344482421875,827.877685546875,912.5574951171875,4.762828350067139,1240.670166015625,719,0,1016.1275634765625,719,318.786376953125,3466.6393053531647,cgp,mu+lambda,ant,7
720,1687032169.1190429,685.7206420898438,1237.560302734375,1236.2982177734375,865.1602783203125,915.447998046875,4.724616050720215,1241.3165283203125,720,0,996.6935424804688,720,248.15675354003906,3471.372410774231,cgp,mu+lambda,ant,7
721,1687032173.902828,693.143310546875,1232.9613037109375,1231.95654296875,850.2632446289062,909.2855834960938,4.767435550689697,1239.1923828125,721,0,1005.8348388671875,721,280.6986999511719,3476.1561958789825,cgp,mu+lambda,ant,7
722,1687032178.680514,702.1446533203125,1239.6829833984375,1236.9271240234375,892.1591796875,947.445556640625,4.761536598205566,1244.539794921875,722,0,1058.6527099609375,722,254.36795043945312,3480.933881998062,cgp,mu+lambda,ant,7
723,1687032183.4620233,702.8516235351562,1239.507080078125,1238.2559814453125,869.507568359375,896.8360595703125,4.766130447387695,1255.0771484375,723,0,995.1713256835938,723,257.4427795410156,3485.7153911590576,cgp,mu+lambda,ant,7
724,1687032188.2484405,701.4662475585938,1243.0704345703125,1238.0882568359375,871.8465576171875,934.443603515625,4.770021915435791,1245.387939453125,724,0,1142.915283203125,724,301.8795166015625,3490.5018084049225,cgp,mu+lambda,ant,7
725,1687032193.0338209,658.0234985351562,1236.9765625,1236.551513671875,844.3618774414062,871.5487670898438,4.76910924911499,1239.322265625,725,0,1058.3055419921875,725,295.1500244140625,3495.287188768387,cgp,mu+lambda,ant,7
726,1687032197.8165548,618.951416015625,1246.3251953125,1237.255615234375,827.5846557617188,895.1531982421875,4.767244815826416,1250.9293212890625,726,0,997.6314086914062,726,301.2796936035156,3500.069922685623,cgp,mu+lambda,ant,7
727,1687032202.602544,700.9261474609375,1243.3221435546875,1238.9779052734375,867.8905029296875,939.8438110351562,4.770355224609375,1247.2999267578125,727,0,1007.8131103515625,727,282.7320556640625,3504.8559119701385,cgp,mu+lambda,ant,7
728,1687032207.3864186,707.0423583984375,1235.21533203125,1234.2777099609375,892.1878051757812,914.6071166992188,4.768672466278076,1248.3544921875,728,0,1020.8575439453125,728,242.86268615722656,3509.6397864818573,cgp,mu+lambda,ant,7
