,_step,training.fitness_1q,training.evaluation_time,training.top_k_fit.top_1_fit,training.run_id,training.generation,_timestamp,training.fitness_3q,training.fitness_mean,training.top_k_fit.top_0_fit,_runtime,training.fitness_std,training.fitness_median,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
92,92,1038.2412109375,1.419110655784607,1481.1231689453125,3,92,1687171488.8469746,63.11310577392578,483.41107177734375,1645.251220703125,148.28997159004211,496.13818359375,197.61370849609375,1214.4112548828125,lgp,mu+lambda,reward,hopper,3,9200,1645.251220703125,1481.1231689453125,1214.4112548828125
93,93,1008.3392944335938,1.425523042678833,1204.7984619140625,3,93,1687171490.289794,56.3927001953125,437.94140625,1636.1253662109375,149.73279094696045,491.0395202636719,130.3663330078125,1200.53271484375,lgp,mu+lambda,reward,hopper,3,9300,1636.1253662109375,1204.7984619140625,1200.53271484375
94,94,1003.89892578125,1.4251606464385986,1581.1356201171875,3,94,1687171491.730334,50.420955657958984,428.9708557128906,1805.1419677734375,151.17333102226257,506.3136901855469,108.78688049316406,1195.447509765625,lgp,mu+lambda,reward,hopper,3,9400,1805.1419677734375,1581.1356201171875,1195.447509765625
95,95,1005.5814208984375,1.4214951992034912,1656.6558837890625,3,95,1687171493.1679115,58.87657928466797,482.8675537109375,1787.743408203125,152.61090850830078,513.34814453125,151.0991973876953,1206.5462646484375,lgp,mu+lambda,reward,hopper,3,9500,1787.743408203125,1656.6558837890625,1206.5462646484375
96,96,1000.4669799804688,1.4209568500518799,1599.8232421875,3,96,1687171494.6041207,28.967300415039062,426.6028747558594,1708.6573486328125,154.04711771011353,497.513671875,136.05343627929688,1207.552490234375,lgp,mu+lambda,reward,hopper,3,9600,1708.6573486328125,1599.8232421875,1207.552490234375
97,97,1031.10986328125,1.4203563928604126,1324.8876953125,3,97,1687171496.040469,101.99777221679688,509.3257751464844,1513.574951171875,155.48346590995789,480.3038635253906,238.50830078125,1205.0321044921875,lgp,mu+lambda,reward,hopper,3,9700,1513.574951171875,1324.8876953125,1205.0321044921875
98,98,961.8377685546875,1.4648466110229492,1193.1466064453125,3,98,1687171497.5182474,52.127098083496094,397.31536865234375,1496.5501708984375,156.9612443447113,464.39117431640625,127.82263946533203,1187.6129150390625,lgp,mu+lambda,reward,hopper,3,9800,1496.5501708984375,1193.1466064453125,1187.6129150390625
99,99,995.416015625,1.456994652748108,1602.369384765625,3,99,1687171498.990288,56.79420471191406,421.3927917480469,1704.278076171875,158.43328499794006,483.15570068359375,140.06524658203125,1200.706298828125,lgp,mu+lambda,reward,hopper,3,9900,1704.278076171875,1602.369384765625,1200.706298828125
100,100,1002.947509765625,1.434489369392395,1490.449951171875,3,100,1687171500.43775,51.05038833618164,414.3571472167969,1794.7733154296875,159.88074707984924,496.8079833984375,127.098388671875,1190.1873779296875,lgp,mu+lambda,reward,hopper,3,10000,1794.7733154296875,1490.449951171875,1190.1873779296875
101,101,1113.4073486328125,1.4328972101211548,1730.0677490234375,3,101,1687171501.8839967,67.003173828125,551.8861083984375,1900.5833740234375,161.32699370384216,538.9317016601562,232.06268310546875,1699.4591064453125,lgp,mu+lambda,reward,hopper,3,10100,1900.5833740234375,1730.0677490234375,1699.4591064453125
102,102,1003.6836547851562,1.4327043294906616,1657.631103515625,3,102,1687171503.3296897,65.76103973388672,429.71343994140625,1715.4378662109375,162.7726867198944,505.58221435546875,132.24789428710938,1651.71142578125,lgp,mu+lambda,reward,hopper,3,10200,1715.4378662109375,1657.631103515625,1651.71142578125
103,103,1002.0143432617188,1.423487901687622,1753.9757080078125,3,103,1687171504.76904,58.62678146362305,492.7412414550781,1784.371826171875,164.21203708648682,527.2564697265625,187.37628173828125,1751.0640869140625,lgp,mu+lambda,reward,hopper,3,10300,1784.371826171875,1753.9757080078125,1751.0640869140625
104,104,1004.1968994140625,1.4269181489944458,1753.5068359375,3,104,1687171506.2090254,40.71250534057617,464.0423278808594,1766.296142578125,165.65202236175537,524.1431274414062,118.83395385742188,1618.46337890625,lgp,mu+lambda,reward,hopper,3,10400,1766.296142578125,1753.5068359375,1618.46337890625
105,105,995.4727172851562,1.4239543676376343,1718.82470703125,3,105,1687171507.6484897,27.809415817260742,389.2062683105469,1956.807861328125,167.0914866924286,522.3504028320312,103.89175415039062,1521.4716796875,lgp,mu+lambda,reward,hopper,3,10500,1956.807861328125,1718.82470703125,1521.4716796875
106,106,1000.4905395507812,1.434394121170044,1757.9527587890625,3,106,1687171509.0954008,61.89833068847656,473.82037353515625,1761.89111328125,168.53839778900146,518.9923095703125,154.47891235351562,1574.69970703125,lgp,mu+lambda,reward,hopper,3,10600,1761.89111328125,1757.9527587890625,1574.69970703125
107,107,1006.2120971679688,1.4218130111694336,1583.0252685546875,3,107,1687171510.533679,55.507015228271484,451.8260803222656,1821.2542724609375,169.97667598724365,520.15185546875,138.70822143554688,1444.615478515625,lgp,mu+lambda,reward,hopper,3,10700,1821.2542724609375,1583.0252685546875,1444.615478515625
108,108,1002.943603515625,1.427419662475586,1714.081787109375,3,108,1687171511.974455,53.50160598754883,486.8231201171875,1879.274169921875,171.4174520969391,537.7525024414062,150.8157958984375,1608.693115234375,lgp,mu+lambda,reward,hopper,3,10800,1879.274169921875,1714.081787109375,1608.693115234375
109,109,997.47265625,1.4281295537948608,1738.2081298828125,3,109,1687171513.4160755,56.18694305419922,435.7023620605469,1804.4991455078125,172.85907244682312,510.8948669433594,147.28561401367188,1575.0374755859375,lgp,mu+lambda,reward,hopper,3,10900,1804.4991455078125,1738.2081298828125,1575.0374755859375
110,110,695.0537719726562,1.427236557006836,1717.8846435546875,3,110,1687171514.8564363,54.36437225341797,401.57623291015625,1991.0770263671875,174.29943323135376,525.9505615234375,123.61883544921875,1638.5069580078125,lgp,mu+lambda,reward,hopper,3,11000,1991.0770263671875,1717.8846435546875,1638.5069580078125
111,111,997.8333740234375,1.428615927696228,1760.19482421875,3,111,1687171516.2983048,51.97827911376953,437.3920593261719,1780.392578125,175.74130177497864,521.6849365234375,134.17449951171875,1696.5537109375,lgp,mu+lambda,reward,hopper,3,11100,1780.392578125,1760.19482421875,1696.5537109375
112,112,991.8759765625,1.432430624961853,1507.3978271484375,3,112,1687171517.7438214,56.83111572265625,431.7981872558594,1709.164306640625,177.18681836128235,508.6330261230469,109.72730255126953,1505.1798095703125,lgp,mu+lambda,reward,hopper,3,11200,1709.164306640625,1507.3978271484375,1505.1798095703125
113,113,1000.2005615234375,1.431821584701538,1611.287841796875,3,113,1687171519.1882083,52.357181549072266,417.3564758300781,1765.524169921875,178.63120532035828,510.3164367675781,98.4781494140625,1436.4322509765625,lgp,mu+lambda,reward,hopper,3,11300,1765.524169921875,1611.287841796875,1436.4322509765625
114,114,1001.9988403320312,1.4279717206954956,1727.8621826171875,3,114,1687171520.6296744,52.68901443481445,427.1024169921875,1774.731689453125,180.07267141342163,538.48583984375,100.5013427734375,1699.3709716796875,lgp,mu+lambda,reward,hopper,3,11400,1774.731689453125,1727.8621826171875,1699.3709716796875
115,115,995.1056518554688,1.421815276145935,1772.5478515625,3,115,1687171522.0678523,45.841766357421875,433.1374206542969,1853.6326904296875,181.51084923744202,515.2830810546875,111.44244384765625,1629.2744140625,lgp,mu+lambda,reward,hopper,3,11500,1853.6326904296875,1772.5478515625,1629.2744140625
116,116,989.7171020507812,1.4227335453033447,1717.4559326171875,3,116,1687171523.5054672,41.58812713623047,399.41229248046875,1736.680908203125,182.94846415519714,514.6802978515625,105.25523376464844,1653.2274169921875,lgp,mu+lambda,reward,hopper,3,11600,1736.680908203125,1717.4559326171875,1653.2274169921875
117,117,992.374755859375,1.4241421222686768,1717.6171875,3,117,1687171524.9447734,46.63988494873047,423.3263854980469,1718.8306884765625,184.38777041435242,515.0032348632812,135.90716552734375,1685.6878662109375,lgp,mu+lambda,reward,hopper,3,11700,1718.8306884765625,1717.6171875,1685.6878662109375
118,118,991.37890625,1.4277019500732422,1882.0101318359375,3,118,1687171526.3871064,44.91640090942383,-1573.1881103515625,1894.061279296875,185.83010339736938,14070.41015625,139.72991943359375,1786.8214111328125,lgp,mu+lambda,reward,hopper,3,11800,1894.061279296875,1882.0101318359375,1786.8214111328125
119,119,994.636474609375,1.4294096231460571,1696.9449462890625,3,119,1687171527.83161,31.734416961669922,399.93414306640625,1705.97607421875,187.2746069431305,512.0525512695312,90.58909606933594,1678.253662109375,lgp,mu+lambda,reward,hopper,3,11900,1705.97607421875,1696.9449462890625,1678.253662109375
120,120,971.802978515625,1.4255468845367432,1708.26904296875,3,120,1687171529.2700303,49.676185607910156,389.0582580566406,1731.513427734375,188.71302723884583,506.005859375,106.83030700683594,1647.2330322265625,lgp,mu+lambda,reward,hopper,3,12000,1731.513427734375,1708.26904296875,1647.2330322265625
121,121,1034.95947265625,1.4223076105117798,1712.68212890625,3,121,1687171530.7080388,39.61334991455078,432.703125,1729.8695068359375,190.15103578567505,529.9188842773438,106.9285888671875,1710.0130615234375,lgp,mu+lambda,reward,hopper,3,12100,1729.8695068359375,1712.68212890625,1710.0130615234375
122,122,998.443115234375,1.4265565872192383,1645.420166015625,3,122,1687171532.149074,36.46549987792969,424.8980407714844,1844.8280029296875,191.59207105636597,520.600341796875,115.2173080444336,1606.0960693359375,lgp,mu+lambda,reward,hopper,3,12200,1844.8280029296875,1645.420166015625,1606.0960693359375
123,123,998.56640625,1.4249567985534668,1783.7969970703125,3,123,1687171533.5888696,55.11311340332031,450.9440612792969,1789.6395263671875,193.03186655044556,532.4620361328125,123.41685485839844,1688.7310791015625,lgp,mu+lambda,reward,hopper,3,12300,1789.6395263671875,1783.7969970703125,1688.7310791015625
124,124,993.8448486328125,1.4284485578536987,1773.8651123046875,3,124,1687171535.0341368,44.94535446166992,437.4154968261719,1920.7940673828125,194.47713375091553,531.3433837890625,107.84901428222656,1728.8604736328125,lgp,mu+lambda,reward,hopper,3,12400,1920.7940673828125,1773.8651123046875,1728.8604736328125
125,125,610.0838623046875,1.4229063987731934,1628.57080078125,3,125,1687171536.4747007,42.575809478759766,374.33306884765625,1741.001220703125,195.91769766807556,502.10064697265625,90.42964172363281,1582.651611328125,lgp,mu+lambda,reward,hopper,3,12500,1741.001220703125,1628.57080078125,1582.651611328125
126,126,1016.1744384765625,1.4329832792282104,1476.1275634765625,3,126,1687171537.9220393,45.74611282348633,437.9090270996094,1599.8143310546875,197.36503624916077,501.1768798828125,130.15304565429688,1442.2825927734375,lgp,mu+lambda,reward,hopper,3,12600,1599.8143310546875,1476.1275634765625,1442.2825927734375
127,127,1001.8489990234375,1.4332187175750732,1788.5986328125,3,127,1687171539.3707852,44.86579895019531,420.24700927734375,1808.5877685546875,198.8137822151184,543.0906982421875,110.80902099609375,1767.6912841796875,lgp,mu+lambda,reward,hopper,3,12700,1808.5877685546875,1788.5986328125,1767.6912841796875
128,128,1005.35205078125,1.4231127500534058,1797.005859375,3,128,1687171540.8118856,51.200042724609375,443.0633239746094,1802.5181884765625,200.25488257408142,552.3742065429688,115.19010925292969,1725.2838134765625,lgp,mu+lambda,reward,hopper,3,12800,1802.5181884765625,1797.005859375,1725.2838134765625
129,129,994.4298095703125,1.4226113557815552,1721.3443603515625,3,129,1687171542.252063,46.403804779052734,418.47686767578125,1745.28955078125,201.69506001472473,515.005126953125,124.50333404541016,1650.431884765625,lgp,mu+lambda,reward,hopper,3,12900,1745.28955078125,1721.3443603515625,1650.431884765625
130,130,996.9488525390625,1.421091914176941,1713.5283203125,3,130,1687171543.6912394,41.27113723754883,433.3837890625,1869.881591796875,203.1342363357544,538.759521484375,116.12181854248047,1692.35546875,lgp,mu+lambda,reward,hopper,3,13000,1869.881591796875,1713.5283203125,1692.35546875
131,131,1002.1495361328125,1.4248323440551758,1848.8126220703125,3,131,1687171545.132946,49.396575927734375,460.79833984375,1900.6142578125,204.57594299316406,554.6482543945312,149.24942016601562,1754.8291015625,lgp,mu+lambda,reward,hopper,3,13100,1900.6142578125,1848.8126220703125,1754.8291015625
132,132,1001.164306640625,1.4207987785339355,1750.422607421875,3,132,1687171546.5706825,47.95118713378906,464.7969055175781,1757.73486328125,206.01367950439453,527.9185180664062,178.48934936523438,1720.0496826171875,lgp,mu+lambda,reward,hopper,3,13200,1757.73486328125,1750.422607421875,1720.0496826171875
133,133,1010.590087890625,1.4242900609970093,1612.8477783203125,3,133,1687171548.011223,44.16514205932617,478.9030456542969,1636.638427734375,207.4542200565338,530.5549926757812,176.4488525390625,1564.703857421875,lgp,mu+lambda,reward,hopper,3,13300,1636.638427734375,1612.8477783203125,1564.703857421875
134,134,992.1201782226562,1.4244390726089478,1712.3365478515625,3,134,1687171549.4505675,42.517059326171875,419.2215576171875,1776.3302001953125,208.89356446266174,534.7315673828125,89.434814453125,1670.9505615234375,lgp,mu+lambda,reward,hopper,3,13400,1776.3302001953125,1712.3365478515625,1670.9505615234375
135,135,995.0884399414062,1.4262444972991943,1802.9774169921875,3,135,1687171550.8921325,35.4138069152832,400.7847900390625,1812.2042236328125,210.33512949943542,514.5438232421875,114.74716186523438,1606.1529541015625,lgp,mu+lambda,reward,hopper,3,13500,1812.2042236328125,1802.9774169921875,1606.1529541015625
136,136,410.576416015625,1.4278432130813599,1746.70849609375,3,136,1687171552.335158,49.14361572265625,376.2082824707031,1799.36767578125,211.77815508842468,515.6465454101562,115.24505615234375,1735.939697265625,lgp,mu+lambda,reward,hopper,3,13600,1799.36767578125,1746.70849609375,1735.939697265625
137,137,1000.1165771484375,1.4249857664108276,1747.509521484375,3,137,1687171553.777344,46.01770782470703,456.2379455566406,1794.26318359375,213.22034096717834,551.780517578125,136.85731506347656,1744.26123046875,lgp,mu+lambda,reward,hopper,3,13700,1794.26318359375,1747.509521484375,1744.26123046875
138,138,1043.16064453125,1.4253405332565308,1714.738525390625,3,138,1687171555.2174864,59.715179443359375,466.7278747558594,1758.607421875,214.66048336029053,554.1694946289062,129.24081420898438,1670.9683837890625,lgp,mu+lambda,reward,hopper,3,13800,1758.607421875,1714.738525390625,1670.9683837890625
139,139,808.8377075195312,1.4279218912124634,1690.0433349609375,3,139,1687171556.6588688,57.9543571472168,399.83154296875,1788.809814453125,216.10186576843262,505.1756591796875,124.97328186035156,1632.7069091796875,lgp,mu+lambda,reward,hopper,3,13900,1788.809814453125,1690.0433349609375,1632.7069091796875
140,140,436.6960144042969,1.4216176271438599,1767.8731689453125,3,140,1687171558.0966988,48.54582214355469,388.1416015625,2002.9228515625,217.5396957397461,525.120849609375,117.59660339355469,1760.5523681640625,lgp,mu+lambda,reward,hopper,3,14000,2002.9228515625,1767.8731689453125,1760.5523681640625
141,141,965.4240112304688,1.4256094694137573,1642.402587890625,3,141,1687171559.537248,46.78168869018555,398.697021484375,1684.207275390625,218.98024487495422,514.7217407226562,101.56082916259766,1630.3133544921875,lgp,mu+lambda,reward,hopper,3,14100,1684.207275390625,1642.402587890625,1630.3133544921875
142,142,1011.211181640625,1.42604660987854,1732.4820556640625,3,142,1687171560.9780762,43.50126647949219,489.0494689941406,1744.0498046875,220.42107319831848,549.7621459960938,124.02149200439453,1715.522705078125,lgp,mu+lambda,reward,hopper,3,14200,1744.0498046875,1732.4820556640625,1715.522705078125
143,143,998.5755615234375,1.423926830291748,1637.62890625,3,143,1687171562.4193523,67.15706634521484,434.9403381347656,1759.615966796875,221.8623492717743,516.0811767578125,120.55204010009766,1623.1937255859375,lgp,mu+lambda,reward,hopper,3,14300,1759.615966796875,1637.62890625,1623.1937255859375
144,144,1001.0264282226562,1.422318696975708,1698.499267578125,3,144,1687171563.8585854,52.22966384887695,420.8305358886719,1827.1708984375,223.30158233642578,520.5631103515625,135.91595458984375,1666.989013671875,lgp,mu+lambda,reward,hopper,3,14400,1827.1708984375,1698.499267578125,1666.989013671875
145,145,1010.8480224609375,1.4276700019836426,1636.9901123046875,3,145,1687171565.3010619,53.448341369628906,449.2535400390625,1759.3017578125,224.74405884742737,536.31640625,133.2999267578125,1611.8427734375,lgp,mu+lambda,reward,hopper,3,14500,1759.3017578125,1636.9901123046875,1611.8427734375
146,146,995.7682495117188,1.4264775514602661,1678.128173828125,3,146,1687171566.743365,52.71677780151367,433.0650634765625,1965.4156494140625,226.18636202812195,537.027099609375,134.22677612304688,1654.174560546875,lgp,mu+lambda,reward,hopper,3,14600,1965.4156494140625,1678.128173828125,1654.174560546875
147,147,993.7671508789062,1.4240880012512207,1844.793212890625,3,147,1687171568.1848505,46.02357482910156,442.9024658203125,1887.268310546875,227.6278474330902,546.5491943359375,127.75213623046875,1700.919921875,lgp,mu+lambda,reward,hopper,3,14700,1887.268310546875,1844.793212890625,1700.919921875
