,_step,training.run_id,training.fitness_3q,training.generation,training.fitness_mean,training.evaluation_time,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_fit.top_2_fit,training.top_k_fit.top_1_fit,_runtime,_timestamp,training.fitness_std,training.fitness_median,solver,ea,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
605,605,0,63.98006057739258,605,541.3452758789062,2.046865940093994,1068.2000732421875,1257.2529296875,1217.7532958984375,1250.98583984375,1258.231337070465,1686918414.84366,504.4031982421875,207.9716339111328,cgp,mu+lambda,hopper,5,60500,1257.2529296875,1250.98583984375,1217.7532958984375
606,606,0,52.93681716918945,606,490.26123046875,2.050593137741089,1125.572265625,1222.1058349609375,1204.2396240234375,1206.5994873046875,1260.2948195934296,1686918416.9071426,506.6694641113281,152.34254455566406,cgp,mu+lambda,hopper,5,60600,1222.1058349609375,1206.5994873046875,1204.2396240234375
607,607,0,71.03831481933594,607,517.6663818359375,2.0442230701446533,1118.947265625,1231.0386962890625,1219.28515625,1221.4495849609375,1262.3522772789001,1686918418.9646003,504.9052429199219,190.15066528320312,cgp,mu+lambda,hopper,5,60700,1231.0386962890625,1221.4495849609375,1219.28515625
608,608,0,53.341285705566406,608,514.30810546875,2.047574043273926,1133.52978515625,1270.0675048828125,1199.4029541015625,1207.3807373046875,1264.4114966392517,1686918421.0238197,500.492919921875,198.27337646484375,cgp,mu+lambda,hopper,5,60800,1270.0675048828125,1207.3807373046875,1199.4029541015625
609,609,0,52.2075080871582,609,423.93780517578125,2.04067325592041,998.7703857421875,1220.234130859375,1212.5609130859375,1214.950439453125,1266.465374469757,1686918423.0776975,481.62738037109375,132.84368896484375,cgp,mu+lambda,hopper,5,60900,1220.234130859375,1214.950439453125,1212.5609130859375
610,610,0,68.45973205566406,610,521.8806762695312,2.0426089763641357,1152.8089599609375,1251.5045166015625,1206.551025390625,1209.64013671875,1268.5206084251404,1686918425.1329315,515.511962890625,218.42897033691406,cgp,mu+lambda,hopper,5,61000,1251.5045166015625,1209.64013671875,1206.551025390625
611,611,0,74.78746032714844,611,581.873046875,2.0401909351348877,1112.21630859375,1253.3031005859375,1207.32421875,1212.2554931640625,1270.5736827850342,1686918427.1860058,499.465087890625,363.9597473144531,cgp,mu+lambda,hopper,5,61100,1253.3031005859375,1212.2554931640625,1207.32421875
612,612,0,66.91625213623047,612,483.7837829589844,2.0431997776031494,1020.4525146484375,1240.9761962890625,1187.3785400390625,1227.9598388671875,1272.6289913654327,1686918429.2413144,483.77362060546875,183.48011779785156,cgp,mu+lambda,hopper,5,61200,1240.9761962890625,1227.9598388671875,1187.3785400390625
613,613,0,69.28913116455078,613,491.4465637207031,2.0416908264160156,1104.117431640625,1244.45361328125,1225.6175537109375,1240.62890625,1274.6837618350983,1686918431.296085,497.4202880859375,152.32424926757812,cgp,mu+lambda,hopper,5,61300,1244.45361328125,1240.62890625,1225.6175537109375
614,614,0,61.546810150146484,614,498.31878662109375,2.040677309036255,1071.3880615234375,1209.800537109375,1196.9918212890625,1197.7860107421875,1276.738070011139,1686918433.350393,490.9607238769531,235.05596923828125,cgp,mu+lambda,hopper,5,61400,1209.800537109375,1197.7860107421875,1196.9918212890625
615,615,0,46.750770568847656,615,487.8434143066406,2.0331642627716064,1102.7205810546875,1235.9622802734375,1217.35986328125,1224.7120361328125,1278.7832672595978,1686918435.3955903,503.3187255859375,153.23593139648438,cgp,mu+lambda,hopper,5,61500,1235.9622802734375,1224.7120361328125,1217.35986328125
616,616,0,55.94307327270508,616,490.7239990234375,2.094754457473755,1084.497802734375,1245.302001953125,1199.2359619140625,1211.2105712890625,1280.8924314975739,1686918437.5047545,499.1056213378906,166.95509338378906,cgp,mu+lambda,hopper,5,61600,1245.302001953125,1211.2105712890625,1199.2359619140625
617,617,0,64.6094970703125,617,460.49139404296875,2.057677984237671,1065.971923828125,1241.49462890625,1196.41552734375,1208.0694580078125,1282.9641613960266,1686918439.5764844,496.51385498046875,209.67523193359375,cgp,mu+lambda,hopper,5,61700,1241.49462890625,1208.0694580078125,1196.41552734375
618,618,0,58.391090393066406,618,495.8169860839844,2.0263984203338623,1086.8167724609375,1212.5577392578125,1200.6202392578125,1206.22900390625,1285.0041751861572,1686918441.6164982,492.4928894042969,213.879638671875,cgp,mu+lambda,hopper,5,61800,1212.5577392578125,1206.22900390625,1200.6202392578125
619,619,0,62.894248962402344,619,521.525390625,2.0069403648376465,1141.2181396484375,1220.099609375,1203.2386474609375,1210.54833984375,1287.0243210792542,1686918443.6366441,495.2648010253906,240.69464111328125,cgp,mu+lambda,hopper,5,61900,1220.099609375,1210.54833984375,1203.2386474609375
620,620,0,51.70106887817383,620,530.503173828125,2.004026174545288,1126.57958984375,1244.6627197265625,1224.86962890625,1228.9022216796875,1289.0425035953522,1686918445.6548266,507.08148193359375,229.84327697753906,cgp,mu+lambda,hopper,5,62000,1244.6627197265625,1228.9022216796875,1224.86962890625
621,621,0,65.54874420166016,621,543.0673217773438,1.9967341423034668,1147.8321533203125,1214.3743896484375,1211.2132568359375,1212.0859375,1291.052972793579,1686918447.6652958,510.4201965332031,198.27978515625,cgp,mu+lambda,hopper,5,62100,1214.3743896484375,1212.0859375,1211.2132568359375
622,622,0,54.139244079589844,622,492.2840576171875,1.9954332113265991,1112.370361328125,1250.3466796875,1221.0618896484375,1231.888427734375,1293.0607695579529,1686918449.6730926,493.4784851074219,182.69491577148438,cgp,mu+lambda,hopper,5,62200,1250.3466796875,1231.888427734375,1221.0618896484375
623,623,0,55.74421310424805,623,420.72552490234375,1.9936256408691406,1011.7784423828125,1273.240966796875,1227.225341796875,1260.1544189453125,1295.0681710243225,1686918451.680494,483.4546813964844,117.01561737060547,cgp,mu+lambda,hopper,5,62300,1273.240966796875,1260.1544189453125,1227.225341796875
624,624,0,54.57233428955078,624,495.3326416015625,1.994930624961853,1131.547607421875,1237.2916259765625,1226.15283203125,1230.6732177734375,1297.0763263702393,1686918453.6886494,509.89508056640625,161.16683959960938,cgp,mu+lambda,hopper,5,62400,1237.2916259765625,1230.6732177734375,1226.15283203125
625,625,0,62.68467330932617,625,576.1351318359375,1.9963831901550293,1136.935302734375,1251.7440185546875,1190.7335205078125,1239.9197998046875,1299.0864431858063,1686918455.6987662,506.6432189941406,440.04730224609375,cgp,mu+lambda,hopper,5,62500,1251.7440185546875,1239.9197998046875,1190.7335205078125
626,626,0,47.88447952270508,626,495.1076354980469,1.9967504739761353,1128.948486328125,1255.26708984375,1220.715576171875,1240.8677978515625,1301.0966622829437,1686918457.7089853,517.4845581054688,134.51675415039062,cgp,mu+lambda,hopper,5,62600,1255.26708984375,1240.8677978515625,1220.715576171875
627,627,0,59.474609375,627,462.9630126953125,2.0014050006866455,1100.093505859375,1240.6387939453125,1199.13525390625,1215.17138671875,1303.1118168830872,1686918459.72414,485.55963134765625,158.54840087890625,cgp,mu+lambda,hopper,5,62700,1240.6387939453125,1215.17138671875,1199.13525390625
628,628,0,78.23033142089844,628,537.629638671875,2.0152182579040527,1121.897216796875,1275.9296875,1227.6158447265625,1231.0657958984375,1305.14026927948,1686918461.7525923,483.8759765625,283.97869873046875,cgp,mu+lambda,hopper,5,62800,1275.9296875,1231.0657958984375,1227.6158447265625
629,629,0,59.39516067504883,629,450.1320495605469,2.013056993484497,1008.48291015625,1214.3037109375,1202.92236328125,1206.611572265625,1307.1663568019867,1686918463.7786798,476.6436767578125,152.9461212158203,cgp,mu+lambda,hopper,5,62900,1214.3037109375,1206.611572265625,1202.92236328125
630,630,0,89.00526428222656,630,612.1962890625,2.0191023349761963,1124.1334228515625,1247.9443359375,1197.9903564453125,1213.5107421875,1309.1985111236572,1686918465.8108342,481.18963623046875,763.9610595703125,cgp,mu+lambda,hopper,5,63000,1247.9443359375,1213.5107421875,1197.9903564453125
631,631,0,52.46513748168945,631,514.0542602539062,2.019421100616455,1099.0208740234375,1244.9039306640625,1223.135986328125,1235.84033203125,1311.2313487529755,1686918467.8436718,504.25079345703125,212.77734375,cgp,mu+lambda,hopper,5,63100,1244.9039306640625,1235.84033203125,1223.135986328125
632,632,0,64.01554870605469,632,481.03570556640625,2.0204319953918457,1089.54931640625,1230.892578125,1214.343017578125,1217.8609619140625,1313.2649104595184,1686918469.8772335,497.9402160644531,152.56021118164062,cgp,mu+lambda,hopper,5,63200,1230.892578125,1217.8609619140625,1214.343017578125
633,633,0,54.22590255737305,633,476.8887634277344,2.018807888031006,1067.400390625,1201.0262451171875,1191.505126953125,1196.93798828125,1315.2969026565552,1686918471.9092257,498.59136962890625,146.15542602539062,cgp,mu+lambda,hopper,5,63300,1201.0262451171875,1196.93798828125,1191.505126953125
634,634,0,78.84392547607422,634,549.5045166015625,2.0179390907287598,1081.224365234375,1228.289306640625,1222.3092041015625,1224.6075439453125,1317.3282217979431,1686918473.9405448,481.7984313964844,324.64642333984375,cgp,mu+lambda,hopper,5,63400,1228.289306640625,1224.6075439453125,1222.3092041015625
635,635,0,52.12019729614258,635,528.2028198242188,2.017636299133301,1068.2640380859375,1226.6632080078125,1195.253173828125,1200.396728515625,1319.360122203827,1686918475.9724452,500.06243896484375,206.91107177734375,cgp,mu+lambda,hopper,5,63500,1226.6632080078125,1200.396728515625,1195.253173828125
636,636,0,72.39045715332031,636,567.0427856445312,2.0235955715179443,1110.389404296875,1231.2391357421875,1200.7965087890625,1208.28125,1321.3968868255615,1686918478.0092099,502.5894775390625,254.6569366455078,cgp,mu+lambda,hopper,5,63600,1231.2391357421875,1208.28125,1200.7965087890625
637,637,0,62.364341735839844,637,514.516845703125,2.0190911293029785,1129.99609375,1252.784912109375,1198.8724365234375,1199.2713623046875,1323.4283201694489,1686918480.0406432,489.67022705078125,271.05682373046875,cgp,mu+lambda,hopper,5,63700,1252.784912109375,1199.2713623046875,1198.8724365234375
638,638,0,65.54793548583984,638,491.5383605957031,2.0201847553253174,1079.6766357421875,1240.3143310546875,1197.0452880859375,1228.258056640625,1325.4613411426544,1686918482.0736642,483.4638977050781,210.38824462890625,cgp,mu+lambda,hopper,5,63800,1240.3143310546875,1228.258056640625,1197.0452880859375
639,639,0,55.56486892700195,639,482.8453674316406,2.0175347328186035,1094.262939453125,1226.9337158203125,1215.8365478515625,1220.9093017578125,1327.4917225837708,1686918484.1040456,485.8431396484375,213.4192657470703,cgp,mu+lambda,hopper,5,63900,1226.9337158203125,1220.9093017578125,1215.8365478515625
640,640,0,51.04753494262695,640,495.7076721191406,2.0197629928588867,1107.432861328125,1197.283935546875,1195.70166015625,1196.10400390625,1329.5242764949799,1686918486.1365995,491.2668762207031,240.43551635742188,cgp,mu+lambda,hopper,5,64000,1197.283935546875,1196.10400390625,1195.70166015625
641,641,0,84.84337615966797,641,519.2857666015625,2.0254781246185303,1075.3101806640625,1223.07568359375,1208.788330078125,1221.161376953125,1331.5628869533539,1686918488.17521,483.6448974609375,210.59689331054688,cgp,mu+lambda,hopper,5,64100,1223.07568359375,1221.161376953125,1208.788330078125
642,642,0,73.53254699707031,642,507.2834167480469,2.0233962535858154,1044.297607421875,1237.1737060546875,1190.2249755859375,1195.2689208984375,1333.5997385978699,1686918490.2120616,484.27227783203125,213.33782958984375,cgp,mu+lambda,hopper,5,64200,1237.1737060546875,1195.2689208984375,1190.2249755859375
643,643,0,56.52384567260742,643,495.20941162109375,2.0307273864746094,1091.893310546875,1226.2813720703125,1195.7388916015625,1204.08642578125,1335.6438970565796,1686918492.25622,500.0135803222656,169.23146057128906,cgp,mu+lambda,hopper,5,64300,1226.2813720703125,1204.08642578125,1195.7388916015625
644,644,0,72.38137817382812,644,531.434326171875,2.025761842727661,1103.5418701171875,1226.6883544921875,1217.250244140625,1222.91748046875,1337.6813790798187,1686918494.2937021,491.11553955078125,231.78407287597656,cgp,mu+lambda,hopper,5,64400,1226.6883544921875,1222.91748046875,1217.250244140625
645,645,0,54.77885437011719,645,539.2454833984375,2.027768611907959,1117.3160400390625,1211.260986328125,1208.58740234375,1210.2130126953125,1339.7223770618439,1686918496.3347,505.7735290527344,263.63818359375,cgp,mu+lambda,hopper,5,64500,1211.260986328125,1210.2130126953125,1208.58740234375
646,646,0,64.22601318359375,646,543.4909057617188,2.02357816696167,1129.15478515625,1198.382568359375,1191.5948486328125,1192.9539794921875,1341.7597472667694,1686918498.3720703,502.9408874511719,222.36093139648438,cgp,mu+lambda,hopper,5,64600,1198.382568359375,1192.9539794921875,1191.5948486328125
647,647,0,55.012733459472656,647,508.6507263183594,2.0319101810455322,1110.324462890625,1241.6190185546875,1207.33154296875,1234.5643310546875,1343.8052439689636,1686918500.417567,509.1943664550781,205.58779907226562,cgp,mu+lambda,hopper,5,64700,1241.6190185546875,1234.5643310546875,1207.33154296875
648,648,0,65.67884826660156,648,501.8719177246094,2.023707389831543,1026.174072265625,1238.186279296875,1200.953369140625,1201.871826171875,1345.8418064117432,1686918502.4541295,486.9931945800781,186.22946166992188,cgp,mu+lambda,hopper,5,64800,1238.186279296875,1201.871826171875,1200.953369140625
649,649,0,58.239078521728516,649,473.47802734375,2.028130531311035,1038.839599609375,1203.355712890625,1193.233154296875,1202.703857421875,1347.8841590881348,1686918504.4964821,479.84283447265625,171.57659912109375,cgp,mu+lambda,hopper,5,64900,1203.355712890625,1202.703857421875,1193.233154296875
650,650,0,53.94475555419922,650,455.1927185058594,2.024613380432129,1081.9771728515625,1259.04541015625,1216.132080078125,1232.7630615234375,1349.9230234622955,1686918506.5353465,492.3929443359375,133.95936584472656,cgp,mu+lambda,hopper,5,65000,1259.04541015625,1232.7630615234375,1216.132080078125
651,651,0,49.15003204345703,651,497.89117431640625,2.0308918952941895,1128.694091796875,1246.233642578125,1224.00927734375,1234.459716796875,1351.9666039943695,1686918508.578927,507.6220703125,195.46987915039062,cgp,mu+lambda,hopper,5,65100,1246.233642578125,1234.459716796875,1224.00927734375
652,652,0,58.19161605834961,652,486.92919921875,2.0290253162384033,1077.12353515625,1211.4783935546875,1206.1812744140625,1206.70361328125,1354.007404088974,1686918510.6197271,490.4002990722656,191.2385711669922,cgp,mu+lambda,hopper,5,65200,1211.4783935546875,1206.70361328125,1206.1812744140625
653,653,0,46.904109954833984,653,467.8652648925781,2.028017282485962,1025.3369140625,1218.3353271484375,1198.698974609375,1207.9586181640625,1356.0482211112976,1686918512.6605442,486.802001953125,166.34600830078125,cgp,mu+lambda,hopper,5,65300,1218.3353271484375,1207.9586181640625,1198.698974609375
654,654,0,58.62651824951172,654,480.05108642578125,2.0254101753234863,1130.1754150390625,1234.6163330078125,1205.27685546875,1206.342041015625,1358.087057352066,1686918514.6993804,493.933349609375,180.66307067871094,cgp,mu+lambda,hopper,5,65400,1234.6163330078125,1206.342041015625,1205.27685546875
655,655,0,64.23652648925781,655,564.568115234375,2.029317855834961,1134.30419921875,1237.6519775390625,1216.003173828125,1235.4449462890625,1360.128898382187,1686918516.7412214,511.99267578125,256.600830078125,cgp,mu+lambda,hopper,5,65500,1237.6519775390625,1235.4449462890625,1216.003173828125
656,656,0,54.88663101196289,656,466.27203369140625,2.024658441543579,1115.6134033203125,1222.9805908203125,1194.2117919921875,1204.3642578125,1362.1657989025116,1686918518.778122,500.282470703125,166.17019653320312,cgp,mu+lambda,hopper,5,65600,1222.9805908203125,1204.3642578125,1194.2117919921875
657,657,0,46.613426208496094,657,466.417724609375,2.025611400604248,1003.5950317382812,1242.1895751953125,1210.228759765625,1220.69287109375,1364.203899383545,1686918520.8162224,489.6866760253906,201.86395263671875,cgp,mu+lambda,hopper,5,65700,1242.1895751953125,1220.69287109375,1210.228759765625
658,658,0,78.49276733398438,658,589.338134765625,2.0276663303375244,1085.3577880859375,1213.7626953125,1197.778076171875,1202.0302734375,1366.2442405223846,1686918522.8565636,488.00494384765625,557.5726928710938,cgp,mu+lambda,hopper,5,65800,1213.7626953125,1202.0302734375,1197.778076171875
659,659,0,74.73765563964844,659,589.4952392578125,2.029064178466797,1071.060791015625,1258.589599609375,1199.1668701171875,1203.1358642578125,1368.2851581573486,1686918524.8974812,494.5650329589844,554.4839477539062,cgp,mu+lambda,hopper,5,65900,1258.589599609375,1203.1358642578125,1199.1668701171875
660,660,0,52.959537506103516,660,525.259765625,2.0283632278442383,1130.9954833984375,1207.1383056640625,1198.4158935546875,1204.21337890625,1370.3263840675354,1686918526.938707,525.53466796875,188.22964477539062,cgp,mu+lambda,hopper,5,66000,1207.1383056640625,1204.21337890625,1198.4158935546875
661,661,0,81.85830688476562,661,652.5233154296875,2.026947498321533,1139.135009765625,1222.1171875,1206.927490234375,1207.158203125,1372.3661119937897,1686918528.978435,502.1588439941406,911.21484375,cgp,mu+lambda,hopper,5,66100,1222.1171875,1207.158203125,1206.927490234375
