,training.top_k_fit.top_2_fit,_runtime,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_1q,training.fitness_mean,training.top_k_fit.top_0_fit,_timestamp,training.generation,training.fitness_std,training.fitness_median,_step,training.run_id,training.fitness_3q,solver,ea,fitness,environment,seed,training.evaluation,training.top_k_reward.top_0_reward,training.top_k_reward.top_1_reward,training.top_k_reward.top_2_reward
91,1081.1737060546875,168.22129440307617,1.6404030323028564,1081.199951171875,1005.22900390625,366.1724853515625,1087.78515625,1687241635.7556593,91,423.2508544921875,126.97761535644531,91,9,71.8352279663086,lgp,mu+lambda,reward,walker2d,9,9100,1087.78515625,1081.199951171875,1081.1737060546875
92,1078.2696533203125,169.88234901428223,1.6424589157104492,1088.8948974609375,989.8890991210938,375.6709289550781,1096.372314453125,1687241637.416714,92,417.0023498535156,126.37709045410156,92,9,77.4146728515625,lgp,mu+lambda,reward,walker2d,9,9200,1096.372314453125,1088.8948974609375,1078.2696533203125
93,1082.3035888671875,171.5434160232544,1.642400860786438,1083.8292236328125,1004.6843872070312,397.93951416015625,1108.9808349609375,1687241639.077781,93,416.4391784667969,154.27879333496094,93,9,75.92485809326172,lgp,mu+lambda,reward,walker2d,9,9300,1108.9808349609375,1083.8292236328125,1082.3035888671875
94,1078.679443359375,173.2042498588562,1.6417133808135986,1080.408447265625,925.2411499023438,387.5757751464844,1089.98388671875,1687241640.7386148,94,403.9066162109375,192.80157470703125,94,9,79.65054321289062,lgp,mu+lambda,reward,walker2d,9,9400,1089.98388671875,1080.408447265625,1078.679443359375
95,1084.0325927734375,174.8659107685089,1.6433525085449219,1085.6744384765625,1023.4561767578125,454.38531494140625,1114.8563232421875,1687241642.4002757,95,429.4078369140625,195.32131958007812,95,9,82.43876647949219,lgp,mu+lambda,reward,walker2d,9,9500,1114.8563232421875,1085.6744384765625,1084.0325927734375
96,1094.751708984375,176.52481722831726,1.6405513286590576,1097.0789794921875,1030.69482421875,406.2257995605469,1098.7607421875,1687241644.0591822,96,430.1143493652344,158.2880096435547,96,9,66.27340698242188,lgp,mu+lambda,reward,walker2d,9,9600,1098.7607421875,1097.0789794921875,1094.751708984375
97,1096.94140625,178.17532444000244,1.6316031217575073,1098.87744140625,461.9313049316406,356.1824951171875,1106.43212890625,1687241645.7096894,97,400.9710388183594,141.14593505859375,97,9,78.73421478271484,lgp,mu+lambda,reward,walker2d,9,9700,1106.43212890625,1098.87744140625,1096.94140625
98,1086.427978515625,179.8346176147461,1.6409335136413574,1086.7889404296875,614.80810546875,377.9080505371094,1092.3040771484375,1687241647.3689826,98,395.4659118652344,156.12295532226562,98,9,75.1310806274414,lgp,mu+lambda,reward,walker2d,9,9800,1092.3040771484375,1086.7889404296875,1086.427978515625
99,1089.12548828125,181.49712371826172,1.6426692008972168,1094.2650146484375,871.77685546875,394.91497802734375,1100.5955810546875,1687241649.0314887,99,416.3962097167969,162.88241577148438,99,9,75.72732543945312,lgp,mu+lambda,reward,walker2d,9,9900,1100.5955810546875,1094.2650146484375,1089.12548828125
100,1091.9224853515625,183.15845561027527,1.6440534591674805,1097.500244140625,958.373046875,380.5926513671875,1098.510498046875,1687241650.6928205,100,420.203857421875,129.5492706298828,100,9,71.03655242919922,lgp,mu+lambda,reward,walker2d,9,10000,1098.510498046875,1097.500244140625,1091.9224853515625
101,1087.6783447265625,184.82094264030457,1.644012689590454,1093.29345703125,998.068359375,408.4020690917969,1101.113037109375,1687241652.3553076,101,419.47052001953125,157.278564453125,101,9,87.0457763671875,lgp,mu+lambda,reward,walker2d,9,10100,1101.113037109375,1093.29345703125,1087.6783447265625
102,1085.69482421875,186.46758723258972,1.6281251907348633,1087.916259765625,1002.0059204101562,411.3864440917969,1094.44287109375,1687241654.0019522,102,414.8294372558594,192.66943359375,102,9,88.21424865722656,lgp,mu+lambda,reward,walker2d,9,10200,1094.44287109375,1087.916259765625,1085.69482421875
103,1103.4434814453125,188.1286563873291,1.64230215549469,1103.922607421875,742.0248413085938,367.84991455078125,1113.9637451171875,1687241655.6630213,103,414.53924560546875,126.0086441040039,103,9,79.92050170898438,lgp,mu+lambda,reward,walker2d,9,10300,1113.9637451171875,1103.922607421875,1103.4434814453125
104,1096.0426025390625,189.78856682777405,1.6410640478134155,1098.250732421875,744.972900390625,375.4100341796875,1098.8612060546875,1687241657.3229318,104,412.6689147949219,169.91604614257812,104,9,74.43296813964844,lgp,mu+lambda,reward,walker2d,9,10400,1098.8612060546875,1098.250732421875,1096.0426025390625
105,1094.776123046875,191.44039249420166,1.633242130279541,1096.139892578125,632.522705078125,368.10101318359375,1096.329833984375,1687241658.9747574,105,411.9778137207031,153.72955322265625,105,9,72.5868911743164,lgp,mu+lambda,reward,walker2d,9,10500,1096.329833984375,1096.139892578125,1094.776123046875
106,1091.1151123046875,193.1005482673645,1.6413999795913696,1096.9378662109375,1010.8482055664062,385.4424133300781,1098.343505859375,1687241660.6349132,106,423.4136047363281,158.73297119140625,106,9,71.08096313476562,lgp,mu+lambda,reward,walker2d,9,10600,1098.343505859375,1096.9378662109375,1091.1151123046875
107,1088.59521484375,194.75878190994263,1.6397678852081299,1089.191650390625,872.7968139648438,390.962890625,1105.0150146484375,1687241662.2931468,107,412.5740051269531,163.52566528320312,107,9,87.25762939453125,lgp,mu+lambda,reward,walker2d,9,10700,1105.0150146484375,1089.191650390625,1088.59521484375
108,1090.999267578125,196.42076182365417,1.6439026594161987,1099.524169921875,673.7989501953125,371.8578796386719,1106.2406005859375,1687241663.9551268,108,416.328857421875,118.67388153076172,108,9,66.14081573486328,lgp,mu+lambda,reward,walker2d,9,10800,1106.2406005859375,1099.524169921875,1090.999267578125
109,1084.822998046875,198.06586265563965,1.6275674104690552,1102.623291015625,400.9061584472656,345.2847900390625,1109.7086181640625,1687241665.6002276,109,399.8389587402344,122.578369140625,109,9,74.15457153320312,lgp,mu+lambda,reward,walker2d,9,10900,1109.7086181640625,1102.623291015625,1084.822998046875
110,1093.5198974609375,199.7161898612976,1.6317602396011353,1094.3902587890625,367.1200256347656,324.943359375,1096.0137939453125,1687241667.2505548,110,397.83709716796875,112.28868103027344,110,9,73.97766876220703,lgp,mu+lambda,reward,walker2d,9,11000,1096.0137939453125,1094.3902587890625,1093.5198974609375
111,1090.4412841796875,201.37719631195068,1.6422555446624756,1092.8580322265625,1008.878173828125,394.4206237792969,1092.9415283203125,1687241668.9115613,111,429.072021484375,142.78338623046875,111,9,78.42577362060547,lgp,mu+lambda,reward,walker2d,9,11100,1092.9415283203125,1092.8580322265625,1090.4412841796875
112,1087.7552490234375,203.03885293006897,1.6427911520004272,1089.5699462890625,658.5971069335938,353.1985168457031,1097.7271728515625,1687241670.5732179,112,419.545654296875,123.93818664550781,112,9,62.580413818359375,lgp,mu+lambda,reward,walker2d,9,11200,1097.7271728515625,1089.5699462890625,1087.7552490234375
113,1090.4788818359375,204.70081663131714,1.6432503461837769,1095.3720703125,727.137939453125,386.9020690917969,1096.3582763671875,1687241672.2351816,113,412.8341369628906,148.76763916015625,113,9,73.75489044189453,lgp,mu+lambda,reward,walker2d,9,11300,1096.3582763671875,1095.3720703125,1090.4788818359375
114,1090.306396484375,206.36298394203186,1.643088459968567,1091.5218505859375,1007.0242919921875,412.82171630859375,1102.7308349609375,1687241673.8973489,114,413.3494873046875,175.11624145507812,114,9,97.97021484375,lgp,mu+lambda,reward,walker2d,9,11400,1102.7308349609375,1091.5218505859375,1090.306396484375
115,1091.7642822265625,208.022296667099,1.6408021450042725,1093.659912109375,389.3494873046875,334.97808837890625,1108.763427734375,1687241675.5566616,115,387.14501953125,134.08447265625,115,9,75.57669067382812,lgp,mu+lambda,reward,walker2d,9,11500,1108.763427734375,1093.659912109375,1091.7642822265625
116,1090.908935546875,209.68190622329712,1.6412944793701172,1099.7752685546875,799.088623046875,360.43218994140625,1101.536865234375,1687241677.2162712,116,417.6418762207031,122.13992309570312,116,9,74.14930725097656,lgp,mu+lambda,reward,walker2d,9,11600,1101.536865234375,1099.7752685546875,1090.908935546875
117,1091.319580078125,211.34466218948364,1.6442753076553345,1092.46044921875,625.924072265625,358.1613464355469,1094.1778564453125,1687241678.8790271,117,412.1348571777344,133.03762817382812,117,9,77.12786865234375,lgp,mu+lambda,reward,walker2d,9,11700,1094.1778564453125,1092.46044921875,1091.319580078125
118,1091.7613525390625,213.00390553474426,1.6420421600341797,1092.13720703125,350.15069580078125,336.9710388183594,1093.370849609375,1687241680.5382705,118,412.322998046875,113.37635803222656,118,9,69.73173522949219,lgp,mu+lambda,reward,walker2d,9,11800,1093.370849609375,1092.13720703125,1091.7613525390625
119,1091.8544921875,214.6651532649994,1.6427489519119263,1092.0404052734375,962.9444580078125,382.3719482421875,1093.6732177734375,1687241682.1995182,119,421.8974609375,143.892578125,119,9,67.71107482910156,lgp,mu+lambda,reward,walker2d,9,11900,1093.6732177734375,1092.0404052734375,1091.8544921875
120,1092.728515625,216.32684087753296,1.6432071924209595,1107.771484375,883.3513793945312,392.1860046386719,1112.8887939453125,1687241683.8612058,120,425.3074035644531,129.42929077148438,120,9,69.46405029296875,lgp,mu+lambda,reward,walker2d,9,12000,1112.8887939453125,1107.771484375,1092.728515625
121,1091.550048828125,217.98819303512573,1.6427665948867798,1094.1507568359375,986.0598754882812,383.0342102050781,1105.2801513671875,1687241685.522558,121,424.1476135253906,133.41946411132812,121,9,76.27336120605469,lgp,mu+lambda,reward,walker2d,9,12100,1105.2801513671875,1094.1507568359375,1091.550048828125
122,1092.0489501953125,219.6474153995514,1.640885353088379,1095.2542724609375,1007.434326171875,424.0505676269531,1100.0260009765625,1687241687.1817803,122,418.77313232421875,215.27381896972656,122,9,90.36064147949219,lgp,mu+lambda,reward,walker2d,9,12200,1100.0260009765625,1095.2542724609375,1092.0489501953125
123,1092.9549560546875,221.3108401298523,1.644565463066101,1093.30126953125,495.45989990234375,343.6495666503906,1095.9034423828125,1687241688.845205,123,406.0755310058594,116.25126647949219,123,9,70.5872802734375,lgp,mu+lambda,reward,walker2d,9,12300,1095.9034423828125,1093.30126953125,1092.9549560546875
124,1088.640625,222.97143697738647,1.6420315504074097,1096.5950927734375,1011.0902099609375,402.2764892578125,1102.544921875,1687241690.505802,124,427.5736389160156,159.11557006835938,124,9,74.82843017578125,lgp,mu+lambda,reward,walker2d,9,12400,1102.544921875,1096.5950927734375,1088.640625
125,1093.106689453125,224.63281846046448,1.6428078413009644,1100.498779296875,1008.3362426757812,400.072265625,1110.5792236328125,1687241692.1671834,125,422.00811767578125,183.01544189453125,125,9,80.20416259765625,lgp,mu+lambda,reward,walker2d,9,12500,1110.5792236328125,1100.498779296875,1093.106689453125
126,1090.8624267578125,226.29443216323853,1.6428484916687012,1091.9398193359375,876.2127685546875,366.2105407714844,1102.93115234375,1687241693.828797,126,416.90142822265625,145.04275512695312,126,9,70.76130676269531,lgp,mu+lambda,reward,walker2d,9,12600,1102.93115234375,1091.9398193359375,1090.8624267578125
127,1099.0804443359375,227.95520043373108,1.643524169921875,1100.1744384765625,990.9534301757812,370.4967041015625,1103.0528564453125,1687241695.4895654,127,429.4359436035156,106.44287109375,127,9,66.05289459228516,lgp,mu+lambda,reward,walker2d,9,12700,1103.0528564453125,1100.1744384765625,1099.0804443359375
128,1093.759765625,229.60074043273926,1.6269700527191162,1094.4578857421875,1004.2164306640625,381.8218688964844,1098.0101318359375,1687241697.1351054,128,428.42596435546875,125.7395248413086,128,9,75.71318817138672,lgp,mu+lambda,reward,walker2d,9,12800,1098.0101318359375,1094.4578857421875,1093.759765625
129,1088.493896484375,231.25279688835144,1.6334173679351807,1092.4100341796875,889.0519409179688,357.474609375,1098.5286865234375,1687241698.7871618,129,423.6902770996094,112.84332275390625,129,9,75.26705932617188,lgp,mu+lambda,reward,walker2d,9,12900,1098.5286865234375,1092.4100341796875,1088.493896484375
130,1097.723876953125,232.91348314285278,1.6416751146316528,1102.2567138671875,349.50042724609375,343.1927795410156,1108.42578125,1687241700.447848,130,393.5351257324219,145.62075805664062,130,9,75.5363540649414,lgp,mu+lambda,reward,walker2d,9,13000,1108.42578125,1102.2567138671875,1097.723876953125
131,1090.886474609375,234.5733036994934,1.6412602663040161,1092.0777587890625,625.8778076171875,369.9283447265625,1093.2044677734375,1687241702.1076686,131,416.4112548828125,147.69882202148438,131,9,78.46611022949219,lgp,mu+lambda,reward,walker2d,9,13100,1093.2044677734375,1092.0777587890625,1090.886474609375
132,1092.7109375,236.23468136787415,1.6424782276153564,1094.6856689453125,1069.114990234375,405.7872619628906,1107.5736083984375,1687241703.7690463,132,431.8410949707031,157.69554138183594,132,9,78.58950805664062,lgp,mu+lambda,reward,walker2d,9,13200,1107.5736083984375,1094.6856689453125,1092.7109375
133,1090.1240234375,237.89509177207947,1.6418284177780151,1091.7816162109375,991.1231079101562,362.9951477050781,1093.690185546875,1687241705.4294567,133,435.2451171875,101.25987243652344,133,9,58.396881103515625,lgp,mu+lambda,reward,walker2d,9,13300,1093.690185546875,1091.7816162109375,1090.1240234375
134,1083.4022216796875,239.55658268928528,1.643064022064209,1086.5877685546875,777.7877197265625,378.01177978515625,1106.017333984375,1687241707.0909476,134,417.3988952636719,151.799072265625,134,9,73.51685333251953,lgp,mu+lambda,reward,walker2d,9,13400,1106.017333984375,1086.5877685546875,1083.4022216796875
135,1089.1619873046875,241.21737551689148,1.6419843435287476,1091.87646484375,1011.5001220703125,430.3038330078125,1093.3284912109375,1687241708.7517405,135,437.0115051269531,179.29977416992188,135,9,70.23052978515625,lgp,mu+lambda,reward,walker2d,9,13500,1093.3284912109375,1091.87646484375,1089.1619873046875
136,1090.300537109375,242.87729859352112,1.6424169540405273,1091.1434326171875,996.3640747070312,374.0178527832031,1095.0416259765625,1687241710.4116635,136,422.0299987792969,127.5250473022461,136,9,71.82501220703125,lgp,mu+lambda,reward,walker2d,9,13600,1095.0416259765625,1091.1434326171875,1090.300537109375
137,1102.1165771484375,244.53984761238098,1.6438558101654053,1103.6143798828125,1013.2177124023438,458.60015869140625,1136.0091552734375,1687241712.0742126,137,437.0235900878906,205.60699462890625,137,9,90.6282958984375,lgp,mu+lambda,reward,walker2d,9,13700,1136.0091552734375,1103.6143798828125,1102.1165771484375
138,1092.018798828125,246.20204639434814,1.6434754133224487,1094.4423828125,1002.1942138671875,403.0930480957031,1128.31787109375,1687241713.7364113,138,419.8572692871094,177.35995483398438,138,9,78.21383666992188,lgp,mu+lambda,reward,walker2d,9,13800,1128.31787109375,1094.4423828125,1092.018798828125
139,1095.965576171875,247.86326241493225,1.6425786018371582,1101.5299072265625,735.8580932617188,347.4386291503906,1127.66259765625,1687241715.3976274,139,423.664794921875,104.76310729980469,139,9,64.0063705444336,lgp,mu+lambda,reward,walker2d,9,13900,1127.66259765625,1101.5299072265625,1095.965576171875
140,1098.69580078125,249.52313947677612,1.6414923667907715,1106.82470703125,647.69873046875,374.68701171875,1144.8365478515625,1687241717.0575044,140,421.9939880371094,108.46429443359375,140,9,67.32478332519531,lgp,mu+lambda,reward,walker2d,9,14000,1144.8365478515625,1106.82470703125,1098.69580078125
141,1090.49072265625,251.18623876571655,1.6441088914871216,1091.35791015625,1003.6488037109375,423.49371337890625,1140.648681640625,1687241718.7206037,141,413.1931457519531,201.79876708984375,141,9,87.61959838867188,lgp,mu+lambda,reward,walker2d,9,14100,1140.648681640625,1091.35791015625,1090.49072265625
142,1093.7291259765625,252.84813046455383,1.6435127258300781,1103.48681640625,1024.2576904296875,426.08599853515625,1141.4984130859375,1687241720.3824954,142,430.1893615722656,183.68478393554688,142,9,70.07061767578125,lgp,mu+lambda,reward,walker2d,9,14200,1141.4984130859375,1103.48681640625,1093.7291259765625
143,1099.1883544921875,254.50864505767822,1.6420872211456299,1102.438232421875,1009.60205078125,407.57757568359375,1151.5234375,1687241722.04301,143,438.1944885253906,131.68099975585938,143,9,68.49888610839844,lgp,mu+lambda,reward,walker2d,9,14300,1151.5234375,1102.438232421875,1099.1883544921875
144,1094.2999267578125,256.16948080062866,1.6420906782150269,1095.169189453125,1010.4168701171875,407.12493896484375,1138.3341064453125,1687241723.7038457,144,432.99566650390625,165.905517578125,144,9,73.29073333740234,lgp,mu+lambda,reward,walker2d,9,14400,1138.3341064453125,1095.169189453125,1094.2999267578125
145,1091.103759765625,257.8303315639496,1.6435145139694214,1097.31591796875,993.2286376953125,373.7744445800781,1118.4876708984375,1687241725.3646965,145,425.5653991699219,129.0337371826172,145,9,71.23823547363281,lgp,mu+lambda,reward,walker2d,9,14500,1118.4876708984375,1097.31591796875,1091.103759765625
146,1089.79833984375,259.49181151390076,1.64285147190094,1095.704345703125,444.630615234375,352.284912109375,1108.438720703125,1687241727.0261765,146,412.830810546875,133.7240753173828,146,9,66.976318359375,lgp,mu+lambda,reward,walker2d,9,14600,1108.438720703125,1095.704345703125,1089.79833984375
