,_step,_runtime,training.fitness_3q,_timestamp,training.run_id,training.generation,training.top_k_fit.top_2_fit,training.fitness_1q,training.fitness_std,training.evaluation_time,training.top_k_fit.top_0_fit,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,solver,ea,environment,seed
123,123,614.7086055278778,706.06494140625,1687024503.3466434,0,123,1000.7474975585938,998.7589111328125,220.6990966796875,4.764788627624512,1000.9472045898438,837.9554443359375,936.252197265625,1000.8460083007812,cgp,mu+lambda,ant,6
124,124,619.4933214187622,734.9082641601562,1687024508.1313593,0,124,1000.490234375,998.8964233398438,186.70834350585938,4.766412734985352,1000.587646484375,860.0118408203125,951.5450439453125,1000.5098266601562,cgp,mu+lambda,ant,6
125,125,624.2775311470032,654.5076293945312,1687024512.915569,0,125,1000.5403442382812,999.212646484375,299.49688720703125,4.765387535095215,1001.036865234375,758.9127807617188,900.00537109375,1000.9375610351562,cgp,mu+lambda,ant,6
126,126,629.0572054386139,652.5030517578125,1687024517.6952434,0,126,1000.544677734375,997.8466796875,253.4814910888672,4.760989189147949,1000.8978271484375,793.982177734375,907.09130859375,1000.775390625,cgp,mu+lambda,ant,6
127,127,633.8408360481262,667.3119506835938,1687024522.478874,0,127,1000.5223999023438,997.2002563476562,267.3035583496094,4.765647888183594,1000.6243896484375,786.5137329101562,932.2818603515625,1000.5357055664062,cgp,mu+lambda,ant,6
128,128,638.6254389286041,682.1102294921875,1687024527.2634768,0,128,1000.4658203125,996.770751953125,10033.2001953125,4.760433197021484,1000.7340087890625,-203.46827697753906,879.9796142578125,1000.4834594726562,cgp,mu+lambda,ant,6
129,129,643.4143142700195,698.8997802734375,1687024532.0523522,0,129,1000.5415649414062,999.4461669921875,247.81185913085938,4.737094879150391,1000.7374267578125,823.1663208007812,972.410400390625,1000.7189331054688,cgp,mu+lambda,ant,6
130,130,648.2005002498627,649.3195190429688,1687024536.8385382,0,130,1000.536376953125,996.6664428710938,268.0328063964844,4.759765625,1000.7730102539062,790.6072387695312,919.98583984375,1000.66259765625,cgp,mu+lambda,ant,6
131,131,652.9858977794647,646.8638916015625,1687024541.6239357,0,131,1000.77783203125,998.4176025390625,218.263916015625,4.758071422576904,1001.00830078125,804.9426879882812,886.4298706054688,1000.7937622070312,cgp,mu+lambda,ant,6
132,132,657.7697234153748,603.8512573242188,1687024546.4077613,0,132,1000.4132080078125,997.1436767578125,277.6298522949219,4.755895137786865,1000.8582153320312,772.6917724609375,905.6253662109375,1000.4837036132812,cgp,mu+lambda,ant,6
133,133,662.5539178848267,701.7864990234375,1687024551.1919558,0,133,1000.5862426757812,998.6583251953125,260.2557067871094,4.765102386474609,1000.6842651367188,833.7071533203125,980.9600830078125,1000.6383666992188,cgp,mu+lambda,ant,6
134,134,667.338413476944,660.667724609375,1687024555.9764514,0,134,1000.31884765625,998.3833618164062,285.2182312011719,4.7667670249938965,1000.5448608398438,797.10302734375,951.2893676757812,1000.4995727539062,cgp,mu+lambda,ant,6
135,135,672.1227567195892,667.3056640625,1687024560.7607946,0,135,1000.6635131835938,998.3611450195312,266.0039978027344,4.764919757843018,1000.8932495117188,795.1566162109375,927.8079223632812,1000.6693725585938,cgp,mu+lambda,ant,6
136,136,676.9094388484955,683.291748046875,1687024565.5474768,0,136,1000.6688232421875,998.4405517578125,10035.1474609375,4.7677903175354,1000.8856811523438,-174.8905487060547,952.4317626953125,1000.7265014648438,cgp,mu+lambda,ant,6
137,137,681.6942191123962,622.34130859375,1687024570.332257,0,137,1000.4879150390625,998.7406005859375,10031.4892578125,4.766855716705322,1000.5940551757812,-223.37405395507812,927.5123901367188,1000.5303955078125,cgp,mu+lambda,ant,6
138,138,686.482010602951,670.0671997070312,1687024575.1200485,0,138,1000.5179443359375,998.824462890625,256.8665771484375,4.768970012664795,1000.897216796875,801.4378662109375,951.149658203125,1000.59716796875,cgp,mu+lambda,ant,6
139,139,691.267343044281,635.347900390625,1687024579.905381,0,139,1000.655517578125,997.7694091796875,10031.8251953125,4.765936374664307,1000.855712890625,-214.9151153564453,912.4381103515625,1000.7086791992188,cgp,mu+lambda,ant,6
140,140,696.0526783466339,656.2564697265625,1687024584.6907163,0,140,1000.7923583984375,999.652099609375,262.4205627441406,4.767740726470947,1001.2711791992188,810.026611328125,964.9603881835938,1001.1414184570312,cgp,mu+lambda,ant,6
141,141,700.8372871875763,668.7644653320312,1687024589.475325,0,141,1000.647705078125,997.6866455078125,242.72000122070312,4.765397548675537,1000.7150268554688,801.0891723632812,970.655517578125,1000.700927734375,cgp,mu+lambda,ant,6
142,142,705.6194908618927,671.1485595703125,1687024594.2575288,0,142,1000.5257568359375,998.410888671875,226.06118774414062,4.763547897338867,1000.8327026367188,828.1033935546875,971.12890625,1000.7073364257812,cgp,mu+lambda,ant,6
143,143,710.4046838283539,601.396484375,1687024599.0427217,0,143,1000.5264892578125,998.481201171875,278.21795654296875,4.767580986022949,1001.0628662109375,785.1729736328125,970.0828857421875,1000.5767211914062,cgp,mu+lambda,ant,6
144,144,715.1886756420135,663.8526611328125,1687024603.8267136,0,144,1000.3616943359375,997.4157104492188,288.05120849609375,4.765623569488525,1000.60205078125,764.3797607421875,850.12109375,1000.3749389648438,cgp,mu+lambda,ant,6
145,145,719.97332239151,663.3278198242188,1687024608.6113603,0,145,1000.54150390625,997.6713256835938,249.4541473388672,4.765475749969482,1000.7045288085938,791.8345947265625,908.2035522460938,1000.5433959960938,cgp,mu+lambda,ant,6
146,146,724.7598781585693,676.7127075195312,1687024613.397916,0,146,1000.4515380859375,998.079345703125,241.24655151367188,4.768739700317383,1000.741943359375,813.2160034179688,933.3094482421875,1000.5816650390625,cgp,mu+lambda,ant,6
147,147,729.5404672622681,657.9528198242188,1687024618.1785052,0,147,1000.5106811523438,998.9069213867188,10032.375,4.761760234832764,1000.8016967773438,-206.13804626464844,923.240234375,1000.6253051757812,cgp,mu+lambda,ant,6
148,148,734.3254239559174,660.0879516601562,1687024622.9634619,0,148,1000.6526489257812,999.4417724609375,10033.0673828125,4.766040802001953,1000.750732421875,-211.38308715820312,975.5697021484375,1000.6898803710938,cgp,mu+lambda,ant,6
149,149,739.1138832569122,660.405029296875,1687024627.7519212,0,149,1000.5953369140625,998.9669189453125,10033.123046875,4.769852638244629,1001.1658325195312,-200.55343627929688,903.0108032226562,1000.635498046875,cgp,mu+lambda,ant,6
150,150,743.8968467712402,690.278076171875,1687024632.5348847,0,150,1000.605712890625,999.4613037109375,269.0096435546875,4.763777732849121,1000.6756591796875,821.3549194335938,979.3389892578125,1000.6310424804688,cgp,mu+lambda,ant,6
151,151,748.6806464195251,631.2080078125,1687024637.3186843,0,151,1000.4636840820312,998.9385986328125,247.5544891357422,4.764904022216797,1000.71435546875,782.6177978515625,866.8494873046875,1000.4869995117188,cgp,mu+lambda,ant,6
152,152,753.463889837265,667.6128540039062,1687024642.1019278,0,152,1000.6218872070312,998.6163330078125,250.51219177246094,4.765313625335693,1000.7380981445312,798.1259765625,881.4981689453125,1000.6707763671875,cgp,mu+lambda,ant,6
153,153,758.2468111515045,656.7667236328125,1687024646.884849,0,153,1000.5477905273438,998.07568359375,266.8097229003906,4.7648024559021,1000.8270263671875,788.8870849609375,900.2547607421875,1000.7635498046875,cgp,mu+lambda,ant,6
154,154,763.0278627872467,659.2920532226562,1687024651.6659007,0,154,1000.6036376953125,998.7091674804688,255.91868591308594,4.76191520690918,1001.1710815429688,793.8465576171875,931.7862548828125,1000.620849609375,cgp,mu+lambda,ant,6
155,155,767.8167626857758,665.8587646484375,1687024656.4548006,0,155,1000.462158203125,998.42333984375,305.2674865722656,4.770549774169922,1000.6010131835938,784.9729614257812,956.8021240234375,1000.5553588867188,cgp,mu+lambda,ant,6
156,156,772.6012852191925,659.1502075195312,1687024661.2393231,0,156,1000.536376953125,997.4711303710938,282.42987060546875,4.765624046325684,1000.6641845703125,781.9752807617188,877.19873046875,1000.5765380859375,cgp,mu+lambda,ant,6
157,157,777.3850231170654,669.8345336914062,1687024666.023061,0,157,1000.441650390625,997.680908203125,285.60797119140625,4.76516056060791,1000.5888671875,797.650146484375,963.4906005859375,1000.5179443359375,cgp,mu+lambda,ant,6
158,158,782.1707785129547,646.4175415039062,1687024670.8088164,0,158,1000.6249389648438,999.0054931640625,213.22909545898438,4.766705513000488,1000.7498168945312,812.6846923828125,898.2255859375,1000.71337890625,cgp,mu+lambda,ant,6
159,159,786.960746049881,637.4418334960938,1687024675.598784,0,159,1000.4949951171875,997.197509765625,268.7259216308594,4.772185802459717,1000.605224609375,774.0250854492188,888.006591796875,1000.5239868164062,cgp,mu+lambda,ant,6
160,160,791.7436046600342,694.2684326171875,1687024680.3816426,0,160,1000.4613647460938,997.3961181640625,257.09417724609375,4.763682842254639,1000.8052978515625,803.1951904296875,902.3721313476562,1000.620361328125,cgp,mu+lambda,ant,6
161,161,796.5264518260956,667.7276611328125,1687024685.1644897,0,161,1000.40966796875,996.9716186523438,226.27117919921875,4.7639570236206055,1000.5139770507812,803.2852172851562,887.5596923828125,1000.4788818359375,cgp,mu+lambda,ant,6
162,162,801.3124392032623,703.4297485351562,1687024689.9504771,0,162,1000.4780883789062,999.5834350585938,206.70065307617188,4.767314434051514,1000.50830078125,841.7537231445312,955.6749877929688,1000.4996948242188,cgp,mu+lambda,ant,6
163,163,806.1122596263885,759.6649780273438,1687024694.7502975,0,163,1000.4390869140625,998.8345947265625,202.6754150390625,4.780455589294434,1000.6734008789062,861.9898071289062,971.7291259765625,1000.5386352539062,cgp,mu+lambda,ant,6
164,164,810.9044227600098,678.754638671875,1687024699.5424607,0,164,1000.6173706054688,998.6831665039062,234.71176147460938,4.773169994354248,1000.80517578125,819.3344116210938,954.9854736328125,1000.79296875,cgp,mu+lambda,ant,6
165,165,815.6938419342041,628.333984375,1687024704.3318799,0,165,1000.6407470703125,997.2222900390625,296.7195739746094,4.771069049835205,1000.7109985351562,748.1359252929688,872.78515625,1000.666015625,cgp,mu+lambda,ant,6
166,166,820.47967004776,704.1207885742188,1687024709.117708,0,166,1000.7032470703125,998.8082885742188,246.56527709960938,4.767293930053711,1000.724365234375,825.3246459960938,957.05908203125,1000.716796875,cgp,mu+lambda,ant,6
167,167,825.2656321525574,675.433837890625,1687024713.90367,0,167,1000.6575927734375,998.5376586914062,236.3011932373047,4.766730308532715,1000.7561645507812,820.3623046875,964.0945434570312,1000.7122192382812,cgp,mu+lambda,ant,6
168,168,830.0461463928223,698.4387817382812,1687024718.6841843,0,168,1000.7992553710938,998.30908203125,251.1942901611328,4.763214111328125,1000.85595703125,813.3500366210938,915.5008544921875,1000.8358764648438,cgp,mu+lambda,ant,6
169,169,834.8257532119751,679.4853515625,1687024723.4637911,0,169,1000.4921264648438,998.6162109375,260.7945251464844,4.7609992027282715,1000.5673217773438,807.3878173828125,936.6697998046875,1000.506591796875,cgp,mu+lambda,ant,6
170,170,839.6045255661011,624.721923828125,1687024728.2425635,0,170,1000.5602416992188,997.701171875,265.75750732421875,4.760164737701416,1000.8711547851562,785.6981201171875,927.5679931640625,1000.5994262695312,cgp,mu+lambda,ant,6
171,171,844.3865184783936,653.7123413085938,1687024733.0245564,0,171,1000.6844482421875,998.3616943359375,286.73382568359375,4.764120578765869,1000.8116455078125,786.9249877929688,945.255859375,1000.7241821289062,cgp,mu+lambda,ant,6
172,172,849.1639902591705,656.9893798828125,1687024737.8020282,0,172,1000.6375732421875,998.915771484375,10033.3857421875,4.758694648742676,1000.9147338867188,-212.2976837158203,946.7618408203125,1000.6975708007812,cgp,mu+lambda,ant,6
173,173,853.9450845718384,666.7059326171875,1687024742.5831225,0,173,1000.4248046875,998.909423828125,10031.3984375,4.7617506980896,1000.630859375,-221.4080810546875,883.2587890625,1000.56640625,cgp,mu+lambda,ant,6
174,174,858.7258219718933,621.9591064453125,1687024747.36386,0,174,1000.6122436523438,999.279052734375,10032.0205078125,4.763256072998047,1000.6447143554688,-221.1602325439453,948.6951293945312,1000.6321411132812,cgp,mu+lambda,ant,6
175,175,863.5078132152557,703.1504516601562,1687024752.1458511,0,175,1000.78076171875,999.259033203125,278.2512512207031,4.76259183883667,1001.1627807617188,813.7578125,979.74169921875,1000.8197631835938,cgp,mu+lambda,ant,6
176,176,868.2881834506989,588.5570678710938,1687024756.9262214,0,176,1000.7752685546875,999.0247802734375,301.688720703125,4.761933326721191,1001.1712646484375,745.5338745117188,873.1368408203125,1000.9192504882812,cgp,mu+lambda,ant,6
177,177,873.0684473514557,628.8150634765625,1687024761.7064853,0,177,1000.701416015625,998.797607421875,284.8824157714844,4.762120723724365,1000.8314208984375,772.9403076171875,932.4990234375,1000.7914428710938,cgp,mu+lambda,ant,6
178,178,877.8537027835846,653.565673828125,1687024766.4917407,0,178,1000.57080078125,998.3540649414062,281.64288330078125,4.766967296600342,1001.0506591796875,775.9590454101562,898.7061767578125,1000.6716918945312,cgp,mu+lambda,ant,6
179,179,882.634069442749,672.0593872070312,1687024771.2721074,0,179,1000.5784301757812,997.265380859375,257.7757263183594,4.761353015899658,1000.6907958984375,801.1409912109375,925.250244140625,1000.6239624023438,cgp,mu+lambda,ant,6
180,180,887.4112777709961,655.1854858398438,1687024776.0493157,0,180,1000.7066650390625,999.1292114257812,10032.369140625,4.75886869430542,1000.7339477539062,-230.3787841796875,967.415771484375,1000.7109375,cgp,mu+lambda,ant,6
181,181,892.1946771144867,587.1890258789062,1687024780.832715,0,181,1000.6962280273438,999.158447265625,333.9912414550781,4.7657389640808105,1000.9265747070312,751.4971923828125,923.5601196289062,1000.7426147460938,cgp,mu+lambda,ant,6
182,182,896.9758636951447,636.0447998046875,1687024785.6139016,0,182,1000.5651245117188,999.0264892578125,281.57745361328125,4.762147426605225,1000.6640625,769.0313720703125,911.7978515625,1000.6492919921875,cgp,mu+lambda,ant,6
183,183,901.7683393955231,675.2919311523438,1687024790.4063773,0,183,1000.8779907226562,998.8362426757812,234.72470092773438,4.773025035858154,1001.2779541015625,806.5095825195312,942.8143310546875,1000.9029541015625,cgp,mu+lambda,ant,6
184,184,906.555068731308,651.7872314453125,1687024795.1931067,0,184,1000.3484497070312,998.5335083007812,274.29638671875,4.768975734710693,1000.48583984375,783.2127075195312,946.5202026367188,1000.364990234375,cgp,mu+lambda,ant,6
185,185,911.3380529880524,666.1500244140625,1687024799.976091,0,185,1000.92236328125,996.8754272460938,302.7936096191406,4.764077663421631,1001.098388671875,785.9334106445312,943.0670166015625,1000.9352416992188,cgp,mu+lambda,ant,6
186,186,916.1176402568817,676.6481323242188,1687024804.7556782,0,186,1000.574462890625,998.4179077148438,284.7447509765625,4.76070499420166,1000.810302734375,788.2039794921875,936.8154296875,1000.62451171875,cgp,mu+lambda,ant,6
187,187,920.9001140594482,653.4979858398438,1687024809.538152,0,187,1000.66455078125,999.3969116210938,267.3582458496094,4.763751029968262,1000.906494140625,790.5319213867188,937.382568359375,1000.6888427734375,cgp,mu+lambda,ant,6
188,188,925.681657075882,670.41455078125,1687024814.319695,0,188,1000.7597045898438,999.2508544921875,281.36529541015625,4.761849403381348,1000.817138671875,800.5851440429688,981.4121704101562,1000.7984619140625,cgp,mu+lambda,ant,6
189,189,930.469399690628,657.0609130859375,1687024819.1074376,0,189,1000.5555419921875,998.375732421875,10033.5673828125,4.76870584487915,1000.621826171875,-198.49761962890625,951.4134521484375,1000.6183471679688,cgp,mu+lambda,ant,6
190,190,935.254073381424,678.255615234375,1687024823.8921113,0,190,1000.6730346679688,999.4580078125,286.6357421875,4.766759872436523,1000.916015625,779.6984252929688,907.6649169921875,1000.8027954101562,cgp,mu+lambda,ant,6
191,191,940.0330243110657,581.8961791992188,1687024828.6710622,0,191,1000.4212036132812,997.983642578125,252.38951110839844,4.760061264038086,1001.3207397460938,742.5712280273438,736.4176635742188,1000.4627075195312,cgp,mu+lambda,ant,6
192,192,944.8134875297546,647.0431518554688,1687024833.4515254,0,192,1000.6652221679688,998.785888671875,314.3803405761719,4.760981559753418,1000.6939697265625,762.6687622070312,914.1918334960938,1000.69384765625,cgp,mu+lambda,ant,6
193,193,949.5953176021576,703.242431640625,1687024838.2333555,0,193,1000.6118774414062,998.43115234375,224.9829864501953,4.763675212860107,1000.7022705078125,831.6199951171875,955.0174560546875,1000.6533813476562,cgp,mu+lambda,ant,6
194,194,954.3791887760162,657.3851318359375,1687024843.0172267,0,194,1000.7494506835938,997.581787109375,10033.302734375,4.765056133270264,1000.9119873046875,-203.1874542236328,955.9161376953125,1000.7877807617188,cgp,mu+lambda,ant,6
195,195,959.1624674797058,653.5591430664062,1687024847.8005054,0,195,1000.653076171875,999.3751831054688,10031.8251953125,4.764281749725342,1000.761474609375,-222.07276916503906,952.2799072265625,1000.7197875976562,cgp,mu+lambda,ant,6
