,training.top_k_reward.top_1_reward,_step,training.run_id,training.generation,training.fitness_mean,training.fitness_median,training.top_k_fit.top_1_fit,training.fitness_std,training.top_k_reward.top_0_reward,_runtime,_timestamp,training.top_k_fit.top_0_fit,training.top_k_reward.top_2_reward,training.fitness_1q,training.fitness_3q,training.evaluation_time,training.top_k_fit.top_2_fit,solver,ea,fitness,environment,seed,training.evaluation
932,1040.5234375,932,1,932,719.1240234375,800.1876220703125,1047.9453125,335.5533447265625,1048.2061767578125,16105.118242025375,1687614418.126307,1048.2413330078125,1047.3984375,997.558837890625,436.7601623535156,17.19753074645996,1047.5499267578125,cgp-large,mu+lambda,reward,ant,1,93200
933,1049.580322265625,933,1,933,747.5771484375,790.6475830078125,1047.4573974609375,293.7297668457031,1042.712890625,16122.33270406723,1687614435.340769,1047.74755859375,1045.5113525390625,1003.7406005859375,523.9954833984375,17.194360733032227,1046.91162109375,cgp-large,mu+lambda,reward,ant,1,93300
934,1046.5665283203125,934,1,934,686.4810180664062,707.5694580078125,1047.169189453125,333.66717529296875,1036.962646484375,16139.55452299118,1687614452.562588,1049.119140625,1040.3094482421875,997.000244140625,461.90130615234375,17.206497192382812,1047.1409912109375,cgp-large,mu+lambda,reward,ant,1,93400
935,1045.4530029296875,935,1,935,692.9822998046875,710.582763671875,1048.510009765625,354.2691955566406,1044.2664794921875,16156.769844770432,1687614469.7779098,1048.9835205078125,1044.968017578125,1005.103515625,498.8262939453125,17.19257354736328,1047.256103515625,cgp-large,mu+lambda,reward,ant,1,93500
936,1036.435546875,936,1,936,730.0316162109375,730.1129150390625,1047.4710693359375,290.5234375,1042.0888671875,16173.9833714962,1687614486.9914365,1048.1322021484375,983.109130859375,996.9564819335938,511.8463439941406,17.197328567504883,1047.1004638671875,cgp-large,mu+lambda,reward,ant,1,93600
937,1041.7662353515625,937,1,937,703.1682739257812,776.697021484375,1047.7896728515625,338.87359619140625,1040.597900390625,16191.19435954094,1687614504.2024245,1047.874755859375,1002.6688842773438,995.68994140625,491.6423645019531,17.19233512878418,1047.7591552734375,cgp-large,mu+lambda,reward,ant,1,93700
938,1043.4503173828125,938,1,938,675.4132080078125,712.083251953125,1048.4268798828125,344.0567626953125,1038.5313720703125,16208.40911245346,1687614521.4171774,1049.1812744140625,1039.94091796875,995.6580200195312,419.0709228515625,17.197492599487305,1047.1280517578125,cgp-large,mu+lambda,reward,ant,1,93800
939,1038.1922607421875,939,1,939,714.554443359375,761.8673095703125,1047.0765380859375,336.2141418457031,1048.1683349609375,16225.64966249466,1687614538.6577275,1048.4532470703125,1049.4124755859375,997.2406616210938,512.3873291015625,17.22127342224121,1046.8067626953125,cgp-large,mu+lambda,reward,ant,1,93900
940,1042.7578125,940,1,940,-345.957763671875,695.7276611328125,1048.0120849609375,10021.654296875,1041.868408203125,16242.865385770798,1687614555.8734508,1048.5352783203125,1044.5155029296875,997.4420166015625,421.1419982910156,17.199260711669922,1047.8297119140625,cgp-large,mu+lambda,reward,ant,1,94000
941,1045.4375,941,1,941,761.9462280273438,821.972900390625,1048.063720703125,302.9203186035156,1045.020751953125,16260.07246208191,1687614573.080527,1050.1617431640625,998.4803466796875,996.858642578125,668.97119140625,17.190567016601562,1047.9718017578125,cgp-large,mu+lambda,reward,ant,1,94100
942,1048.5606689453125,942,1,942,656.7772216796875,703.2786254882812,1047.8609619140625,339.1419982910156,1048.3470458984375,16277.288301467896,1687614590.2963665,1048.3734130859375,997.0888061523438,990.776611328125,422.9551696777344,17.198305130004883,1046.7822265625,cgp-large,mu+lambda,reward,ant,1,94200
943,1044.9744873046875,943,1,943,680.0890502929688,728.96240234375,1047.884033203125,308.37628173828125,1048.4244384765625,16294.49621295929,1687614607.504278,1048.0032958984375,1049.375,993.372314453125,459.7841796875,17.19049072265625,1047.4093017578125,cgp-large,mu+lambda,reward,ant,1,94300
944,1050.9503173828125,944,1,944,718.7662353515625,822.5345458984375,1048.4617919921875,351.75640869140625,998.0457153320312,16311.715938329697,1687614624.7240033,1048.9969482421875,1046.0579833984375,997.8665161132812,504.8714599609375,17.201889038085938,1048.3309326171875,cgp-large,mu+lambda,reward,ant,1,94400
945,998.8058471679688,945,1,945,674.3268432617188,691.8958740234375,1048.0601806640625,329.3921813964844,999.461181640625,16328.929666519165,1687614641.9377315,1048.139892578125,1045.6544189453125,997.0899047851562,442.1256408691406,17.196086883544922,1048.0472412109375,cgp-large,mu+lambda,reward,ant,1,94500
946,1047.188232421875,946,1,946,681.4821166992188,693.845947265625,1048.6287841796875,316.3516540527344,1047.3731689453125,16346.14074254036,1687614659.1488075,1049.5377197265625,1046.3145751953125,1007.221923828125,465.7355041503906,17.193532943725586,1047.0911865234375,cgp-large,mu+lambda,reward,ant,1,94600
947,1051.902587890625,947,1,947,690.8228149414062,741.8958740234375,1048.2860107421875,370.4686279296875,1040.77978515625,16363.341707706451,1687614676.3497727,1048.3941650390625,1042.739990234375,999.1475830078125,541.9931640625,17.184144973754883,1048.2264404296875,cgp-large,mu+lambda,reward,ant,1,94700
948,1048.6983642578125,948,1,948,613.4750366210938,650.8782958984375,1048.473876953125,378.9823913574219,1043.47216796875,16380.547569513321,1687614693.5556345,1048.6983642578125,1049.435546875,989.5678100585938,381.7638854980469,17.187610626220703,1047.3612060546875,cgp-large,mu+lambda,reward,ant,1,94800
949,1044.1175537109375,949,1,949,684.7211303710938,727.2930908203125,1047.700927734375,325.35711669921875,1046.91650390625,16397.76642036438,1687614710.7744853,1047.9818115234375,1046.24462890625,996.349365234375,405.56451416015625,17.200786590576172,1047.2374267578125,cgp-large,mu+lambda,reward,ant,1,94900
950,1047.80078125,950,1,950,652.9835205078125,704.6837158203125,1048.2645263671875,369.24700927734375,1046.577392578125,16414.961455106735,1687614727.96952,1048.976318359375,1045.5888671875,996.8095703125,416.5771789550781,17.178295135498047,1047.9219970703125,cgp-large,mu+lambda,reward,ant,1,95000
951,1046.9066162109375,951,1,951,643.827880859375,687.9150390625,1048.2496337890625,373.8796691894531,1044.8519287109375,16432.16520833969,1687614745.1732733,1048.3214111328125,1034.294189453125,994.6460571289062,417.59521484375,17.185609817504883,1047.68310546875,cgp-large,mu+lambda,reward,ant,1,95100
952,1043.9755859375,952,1,952,723.7943725585938,766.9859008789062,1048.6951904296875,310.63299560546875,1043.87158203125,16449.38213610649,1687614762.390201,1049.054443359375,1045.3865966796875,997.2374267578125,481.4747314453125,17.200098037719727,1048.322021484375,cgp-large,mu+lambda,reward,ant,1,95200
953,1041.4012451171875,953,1,953,656.0819091796875,677.02490234375,1050.219482421875,336.6930236816406,1041.083984375,16466.58660340309,1687614779.5946684,1050.4478759765625,1036.4271240234375,997.2256469726562,415.2314147949219,17.18621063232422,1048.19140625,cgp-large,mu+lambda,reward,ant,1,95300
954,1042.7132568359375,954,1,954,651.1170043945312,706.0577392578125,1048.1168212890625,358.1815185546875,1047.571044921875,16483.923343658447,1687614796.9314086,1048.906494140625,1048.257568359375,981.6005249023438,417.54425048828125,17.318357467651367,1047.786865234375,cgp-large,mu+lambda,reward,ant,1,95400
955,1046.8494873046875,955,1,955,642.3764038085938,707.36865234375,1049.2890625,373.0723571777344,1048.9169921875,16501.257902145386,1687614814.2659671,1049.3671875,1045.16162109375,994.8831787109375,417.94183349609375,17.315908432006836,1048.3265380859375,cgp-large,mu+lambda,reward,ant,1,95500
956,1045.3250732421875,956,1,956,667.4819946289062,750.23583984375,1049.4068603515625,382.2087097167969,1046.8292236328125,16518.603003501892,1687614831.6110685,1049.740234375,1042.0281982421875,1041.5994873046875,441.22357177734375,17.327922821044922,1047.8629150390625,cgp-large,mu+lambda,reward,ant,1,95600
957,1048.18017578125,957,1,957,641.5669555664062,695.7478637695312,1049.1968994140625,360.6753234863281,1047.6270751953125,16535.928314447403,1687614848.9363794,1049.2767333984375,1049.4310302734375,993.541748046875,403.58563232421875,17.30560302734375,1048.3406982421875,cgp-large,mu+lambda,reward,ant,1,95700
958,996.62451171875,958,1,958,-360.38043212890625,708.1190795898438,1047.4434814453125,10023.09375,1039.193359375,16553.259921073914,1687614866.267986,1049.23193359375,1046.306396484375,996.9304809570312,417.7828063964844,17.314176559448242,1047.0748291015625,cgp-large,mu+lambda,reward,ant,1,95800
959,1047.7269287109375,959,1,959,706.1608276367188,719.2706298828125,1048.612548828125,317.64715576171875,1038.360595703125,16570.545742988586,1687614883.553808,1049.669677734375,1042.03173828125,990.7861938476562,504.72113037109375,17.265506744384766,1048.26171875,cgp-large,mu+lambda,reward,ant,1,95900
960,1049.09423828125,960,1,960,-338.1051940917969,720.2247314453125,1048.7891845703125,10022.26953125,1047.4510498046875,16587.765560865402,1687614900.7736259,1049.9166259765625,1046.411376953125,996.5955200195312,413.90716552734375,17.20029640197754,1047.5347900390625,cgp-large,mu+lambda,reward,ant,1,96000
961,1048.5059814453125,961,1,961,635.2733154296875,704.4085693359375,1047.7786865234375,367.5699768066406,1045.06396484375,16604.987493276596,1687614917.9955583,1048.1422119140625,1043.3267822265625,923.1597290039062,420.94097900390625,17.201467514038086,1046.9083251953125,cgp-large,mu+lambda,reward,ant,1,96100
962,1050.879638671875,962,1,962,635.8175659179688,683.603271484375,1049.241455078125,374.6392517089844,1037.69091796875,16622.29556274414,1687614935.3036277,1053.456298828125,1040.2716064453125,993.240234375,408.34405517578125,17.27389144897461,1048.0654296875,cgp-large,mu+lambda,reward,ant,1,96200
963,1049.0582275390625,963,1,963,616.6353759765625,689.4481201171875,1048.509033203125,396.249755859375,1044.4700927734375,16639.607917308807,1687614952.6159823,1049.091064453125,1046.2655029296875,992.661376953125,416.51690673828125,17.28700065612793,1048.17236328125,cgp-large,mu+lambda,reward,ant,1,96300
964,1041.100830078125,964,1,964,691.533447265625,706.4010009765625,1050.642578125,317.4640808105469,1048.9798583984375,16656.920557498932,1687614969.9286225,1051.3221435546875,1050.6534423828125,995.8900146484375,474.6733703613281,17.288053512573242,1049.944091796875,cgp-large,mu+lambda,reward,ant,1,96400
965,1053.7232666015625,965,1,965,707.89208984375,755.8536987304688,1050.4622802734375,330.06378173828125,1050.0521240234375,16674.241849422455,1687614987.2499144,1053.4854736328125,1047.20361328125,994.787841796875,465.0810241699219,17.29616355895996,1050.0521240234375,cgp-large,mu+lambda,reward,ant,1,96500
966,1049.05859375,966,1,966,616.0286865234375,673.3953247070312,1050.06005859375,376.397216796875,1044.787353515625,16691.575107574463,1687615004.5831726,1053.0927734375,1049.2021484375,990.9754638671875,374.1527099609375,17.308441162109375,1049.05859375,cgp-large,mu+lambda,reward,ant,1,96600
967,1054.644775390625,967,1,967,-401.7346496582031,641.7781982421875,1051.6121826171875,10018.3642578125,1047.80029296875,16708.89635324478,1687615021.9044182,1053.149169921875,1044.2982177734375,994.5645141601562,313.5941162109375,17.297025680541992,1050.9466552734375,cgp-large,mu+lambda,reward,ant,1,96700
968,1038.187255859375,968,1,968,676.4288940429688,698.6795654296875,1051.9521484375,336.3787841796875,1037.53271484375,16726.209696292877,1687615039.2177613,1053.0274658203125,1052.2139892578125,996.6268310546875,438.34619140625,17.28829002380371,1050.1688232421875,cgp-large,mu+lambda,reward,ant,1,96800
969,1046.4237060546875,969,1,969,679.9031982421875,701.600830078125,1051.0953369140625,339.4864807128906,1049.9036865234375,16743.527487039566,1687615056.535552,1051.5865478515625,1054.871337890625,996.7637329101562,469.60418701171875,17.293533325195312,1049.96435546875,cgp-large,mu+lambda,reward,ant,1,96900
970,1050.7127685546875,970,1,970,690.09521484375,733.1285400390625,1052.6009521484375,349.8756103515625,997.1085815429688,16760.750910282135,1687615073.7589753,1052.701171875,1052.606689453125,997.1217041015625,491.248046875,17.182621002197266,1052.352294921875,cgp-large,mu+lambda,reward,ant,1,97000
971,843.916015625,971,1,971,661.5379028320312,705.9439086914062,1051.6123046875,366.811279296875,1049.276123046875,16777.958146333694,1687615090.9662113,1052.938720703125,1051.677734375,999.39501953125,423.2157287597656,17.164352416992188,1051.529541015625,cgp-large,mu+lambda,reward,ant,1,97100
972,1043.5516357421875,972,1,972,631.0429077148438,695.02880859375,1051.9952392578125,383.39996337890625,1047.4127197265625,16795.16729450226,1687615108.1753595,1052.119873046875,1051.6021728515625,996.8596801757812,413.88018798828125,17.166173934936523,1051.1578369140625,cgp-large,mu+lambda,reward,ant,1,97200
973,1049.0877685546875,973,1,973,684.135009765625,715.9126586914062,1050.4779052734375,320.2214660644531,1047.3204345703125,16812.38459777832,1687615125.3926628,1051.962890625,1051.015380859375,994.9913330078125,475.58978271484375,17.174823760986328,1050.395751953125,cgp-large,mu+lambda,reward,ant,1,97300
974,1047.313232421875,974,1,974,696.603271484375,709.0908203125,1052.732666015625,316.4105529785156,1051.257568359375,16829.60836172104,1687615142.6164267,1054.393798828125,1051.30419921875,996.4805908203125,479.51416015625,17.18549156188965,1052.5931396484375,cgp-large,mu+lambda,reward,ant,1,97400
975,1054.328857421875,975,1,975,710.033447265625,760.6129150390625,1051.3385009765625,325.9626770019531,1051.267822265625,16846.818925380707,1687615159.8269904,1052.62939453125,1044.798828125,995.2625732421875,458.4928283691406,17.191682815551758,1051.163818359375,cgp-large,mu+lambda,reward,ant,1,97500
976,1048.8272705078125,976,1,976,670.8406982421875,749.5825805664062,1052.590087890625,375.7923889160156,1050.94189453125,16864.03298306465,1687615177.041048,1052.754638671875,1045.8878173828125,996.5908203125,398.5560302734375,17.1947078704834,1051.7615966796875,cgp-large,mu+lambda,reward,ant,1,97600
977,1050.8414306640625,977,1,977,664.0474853515625,673.4329833984375,1052.048583984375,343.1979675292969,1051.1138916015625,16881.252027273178,1687615194.2600923,1053.058349609375,1045.2078857421875,1005.80615234375,475.25543212890625,17.198711395263672,1051.9744873046875,cgp-large,mu+lambda,reward,ant,1,97700
978,1049.1717529296875,978,1,978,644.2868041992188,706.341796875,1052.794189453125,356.90716552734375,1048.81298828125,16898.463738679886,1687615211.4718037,1053.782470703125,739.8008422851562,1006.389404296875,305.0104675292969,17.192296981811523,1052.688720703125,cgp-large,mu+lambda,reward,ant,1,97800
979,1046.850830078125,979,1,979,708.5023193359375,761.875,1052.1728515625,313.5387268066406,1045.6209716796875,16915.676251411438,1687615228.6843164,1053.961669921875,1050.26025390625,997.5115966796875,481.4058837890625,17.19242286682129,1051.86376953125,cgp-large,mu+lambda,reward,ant,1,97900
980,1050.6842041015625,980,1,980,659.7373046875,705.0914306640625,1052.9984130859375,323.5857238769531,1056.6485595703125,16932.88965654373,1687615245.8977215,1053.92919921875,1050.448974609375,969.9526977539062,436.691650390625,17.193252563476562,1052.26220703125,cgp-large,mu+lambda,reward,ant,1,98000
981,1050.9991455078125,981,1,981,673.2137451171875,701.6025390625,1053.045654296875,338.733642578125,1053.21875,16950.102735996246,1687615263.110801,1053.9239501953125,895.60693359375,997.1166381835938,420.2227783203125,17.192472457885742,1052.6043701171875,cgp-large,mu+lambda,reward,ant,1,98100
982,1051.364501953125,982,1,982,671.7528076171875,673.2152709960938,1052.4432373046875,319.62664794921875,1043.718017578125,16967.311521291733,1687615280.3195863,1052.4461669921875,1054.3914794921875,990.4833984375,446.8636474609375,17.18886375427246,1051.4852294921875,cgp-large,mu+lambda,reward,ant,1,98200
983,1051.883056640625,983,1,983,687.0228271484375,708.5799560546875,1053.48193359375,327.2122497558594,1047.6656494140625,16984.533784866333,1687615297.5418499,1053.7838134765625,1051.8424072265625,1006.694091796875,455.1941833496094,17.203298568725586,1052.9810791015625,cgp-large,mu+lambda,reward,ant,1,98300
984,1046.5870361328125,984,1,984,-357.3096008300781,693.046630859375,1052.6849365234375,10019.908203125,999.02490234375,17001.736302614212,1687615314.7443676,1055.03515625,1048.1617431640625,995.9138793945312,400.6705627441406,17.182600021362305,1052.23828125,cgp-large,mu+lambda,reward,ant,1,98400
985,1053.901123046875,985,1,985,743.0270385742188,827.8187255859375,1052.96826171875,313.5906677246094,1045.9700927734375,17018.939581632614,1687615331.9476466,1054.2008056640625,1053.877197265625,997.43798828125,562.1709594726562,17.18356704711914,1052.0823974609375,cgp-large,mu+lambda,reward,ant,1,98500
