,training.generation,training.run_id,training.fitness_1q,training.top_k_fit.top_0_fit,training.top_k_reward.top_1_reward,training.fitness_3q,training.fitness_mean,training.evaluation_time,training.top_k_fit.top_1_fit,training.fitness_median,training.top_k_fit.top_2_fit,training.top_k_reward.top_0_reward,training.top_k_reward.top_2_reward,_step,_runtime,_timestamp,training.fitness_std,solver,ea,fitness,environment,seed,training.evaluation
91,91,2,21.99713706970215,38.522300720214844,658.8323974609375,0.02509576827287674,9.881370544433594,17.037322998046875,33.96641540527344,2.4234609603881836,32.24515914916992,663.7130126953125,640.3799438476562,91,1603.8453648090363,1687565399.2553158,12.138443946838379,cgp-large,mu+lambda,distance,ant,2,9100
92,92,2,21.192602157592773,39.460994720458984,679.8638916015625,-0.0036443374119699,9.86001968383789,17.0388126373291,35.38009262084961,2.700126886367798,32.90443801879883,697.7291259765625,647.4102783203125,92,1620.9009816646576,1687565416.3109326,12.330656051635742,cgp-large,mu+lambda,distance,ant,2,9200
93,93,2,19.50722885131836,38.62901306152344,641.3580322265625,0.05884435027837753,9.550895690917969,17.191532135009766,34.77199935913086,2.9533557891845703,34.46501159667969,632.3956298828125,690.1226196289062,93,1638.1607382297516,1687565433.5706892,12.23258113861084,cgp-large,mu+lambda,distance,ant,2,9300
94,94,2,25.839813232421875,39.07611846923828,627.2686157226562,0.010389563627541065,10.036433219909668,17.319602966308594,36.08863830566406,2.4075772762298584,33.97249221801758,679.9713134765625,679.0507202148438,94,1655.5197746753693,1687565450.9297256,12.935861587524414,cgp-large,mu+lambda,distance,ant,2,9400
95,95,2,15.948686599731445,38.86762237548828,648.845703125,0.03465051203966141,9.102720260620117,17.310972213745117,34.216094970703125,1.9267241954803467,33.845340728759766,610.3258056640625,642.62109375,95,1672.8544425964355,1687565468.2643936,12.455883026123047,cgp-large,mu+lambda,distance,ant,2,9500
96,96,2,27.563562393188477,39.09758377075195,586.8615112304688,-0.013173015788197517,9.98436164855957,17.331579208374023,35.523590087890625,1.9651156663894653,33.406002044677734,645.6137084960938,664.2251586914062,96,1690.2079157829285,1687565485.6178668,13.084657669067383,cgp-large,mu+lambda,distance,ant,2,9600
97,97,2,26.887451171875,38.81745529174805,171.50436401367188,0.0010314688552170992,10.78287124633789,17.297813415527344,37.09001922607422,2.7297887802124023,33.89543151855469,695.474853515625,647.77880859375,97,1707.5266950130463,1687565502.936646,13.272071838378906,cgp-large,mu+lambda,distance,ant,2,9700
98,98,2,26.490985870361328,37.071929931640625,608.7097778320312,0.019848860800266266,10.697596549987793,17.31861114501953,36.537803649902344,2.43725848197937,34.82478332519531,-100000.0,-100000.0,98,1724.865760087967,1687565520.275711,13.365201950073242,cgp-large,mu+lambda,distance,ant,2,9800
99,99,2,19.142425537109375,39.849266052246094,636.4398193359375,0.07201054692268372,10.364697456359863,17.303665161132812,38.27276611328125,4.689311981201172,34.066734313964844,624.5106201171875,601.1780395507812,99,1742.192839384079,1687565537.6027904,12.640647888183594,cgp-large,mu+lambda,distance,ant,2,9900
100,100,2,25.21705436706543,40.40830993652344,572.2478637695312,-0.017295261844992638,10.86917495727539,17.183034896850586,39.08540725708008,3.2051615715026855,35.23802947998047,546.7328491210938,627.6621704101562,100,1759.4064407348633,1687565554.8163917,13.576107025146484,cgp-large,mu+lambda,distance,ant,2,10000
101,101,2,24.454875946044922,40.578670501708984,627.714599609375,0.012864861637353897,10.996122360229492,17.062673568725586,38.6674919128418,3.4858999252319336,35.007389068603516,626.0095825195312,596.3823852539062,101,1776.4900801181793,1687565571.900031,13.30321216583252,cgp-large,mu+lambda,distance,ant,2,10100
102,102,2,26.090946197509766,41.209564208984375,659.1328735351562,0.024921037256717682,10.780183792114258,17.340076446533203,40.17217254638672,2.3505544662475586,38.06977462768555,-17.22649383544922,615.8938598632812,102,1793.8509674072266,1687565589.2609184,13.672440528869629,cgp-large,mu+lambda,distance,ant,2,10200
103,103,2,22.310012817382812,42.809844970703125,324.0184631347656,-0.034510910511016846,9.925325393676758,17.31120491027832,40.4381103515625,1.8693721294403076,37.1011962890625,459.3461608886719,63.62481689453125,103,1811.1816146373749,1687565606.5915656,13.615914344787598,cgp-large,mu+lambda,distance,ant,2,10300
104,104,2,17.354461669921875,39.4072265625,623.0770263671875,-0.05347082018852234,9.798093795776367,17.351268768310547,38.71804428100586,2.631863594055176,38.264217376708984,596.8115234375,155.24679565429688,104,1828.5528926849365,1687565623.9628437,13.545108795166016,cgp-large,mu+lambda,distance,ant,2,10400
105,105,2,27.5371036529541,40.44165802001953,542.9796752929688,0.003856088500469923,11.11764907836914,17.325857162475586,40.438987731933594,2.5987801551818848,38.65572738647461,733.0889282226562,612.536376953125,105,1845.898626089096,1687565641.308577,14.059235572814941,cgp-large,mu+lambda,distance,ant,2,10500
106,106,2,24.308265686035156,40.22893142700195,394.3460693359375,-0.015876755118370056,10.639623641967773,17.307466506958008,38.169403076171875,1.9403126239776611,38.15230941772461,450.0491943359375,435.9447937011719,106,1863.2254550457,1687565658.635406,13.834498405456543,cgp-large,mu+lambda,distance,ant,2,10600
107,107,2,22.74223518371582,40.09308624267578,612.6860961914062,-0.023002810776233673,10.685667037963867,17.34668731689453,38.6107063293457,2.306011199951172,37.21821212768555,616.5286865234375,640.1888427734375,107,1880.59139585495,1687565676.0013468,13.702903747558594,cgp-large,mu+lambda,distance,ant,2,10700
108,108,2,25.15023422241211,40.72270965576172,656.7162475585938,0.0692586824297905,11.407336235046387,17.324413299560547,37.12435531616211,4.456007957458496,37.080326080322266,642.596435546875,-100000.0,108,1897.9354918003082,1687565693.3454428,13.715821266174316,cgp-large,mu+lambda,distance,ant,2,10800
109,109,2,16.441375732421875,40.11603546142578,126.95418548583984,-0.005351436324417591,9.838982582092285,17.32249641418457,37.53729248046875,1.053560733795166,37.36789321899414,603.787841796875,552.8201904296875,109,1915.2765419483185,1687565710.686493,14.062454223632812,cgp-large,mu+lambda,distance,ant,2,10900
110,110,2,13.740979194641113,41.97334289550781,473.986328125,-0.01315266452729702,9.64077091217041,17.310529708862305,40.343563079833984,2.1231775283813477,38.4665641784668,488.92626953125,417.6158142089844,110,1932.6081159114838,1687565728.018067,13.817784309387207,cgp-large,mu+lambda,distance,ant,2,11000
111,111,2,28.66580581665039,38.9484977722168,354.65740966796875,0.042245201766490936,12.087395668029785,17.313791275024414,38.151878356933594,2.8036856651306152,36.878875732421875,97.34037780761719,345.21478271484375,111,1949.941505432129,1687565745.3514564,14.441669464111328,cgp-large,mu+lambda,distance,ant,2,11100
112,112,2,24.694490432739258,40.536033630371094,-100000.0,0.06316042691469193,11.28779125213623,17.348995208740234,40.051292419433594,3.7955262660980225,37.7103271484375,614.2737426757812,623.3336791992188,112,1967.309944152832,1687565762.7198951,14.218111991882324,cgp-large,mu+lambda,distance,ant,2,11200
113,113,2,16.53740692138672,39.622127532958984,595.2408447265625,0.01888001710176468,9.328508377075195,17.019620895385742,39.15735626220703,1.2211377620697021,37.360591888427734,581.6959228515625,563.1796264648438,113,1984.381261587143,1687565779.7912126,14.000035285949707,cgp-large,mu+lambda,distance,ant,2,11300
114,114,2,9.406408309936523,40.884891510009766,398.4941711425781,-0.012920303270220757,8.861598014831543,17.151968002319336,40.42085647583008,1.5948207378387451,40.230125427246094,571.3397216796875,443.79248046875,114,2001.5619106292725,1687565796.9718616,14.135954856872559,cgp-large,mu+lambda,distance,ant,2,11400
115,115,2,19.550411224365234,41.0189208984375,610.91943359375,0.025142023339867592,10.550124168395996,17.05832862854004,40.77581787109375,2.4848906993865967,40.58095932006836,589.80419921875,591.7378540039062,115,2018.6472284793854,1687565814.0571795,14.48141098022461,cgp-large,mu+lambda,distance,ant,2,11500
116,116,2,23.49542999267578,42.14571762084961,-100000.0,-0.019245337694883347,10.600861549377441,17.05794906616211,39.84553146362305,1.007741928100586,39.81853485107422,-100000.0,620.40185546875,116,2035.7242958545685,1687565831.1342468,14.830269813537598,cgp-large,mu+lambda,distance,ant,2,11600
117,117,2,13.550375938415527,41.62720489501953,609.134521484375,-0.0148739293217659,10.036882400512695,17.042858123779297,40.26573944091797,2.0160176753997803,38.79509353637695,569.85205078125,588.1998291015625,117,2052.787252664566,1687565848.1972036,14.08906078338623,cgp-large,mu+lambda,distance,ant,2,11700
118,118,2,22.845794677734375,40.55647659301758,593.9660034179688,0.059664368629455566,11.20977783203125,17.129390716552734,40.2945556640625,3.5827932357788086,40.05097579956055,620.229736328125,596.2012939453125,118,2069.9352061748505,1687565865.3451571,14.413206100463867,cgp-large,mu+lambda,distance,ant,2,11800
119,119,2,25.7408504486084,42.562705993652344,434.6903381347656,0.04633843153715134,11.057705879211426,17.04102897644043,41.333648681640625,3.777209997177124,39.57553482055664,53.851402282714844,462.7857971191406,119,2086.996155023575,1687565882.406106,14.546822547912598,cgp-large,mu+lambda,distance,ant,2,11900
120,120,2,23.81191062927246,42.09189224243164,369.679931640625,0.030803684145212173,10.876848220825195,17.146268844604492,40.16732406616211,2.4847412109375,39.91891098022461,191.6301727294922,-100000.0,120,2104.161744117737,1687565899.571695,14.825392723083496,cgp-large,mu+lambda,distance,ant,2,12000
121,121,2,19.605602264404297,42.921260833740234,490.6918029785156,-0.012254847213625908,11.18460750579834,17.06304168701172,40.641334533691406,2.176447868347168,40.59702682495117,559.1962280273438,607.457763671875,121,2121.243520259857,1687565916.6534712,14.943455696105957,cgp-large,mu+lambda,distance,ant,2,12100
122,122,2,24.79929542541504,43.370235443115234,212.35650634765625,0.0,10.673436164855957,17.14220428466797,40.23952102661133,2.3342480659484863,40.036293029785156,-100000.0,210.0958251953125,122,2138.402657032013,1687565933.812608,15.084199905395508,cgp-large,mu+lambda,distance,ant,2,12200
123,123,2,24.155109405517578,41.37773513793945,-100000.0,0.016085725277662277,11.28769302368164,17.33568572998047,40.332855224609375,2.7077865600585938,39.70108413696289,-100000.0,151.22445678710938,123,2155.7558341026306,1687565951.165785,15.05068588256836,cgp-large,mu+lambda,distance,ant,2,12300
124,124,2,28.487899780273438,42.86296081542969,-176.92935180664062,0.011346660554409027,11.283600807189941,17.334178924560547,40.72795867919922,1.7888251543045044,39.11253356933594,350.670654296875,201.58016967773438,124,2173.107611179352,1687565968.5175622,15.329489707946777,cgp-large,mu+lambda,distance,ant,2,12400
125,125,2,24.704383850097656,43.67924499511719,216.4242706298828,-0.023743635043501854,11.104536056518555,16.990331649780273,42.09157943725586,1.4087553024291992,39.841182708740234,226.8978729248047,180.7815399169922,125,2190.115242958069,1687565985.525194,15.244176864624023,cgp-large,mu+lambda,distance,ant,2,12500
126,126,2,13.447040557861328,42.035186767578125,192.55072021484375,0.006031857803463936,9.879450798034668,17.046762466430664,39.2043571472168,1.8525404930114746,38.714107513427734,175.64012145996094,560.5286254882812,126,2207.1792533397675,1687566002.5892043,14.234834671020508,cgp-large,mu+lambda,distance,ant,2,12600
127,127,2,26.412940979003906,43.02885437011719,214.12168884277344,0.032622117549180984,11.947333335876465,17.104076385498047,40.18702697753906,3.7673535346984863,39.98933029174805,184.70933532714844,594.8207397460938,127,2224.299804210663,1687566019.7097552,14.915712356567383,cgp-large,mu+lambda,distance,ant,2,12700
128,128,2,16.280187606811523,43.32035446166992,229.34237670898438,-0.030994582921266556,10.417158126831055,17.020795822143555,41.87636184692383,2.5328989028930664,39.42802429199219,187.45614624023438,584.2725830078125,128,2241.3373215198517,1687566036.7472725,14.606337547302246,cgp-large,mu+lambda,distance,ant,2,12800
129,129,2,24.6016788482666,43.36098098754883,126.28287506103516,0.046515896916389465,11.86811637878418,17.003908157348633,41.4213981628418,3.1267404556274414,40.212554931640625,133.48683166503906,336.37286376953125,129,2258.3574521541595,1687566053.7674031,14.954475402832031,cgp-large,mu+lambda,distance,ant,2,12900
130,130,2,17.553430557250977,43.0236701965332,54.887413024902344,0.027725286781787872,10.627450942993164,17.140459060668945,42.837646484375,2.4533603191375732,40.609066009521484,202.22756958007812,545.497314453125,130,2275.5138478279114,1687566070.9237988,14.8562593460083,cgp-large,mu+lambda,distance,ant,2,13000
131,131,2,21.859609603881836,43.20619201660156,219.20358276367188,-0.05838211253285408,9.77222728729248,17.148826599121094,42.73842239379883,0.791512668132782,40.73714065551758,202.93209838867188,608.8135375976562,131,2292.679646253586,1687566088.0895972,15.508928298950195,cgp-large,mu+lambda,distance,ant,2,13100
132,132,2,18.1568603515625,43.74214553833008,201.93441772460938,-0.03853632137179375,10.28485107421875,17.013959884643555,42.498897552490234,1.5974106788635254,40.62382125854492,186.90621948242188,-100000.0,132,2309.710296869278,1687566105.1202478,15.079692840576172,cgp-large,mu+lambda,distance,ant,2,13200
133,133,2,26.1160945892334,43.90326690673828,626.7589111328125,-0.09970138967037201,11.592227935791016,17.049732208251953,43.33961868286133,1.6737561225891113,43.11216354370117,443.66778564453125,618.6970825195312,133,2326.776334285736,1687566122.1862853,15.807284355163574,cgp-large,mu+lambda,distance,ant,2,13300
134,134,2,15.39221477508545,44.527347564697266,570.0247192382812,0.018462473526597023,10.8118257522583,16.999292373657227,43.673728942871094,2.369713306427002,43.4350700378418,574.997802734375,600.3775634765625,134,2343.793093919754,1687566139.203045,15.231587409973145,cgp-large,mu+lambda,distance,ant,2,13400
135,135,2,17.358163833618164,43.269752502441406,592.21826171875,-0.06137818098068237,10.439788818359375,17.137104034423828,43.16166687011719,1.2134863138198853,43.01823425292969,554.2236328125,646.5863037109375,135,2360.946526527405,1687566156.3564775,15.409899711608887,cgp-large,mu+lambda,distance,ant,2,13500
136,136,2,24.414241790771484,44.19928741455078,427.8230285644531,-0.023612048476934433,12.007381439208984,17.130414962768555,43.398284912109375,3.775205612182617,43.00331115722656,569.3008422851562,579.7392578125,136,2378.093435049057,1687566173.503386,15.74593448638916,cgp-large,mu+lambda,distance,ant,2,13600
137,137,2,28.311328887939453,44.38042449951172,345.4188537597656,-0.011614890769124031,12.228014945983887,17.314895629882812,43.99641036987305,3.946016311645508,43.18234634399414,356.6460876464844,392.0678405761719,137,2395.4333169460297,1687566190.843268,16.088180541992188,cgp-large,mu+lambda,distance,ant,2,13700
138,138,2,25.71596336364746,44.58375930786133,364.744384765625,0.011012837290763855,11.756268501281738,17.3079776763916,43.15707778930664,2.3349640369415283,43.15235900878906,351.4590148925781,362.58856201171875,138,2412.760622024536,1687566208.170573,15.940507888793945,cgp-large,mu+lambda,distance,ant,2,13800
139,139,2,17.448833465576172,44.33528518676758,350.276611328125,-0.07537728548049927,10.114555358886719,17.359983444213867,43.93864440917969,0.4314308166503906,43.68964767456055,329.7762145996094,351.33648681640625,139,2430.139761686325,1687566225.5497127,15.992942810058594,cgp-large,mu+lambda,distance,ant,2,13900
140,140,2,26.005950927734375,44.74386978149414,367.01300048828125,-0.030092202126979828,11.30807876586914,17.34051513671875,42.555233001708984,1.7274419069290161,42.161808013916016,354.5762939453125,349.20751953125,140,2447.5029590129852,1687566242.91291,15.945590019226074,cgp-large,mu+lambda,distance,ant,2,14000
141,141,2,22.884925842285156,44.60651779174805,352.68389892578125,-0.010666404850780964,12.005277633666992,17.29937171936035,43.92572784423828,2.0536201000213623,43.55466842651367,352.1936340332031,321.58013916015625,141,2464.8249492645264,1687566260.2349002,15.992353439331055,cgp-large,mu+lambda,distance,ant,2,14100
142,142,2,23.567035675048828,45.154014587402344,356.927490234375,0.0438934825360775,11.450234413146973,17.134862899780273,44.18660354614258,2.1405482292175293,43.64839553833008,372.10540771484375,367.001708984375,142,2481.982014656067,1687566277.3919656,15.558042526245117,cgp-large,mu+lambda,distance,ant,2,14200
