,training.generation,training.fitness_median,training.evaluation_time,training.top_k_fit.top_0_fit,training.run_id,training.fitness_1q,training.fitness_3q,training.fitness_std,training.top_k_fit.top_2_fit,_runtime,_timestamp,training.fitness_mean,training.top_k_fit.top_1_fit,_step,solver,ea,environment,seed
580,580,219.33554077148438,2.0484604835510254,1035.7723388671875,0,1022.280517578125,72.4476318359375,10004.6279296875,1032.752197265625,1207.6556005477905,1686910062.5970175,-549.354248046875,1033.8052978515625,580,cgp,mu+lambda,hopper,1
581,581,199.55096435546875,2.0463786125183105,1035.08837890625,0,1007.9683837890625,58.055213928222656,420.37506103515625,1031.096435546875,1209.7174434661865,1686910064.6588604,393.1770324707031,1031.258544921875,581,cgp,mu+lambda,hopper,1
582,582,231.54429626464844,2.0407774448394775,1032.406982421875,0,1019.07275390625,67.41194915771484,445.5098876953125,1030.803466796875,1211.7733097076416,1686910066.7147267,452.9880065917969,1031.7530517578125,582,cgp,mu+lambda,hopper,1
583,583,185.98480224609375,2.045727252960205,1031.8880615234375,0,1016.9207763671875,61.20734405517578,442.26190185546875,1030.6954345703125,1213.8345186710358,1686910068.7759356,442.4044494628906,1030.87744140625,583,cgp,mu+lambda,hopper,1
584,584,197.23074340820312,2.0453639030456543,1032.8465576171875,0,1007.5834350585938,54.04860305786133,425.5509033203125,1032.1964111328125,1215.895495891571,1686910070.8369129,421.9224548339844,1032.3031005859375,584,cgp,mu+lambda,hopper,1
585,585,105.90763854980469,2.0488617420196533,1035.624755859375,0,1003.5316162109375,50.30864715576172,415.104736328125,1033.1658935546875,1217.9592201709747,1686910072.9006371,366.04876708984375,1033.2508544921875,585,cgp,mu+lambda,hopper,1
586,586,179.163330078125,2.0414512157440186,1030.725830078125,0,1019.4290771484375,69.32440948486328,432.9227294921875,1029.404052734375,1220.0161426067352,1686910074.9575596,431.0137023925781,1029.414794921875,586,cgp,mu+lambda,hopper,1
587,587,125.56327819824219,2.0440890789031982,1033.4205322265625,0,1010.58447265625,54.34442138671875,425.0473327636719,1029.681396484375,1222.0752601623535,1686910077.0166771,383.7840270996094,1030.989990234375,587,cgp,mu+lambda,hopper,1
588,588,143.74693298339844,2.044301748275757,1033.674072265625,0,1003.6634521484375,63.261104583740234,9998.2353515625,1030.08740234375,1224.135423898697,1686910079.0768409,-604.4816284179688,1031.534423828125,588,cgp,mu+lambda,hopper,1
589,589,313.3331298828125,2.0453603267669678,1032.92138671875,0,1021.3358154296875,74.49972534179688,429.9678955078125,1029.2322998046875,1226.1967678070068,1686910081.1381848,502.18841552734375,1029.8839111328125,589,cgp,mu+lambda,hopper,1
590,590,185.78298950195312,2.041616439819336,1033.9007568359375,0,1013.6111450195312,63.38741683959961,436.5128173828125,1032.480224609375,1228.2538645267487,1686910083.1952815,427.5972595214844,1032.587646484375,590,cgp,mu+lambda,hopper,1
591,591,149.23876953125,2.043029546737671,1032.0897216796875,0,1013.8627319335938,63.94924545288086,430.705810546875,1029.3289794921875,1230.312173128128,1686910085.25359,415.6502380371094,1030.1190185546875,591,cgp,mu+lambda,hopper,1
592,592,219.8496856689453,2.0437841415405273,1031.9298095703125,0,1018.9075317382812,64.1954345703125,454.50811767578125,1030.5009765625,1232.3711919784546,1686910087.312609,498.4192199707031,1030.6761474609375,592,cgp,mu+lambda,hopper,1
593,593,184.11785888671875,2.0449817180633545,1034.527099609375,0,1019.9829711914062,51.387481689453125,14065.50390625,1031.3157958984375,1234.4308049678802,1686910089.372222,-1587.765625,1031.3900146484375,593,cgp,mu+lambda,hopper,1
594,594,262.5439453125,2.0470926761627197,1036.3807373046875,0,1022.3748779296875,59.71363067626953,448.7066345214844,1032.70166015625,1236.4934904575348,1686910091.4349074,474.2492980957031,1035.2462158203125,594,cgp,mu+lambda,hopper,1
595,595,250.38427734375,2.0423333644866943,1033.3804931640625,0,1018.591552734375,66.38475799560547,428.1152038574219,1031.9935302734375,1238.5513660907745,1686910093.492783,455.50091552734375,1032.267333984375,595,cgp,mu+lambda,hopper,1
596,596,200.16873168945312,2.042494058609009,1033.3365478515625,0,1018.9909057617188,59.228145599365234,441.7760009765625,1031.5115966796875,1240.6093468666077,1686910095.5507638,439.2898254394531,1031.8558349609375,596,cgp,mu+lambda,hopper,1
597,597,181.56069946289062,2.0438363552093506,1036.3634033203125,0,1020.1515502929688,57.14999008178711,443.6498107910156,1030.3046875,1242.668755531311,1686910097.6101725,456.2391357421875,1031.510986328125,597,cgp,mu+lambda,hopper,1
598,598,169.39794921875,2.042468547821045,1030.0791015625,0,1021.4517822265625,52.761905670166016,447.4520568847656,1029.3533935546875,1244.7266726493835,1686910099.6680896,443.6330871582031,1029.5367431640625,598,cgp,mu+lambda,hopper,1
599,599,118.3278579711914,2.0418477058410645,1032.2904052734375,0,1017.6902465820312,64.40489959716797,444.7293395996094,1030.04541015625,1246.7857155799866,1686910101.7271326,423.1175231933594,1030.881103515625,599,cgp,mu+lambda,hopper,1
600,600,127.57598114013672,2.0374794006347656,1033.97265625,0,1017.2593994140625,60.00954818725586,435.4052429199219,1032.0133056640625,1248.837985754013,1686910103.7794027,430.286865234375,1032.3399658203125,600,cgp,mu+lambda,hopper,1
601,601,124.24800109863281,2.045818567276001,1035.364990234375,0,1015.03466796875,47.510128021240234,9999.4189453125,1031.55908203125,1250.8993730545044,1686910105.84079,-601.5259399414062,1033.840087890625,601,cgp,mu+lambda,hopper,1
602,602,218.33282470703125,2.0468966960906982,1031.23583984375,0,1016.7100830078125,61.557945251464844,435.6642761230469,1028.3839111328125,1252.9616100788116,1686910107.903027,448.24053955078125,1030.321533203125,602,cgp,mu+lambda,hopper,1
603,603,218.6620635986328,2.0431017875671387,1034.066650390625,0,1021.6127319335938,57.32414627075195,437.9797668457031,1031.62548828125,1255.0203077793121,1686910109.9617248,452.03704833984375,1031.8135986328125,603,cgp,mu+lambda,hopper,1
604,604,138.98114013671875,2.0435357093811035,1034.3214111328125,0,1013.22119140625,59.40614700317383,431.5571594238281,1032.7396240234375,1257.079196691513,1686910112.0206137,402.9736633300781,1033.37060546875,604,cgp,mu+lambda,hopper,1
605,605,313.20513916015625,2.0458693504333496,1033.2125244140625,0,1016.4354858398438,67.97110748291016,437.7876281738281,1030.5299072265625,1259.1403634548187,1686910114.0817804,504.1950988769531,1031.944091796875,605,cgp,mu+lambda,hopper,1
606,606,224.54031372070312,2.0397562980651855,1030.163330078125,0,1014.7553100585938,63.55409240722656,440.8525085449219,1028.4293212890625,1261.1958689689636,1686910116.137286,458.640625,1029.4560546875,606,cgp,mu+lambda,hopper,1
607,607,198.73361206054688,2.0418519973754883,1033.34765625,0,1013.9622802734375,57.29977798461914,427.6375427246094,1028.7891845703125,1263.2526323795319,1686910118.1940494,434.8668518066406,1029.477783203125,607,cgp,mu+lambda,hopper,1
608,608,111.2348403930664,2.0438241958618164,1034.1953125,0,1020.3349609375,52.88832092285156,446.3542175292969,1031.2801513671875,1265.3116614818573,1686910120.2530785,413.9192810058594,1031.765625,608,cgp,mu+lambda,hopper,1
609,609,186.66761779785156,2.0420989990234375,1030.522705078125,0,1011.7864990234375,63.892311096191406,434.27117919921875,1029.4642333984375,1267.369044303894,1686910122.3104613,437.86077880859375,1030.516357421875,609,cgp,mu+lambda,hopper,1
610,610,89.70120239257812,2.0442497730255127,1033.1258544921875,0,1011.55224609375,44.02156066894531,427.3007507324219,1031.8480224609375,1269.428824186325,1686910124.3702412,351.30194091796875,1031.9769287109375,610,cgp,mu+lambda,hopper,1
611,611,130.23443603515625,2.043083429336548,1034.0167236328125,0,1020.3295288085938,53.31904983520508,444.8650817871094,1029.4395751953125,1271.4875972270966,1686910126.4290142,423.70513916015625,1030.4140625,611,cgp,mu+lambda,hopper,1
612,612,217.48199462890625,2.041673183441162,1033.0634765625,0,1019.2471313476562,55.88334655761719,455.942626953125,1029.12109375,1273.5445313453674,1686910128.4859483,475.7242736816406,1029.900634765625,612,cgp,mu+lambda,hopper,1
613,613,167.2982177734375,2.0495433807373047,1034.9222412109375,0,1015.1196899414062,53.87883758544922,435.3710632324219,1029.52099609375,1275.6096189022064,1686910130.551036,421.55078125,1031.9891357421875,613,cgp,mu+lambda,hopper,1
614,614,145.3779296875,2.0412845611572266,1035.39306640625,0,1013.5962524414062,54.2353515625,424.711669921875,1033.032470703125,1277.666283607483,1686910132.6077006,375.7389831542969,1033.364501953125,614,cgp,mu+lambda,hopper,1
615,615,198.27581787109375,2.047218084335327,1032.97705078125,0,1019.0467529296875,56.28462219238281,433.4371032714844,1031.224609375,1279.7286212444305,1686910134.6700382,435.4477233886719,1032.377685546875,615,cgp,mu+lambda,hopper,1
616,616,174.3446044921875,2.041043281555176,1034.613525390625,0,1016.7020874023438,59.46473693847656,453.2608947753906,1032.3011474609375,1281.785739183426,1686910136.7271562,417.92010498046875,1032.4613037109375,616,cgp,mu+lambda,hopper,1
617,617,227.18365478515625,2.0434439182281494,1032.2728271484375,0,1023.1616821289062,53.60992431640625,456.7763977050781,1030.099853515625,1283.844705581665,1686910138.7861226,480.169921875,1031.42529296875,617,cgp,mu+lambda,hopper,1
618,618,150.6553955078125,2.045647144317627,1032.2618408203125,0,1014.1531982421875,57.601165771484375,10000.3349609375,1029.062744140625,1285.905596256256,1686910140.8470132,-593.6798706054688,1031.502685546875,618,cgp,mu+lambda,hopper,1
619,619,169.86851501464844,2.045957088470459,1033.7017822265625,0,1018.6787719726562,66.92375183105469,440.65216064453125,1029.83935546875,1287.96710729599,1686910142.9085243,434.3108215332031,1032.975830078125,619,cgp,mu+lambda,hopper,1
620,620,157.81137084960938,2.0434467792510986,1031.15869140625,0,1009.3017578125,61.74773406982422,410.10198974609375,1028.8487548828125,1290.0255687236786,1686910144.9669857,382.6593322753906,1029.7838134765625,620,cgp,mu+lambda,hopper,1
621,621,130.65182495117188,2.0436220169067383,1036.162353515625,0,1015.498046875,56.583702087402344,425.7733154296875,1032.8231201171875,1292.0854086875916,1686910147.0268257,381.12896728515625,1035.5224609375,621,cgp,mu+lambda,hopper,1
622,622,120.95633697509766,2.0457820892333984,1033.803466796875,0,1009.8373413085938,44.1967658996582,422.7294006347656,1032.279052734375,1294.1453852653503,1686910149.0868022,373.2098388671875,1033.129638671875,622,cgp,mu+lambda,hopper,1
623,623,100.39456176757812,2.044572353363037,1032.9857177734375,0,1013.6069946289062,49.68512725830078,439.1174011230469,1030.618408203125,1296.2056670188904,1686910151.147084,385.0769958496094,1031.13037109375,623,cgp,mu+lambda,hopper,1
624,624,156.32684326171875,2.047696828842163,1035.9100341796875,0,1020.44677734375,62.4797477722168,452.4054870605469,1032.5196533203125,1298.2688808441162,1686910153.2102978,452.08599853515625,1035.8253173828125,624,cgp,mu+lambda,hopper,1
625,625,192.0409698486328,2.043419599533081,1032.399169921875,0,1018.2386474609375,51.21737289428711,450.04766845703125,1031.88232421875,1300.327273607254,1686910155.2686906,457.3639221191406,1032.319091796875,625,cgp,mu+lambda,hopper,1
626,626,183.92794799804688,2.0484118461608887,1032.609375,0,1014.893798828125,47.919334411621094,436.5665588378906,1031.7830810546875,1302.3909187316895,1686910157.3323357,430.5116271972656,1032.0928955078125,626,cgp,mu+lambda,hopper,1
627,627,326.72967529296875,2.0499672889709473,1033.43798828125,0,1019.2183837890625,59.25554656982422,446.9693298339844,1030.2900390625,1304.4567761421204,1686910159.3981931,500.8064880371094,1031.3587646484375,627,cgp,mu+lambda,hopper,1
628,628,188.35028076171875,2.0478968620300293,1032.8824462890625,0,1016.3493041992188,55.53812789916992,441.6898498535156,1032.156005859375,1306.51993393898,1686910161.461351,437.2683410644531,1032.4556884765625,628,cgp,mu+lambda,hopper,1
629,629,200.7093048095703,2.0466525554656982,1034.7977294921875,0,1010.5758056640625,62.2379150390625,431.23394775390625,1028.3697509765625,1308.5812666416168,1686910163.5226836,437.81475830078125,1033.1119384765625,629,cgp,mu+lambda,hopper,1
630,630,188.5911865234375,2.0483806133270264,1034.490234375,0,1017.2030639648438,58.20861053466797,433.95733642578125,1031.28759765625,1310.6449224948883,1686910165.5863395,450.0482177734375,1032.08740234375,630,cgp,mu+lambda,hopper,1
631,631,124.16358947753906,2.050489902496338,1030.55859375,0,1018.3157958984375,49.18437576293945,441.1947326660156,1029.3521728515625,1312.7105612754822,1686910167.6519783,396.9203186035156,1030.03125,631,cgp,mu+lambda,hopper,1
632,632,154.5255126953125,2.0444986820220947,1034.4619140625,0,1015.3844604492188,57.18523025512695,424.63507080078125,1031.7542724609375,1314.7704854011536,1686910169.7119024,394.503662109375,1032.02294921875,632,cgp,mu+lambda,hopper,1
633,633,188.0338134765625,2.0486254692077637,1035.310302734375,0,1018.1069946289062,50.688899993896484,452.8853759765625,1033.4315185546875,1316.834834098816,1686910171.776251,449.3636474609375,1034.8211669921875,633,cgp,mu+lambda,hopper,1
634,634,157.7947998046875,2.048692464828491,1036.4073486328125,0,1019.245849609375,59.90186309814453,437.2819519042969,1030.3714599609375,1318.8983347415924,1686910173.8397517,412.4934387207031,1032.3590087890625,634,cgp,mu+lambda,hopper,1
635,635,199.4459991455078,2.0495638847351074,1032.760009765625,0,1016.625244140625,62.637725830078125,443.4057312011719,1028.9241943359375,1320.9625885486603,1686910175.9040055,455.9115905761719,1031.1710205078125,635,cgp,mu+lambda,hopper,1
636,636,239.08761596679688,2.0483484268188477,1033.5076904296875,0,1010.0623168945312,68.2227783203125,430.9151611328125,1031.205810546875,1323.0255191326141,1686910177.966936,434.1903076171875,1031.77001953125,636,cgp,mu+lambda,hopper,1
637,637,145.935546875,2.0457282066345215,1033.32080078125,0,1021.9359130859375,58.5447883605957,454.53680419921875,1031.4979248046875,1325.0862658023834,1686910180.0276828,443.8486633300781,1032.650146484375,637,cgp,mu+lambda,hopper,1
638,638,188.70230102539062,2.0486197471618652,1034.27099609375,0,1018.20166015625,63.10874938964844,437.4202575683594,1032.9925537109375,1327.1497178077698,1686910182.0911348,452.2528076171875,1034.1702880859375,638,cgp,mu+lambda,hopper,1
639,639,218.53042602539062,2.0508081912994385,1035.2708740234375,0,1015.3494873046875,70.34784698486328,436.58612060546875,1032.023681640625,1329.2267632484436,1686910184.1681802,453.7013854980469,1033.6849365234375,639,cgp,mu+lambda,hopper,1
640,640,194.15147399902344,2.0334975719451904,1035.671142578125,0,1020.275634765625,56.59857177734375,449.50946044921875,1030.44970703125,1331.2969906330109,1686910186.2384076,447.0699768066406,1035.19677734375,640,cgp,mu+lambda,hopper,1
641,641,131.6275177001953,2.0247843265533447,1034.416748046875,0,1009.220458984375,58.287139892578125,416.460693359375,1029.5391845703125,1333.3358945846558,1686910188.2773116,381.4617919921875,1030.094970703125,641,cgp,mu+lambda,hopper,1
642,642,208.32595825195312,2.0241312980651855,1035.6309814453125,0,1020.2015380859375,52.347713470458984,441.1981201171875,1029.0897216796875,1335.3741652965546,1686910190.3155823,468.5339660644531,1031.033447265625,642,cgp,mu+lambda,hopper,1
643,643,170.91510009765625,2.025179862976074,1033.844482421875,0,1014.4755249023438,57.48137283325195,419.54644775390625,1030.361083984375,1337.4134018421173,1686910192.3548188,420.4315185546875,1033.0377197265625,643,cgp,mu+lambda,hopper,1
644,644,341.89898681640625,2.029573678970337,1034.80615234375,0,1009.321044921875,66.64665222167969,426.78955078125,1029.7874755859375,1339.4564781188965,1686910194.397895,480.6145324707031,1031.3089599609375,644,cgp,mu+lambda,hopper,1
645,645,212.55885314941406,2.025524139404297,1034.8203125,0,1019.1494140625,64.79891204833984,448.8060607910156,1032.810791015625,1341.4957480430603,1686910196.437165,476.2071838378906,1033.739013671875,645,cgp,mu+lambda,hopper,1
646,646,117.76683044433594,2.0251307487487793,1033.0274658203125,0,1010.8609008789062,62.69805145263672,441.9021301269531,1029.338623046875,1343.5350949764252,1686910198.476512,414.1673278808594,1032.4996337890625,646,cgp,mu+lambda,hopper,1
647,647,212.39010620117188,2.0226199626922607,1034.09521484375,0,1016.6817626953125,52.651546478271484,428.1007385253906,1031.201171875,1345.5716180801392,1686910200.513035,431.419677734375,1032.889892578125,647,cgp,mu+lambda,hopper,1
648,648,185.3448486328125,2.023669958114624,1030.7679443359375,0,1016.88720703125,61.712013244628906,451.6891784667969,1030.722900390625,1347.6095118522644,1686910202.5509288,466.6153869628906,1030.7467041015625,648,cgp,mu+lambda,hopper,1
649,649,309.8316955566406,1.9972938299179077,1031.674560546875,0,1018.2842407226562,84.9901351928711,422.3281555175781,1031.1468505859375,1349.6212079524994,1686910204.562625,475.24151611328125,1031.4918212890625,649,cgp,mu+lambda,hopper,1
650,650,168.0207977294922,2.025254726409912,1031.2821044921875,0,997.7586669921875,58.25148010253906,409.7337646484375,1030.5145263671875,1351.66064286232,1686910206.6020598,375.7513122558594,1030.8516845703125,650,cgp,mu+lambda,hopper,1
