,training.generation,training.fitness_mean,_timestamp,training.fitness_1q,training.fitness_3q,training.top_k_fit.top_0_fit,_step,training.fitness_median,training.evaluation_time,training.fitness_std,training.top_k_fit.top_1_fit,_runtime,training.run_id,training.top_k_fit.top_2_fit,solver,ea,environment,seed
118,118,485.1019287109375,1686925770.707043,1038.7916259765625,55.37916564941406,1381.514404296875,118,246.0499267578125,2.04647159576416,465.2310791015625,1050.5350341796875,261.91868901252747,0,1049.8565673828125,cgp,mu+lambda,hopper,9
119,119,472.6424865722656,1686925772.767334,1026.906005859375,70.34403228759766,1050.2291259765625,119,232.03712463378906,2.0471365451812744,448.3416442871094,1047.494140625,263.9789800643921,0,1047.03076171875,cgp,mu+lambda,hopper,9
120,120,386.3475646972656,1686925774.8246057,1009.5438232421875,48.50794982910156,1049.466064453125,120,136.19696044921875,2.0436511039733887,442.23138427734375,1047.4720458984375,266.036251783371,0,1046.943603515625,cgp,mu+lambda,hopper,9
121,121,383.9742736816406,1686925776.878313,1015.6776733398438,47.44247055053711,1050.3626708984375,121,131.55081176757812,2.0412373542785645,435.950927734375,1048.45654296875,268.0899591445923,0,1048.2489013671875,cgp,mu+lambda,hopper,9
122,122,423.4577331542969,1686925778.9331603,1010.314453125,82.83941650390625,1050.01953125,122,209.81365966796875,2.0405755043029785,422.658447265625,1048.6571044921875,270.1448063850403,0,1048.6173095703125,cgp,mu+lambda,hopper,9
123,123,468.437255859375,1686925780.9866374,1024.5823974609375,78.52726745605469,1048.323486328125,123,180.49261474609375,2.039759874343872,448.7427978515625,1048.117919921875,272.1982834339142,0,1047.60302734375,cgp,mu+lambda,hopper,9
124,124,502.2836608886719,1686925783.0391064,1036.28759765625,78.64259338378906,1051.30224609375,124,234.77362060546875,2.039825916290283,450.254150390625,1049.1719970703125,274.25075244903564,0,1046.8555908203125,cgp,mu+lambda,hopper,9
125,125,432.6519470214844,1686925785.091185,1016.353515625,62.627662658691406,1051.7960205078125,125,160.85946655273438,2.0391733646392822,431.75225830078125,1049.529296875,276.3028311729431,0,1049.355712890625,cgp,mu+lambda,hopper,9
126,126,429.3178405761719,1686925787.1423423,1024.4453125,61.87034225463867,1053.7239990234375,126,174.0634765625,2.0383644104003906,443.02880859375,1049.2686767578125,278.35398840904236,0,1047.825439453125,cgp,mu+lambda,hopper,9
127,127,501.9467468261719,1686925789.1924632,1022.194091796875,82.40154266357422,1050.166259765625,127,205.05923461914062,2.037341356277466,459.15704345703125,1049.0438232421875,280.40410923957825,0,1047.227294921875,cgp,mu+lambda,hopper,9
128,128,436.6565246582031,1686925791.2456234,1025.55029296875,52.35865020751953,1051.1365966796875,128,154.28793334960938,2.0404906272888184,456.18035888671875,1047.656005859375,282.4572694301605,0,1047.205322265625,cgp,mu+lambda,hopper,9
129,129,520.994140625,1686925793.2953749,1028.803466796875,78.00787353515625,1057.3692626953125,129,276.75030517578125,2.037196397781372,456.17694091796875,1051.0098876953125,284.5070209503174,0,1050.806884765625,cgp,mu+lambda,hopper,9
130,130,476.6797790527344,1686925795.3464844,1034.16357421875,68.6115951538086,1049.0341796875,130,270.41217041015625,2.037604570388794,441.4109802246094,1048.959716796875,286.5581305027008,0,1048.66552734375,cgp,mu+lambda,hopper,9
131,131,442.9696350097656,1686925797.4003482,1033.9849853515625,66.26065063476562,1051.8319091796875,131,144.4246063232422,2.041980504989624,446.0445251464844,1050.086669921875,288.61199426651,0,1048.6075439453125,cgp,mu+lambda,hopper,9
132,132,401.9019470214844,1686925799.4528131,1021.9443969726562,63.5710334777832,1053.13232421875,132,149.64910888671875,2.0392696857452393,435.4765625,1052.410888671875,290.6644592285156,0,1050.1624755859375,cgp,mu+lambda,hopper,9
133,133,426.0286560058594,1686925801.5078518,1015.8654174804688,55.89352035522461,1050.2301025390625,133,151.36099243164062,2.041257619857788,443.8341064453125,1048.97705078125,292.71949791908264,0,1048.0565185546875,cgp,mu+lambda,hopper,9
134,134,423.5558776855469,1686925803.5621858,1020.4603271484375,50.53651428222656,1050.894287109375,134,189.31614685058594,2.0405373573303223,440.86468505859375,1049.5634765625,294.77383184432983,0,1048.9227294921875,cgp,mu+lambda,hopper,9
135,135,426.82061767578125,1686925805.6146631,1027.699462890625,48.960227966308594,1051.6083984375,135,173.0753173828125,2.0388710498809814,441.42718505859375,1051.0821533203125,296.82630920410156,0,1048.2833251953125,cgp,mu+lambda,hopper,9
136,136,432.5252685546875,1686925807.6678863,1029.523681640625,59.39592361450195,1051.6483154296875,136,158.57659912109375,2.0393178462982178,452.58203125,1049.6895751953125,298.8795323371887,0,1047.7569580078125,cgp,mu+lambda,hopper,9
137,137,450.4411926269531,1686925809.7203066,1026.21923828125,55.04987335205078,1050.8399658203125,137,162.41586303710938,2.0394186973571777,454.78668212890625,1048.006103515625,300.93195271492004,0,1047.3360595703125,cgp,mu+lambda,hopper,9
138,138,397.574951171875,1686925811.7730942,1009.588134765625,39.257083892822266,1050.14990234375,138,109.240966796875,2.0408406257629395,443.6340637207031,1049.4300537109375,302.9847402572632,0,1047.667724609375,cgp,mu+lambda,hopper,9
139,139,446.3277893066406,1686925813.8250403,1031.6893310546875,60.680355072021484,1049.2532958984375,139,139.56932067871094,2.0394108295440674,455.80718994140625,1049.0172119140625,305.0366864204407,0,1047.2835693359375,cgp,mu+lambda,hopper,9
140,140,469.14599609375,1686925815.8772585,1024.96533203125,66.37294006347656,1049.18212890625,140,181.798095703125,2.039316415786743,453.12127685546875,1049.1148681640625,307.0889046192169,0,1048.8515625,cgp,mu+lambda,hopper,9
141,141,500.0211486816406,1686925817.9308171,1030.786376953125,95.243408203125,1048.01513671875,141,239.80032348632812,2.039539098739624,442.54962158203125,1047.8555908203125,309.1424632072449,0,1046.866943359375,cgp,mu+lambda,hopper,9
142,142,428.41015625,1686925819.9832637,1016.0931396484375,59.537742614746094,1049.05224609375,142,156.88699340820312,2.0390756130218506,442.6028747558594,1049.014404296875,311.1949098110199,0,1048.9853515625,cgp,mu+lambda,hopper,9
143,143,409.96087646484375,1686925822.034008,1013.759765625,52.20524215698242,1051.7242431640625,143,128.82247924804688,2.0373764038085938,445.87677001953125,1049.747802734375,313.24565410614014,0,1049.3018798828125,cgp,mu+lambda,hopper,9
144,144,405.8500671386719,1686925824.0861163,1008.6223754882812,52.694156646728516,1050.1820068359375,144,148.74517822265625,2.0382936000823975,440.4114990234375,1048.163818359375,315.2977623939514,0,1047.525390625,cgp,mu+lambda,hopper,9
145,145,390.9073486328125,1686925826.1420121,1007.9552001953125,66.86565399169922,1049.9285888671875,145,133.04953002929688,2.042193651199341,418.9858093261719,1049.4696044921875,317.3536581993103,0,1048.4058837890625,cgp,mu+lambda,hopper,9
146,146,443.5314636230469,1686925828.1954436,1022.23681640625,68.94749450683594,1049.57861328125,146,193.67056274414062,2.0412468910217285,453.8878479003906,1049.0560302734375,319.4070897102356,0,1047.3150634765625,cgp,mu+lambda,hopper,9
147,147,427.59686279296875,1686925830.2460282,1019.87451171875,75.75520324707031,1049.7369384765625,147,145.94163513183594,2.0371859073638916,432.29840087890625,1049.41796875,321.45767426490784,0,1046.6485595703125,cgp,mu+lambda,hopper,9
148,148,457.3836669921875,1686925832.2969525,1032.511474609375,54.02307891845703,1050.0040283203125,148,162.72955322265625,2.038137435913086,458.10302734375,1048.6585693359375,323.5085985660553,0,1047.2406005859375,cgp,mu+lambda,hopper,9
149,149,462.2187805175781,1686925834.3486154,1025.272705078125,60.25592803955078,1047.616455078125,149,167.00753784179688,2.0382778644561768,454.53179931640625,1046.457275390625,325.5602614879608,0,1046.32275390625,cgp,mu+lambda,hopper,9
150,150,438.4462890625,1686925836.4002068,1029.22119140625,68.56454467773438,1050.6787109375,150,147.8944854736328,2.039668083190918,450.81268310546875,1049.6456298828125,327.6118528842926,0,1049.50732421875,cgp,mu+lambda,hopper,9
151,151,428.8464660644531,1686925838.4519722,1013.76611328125,71.52130126953125,1050.3179931640625,151,153.1869354248047,2.03816294670105,438.38037109375,1050.02783203125,329.66361832618713,0,1047.9273681640625,cgp,mu+lambda,hopper,9
152,152,457.827880859375,1686925840.506735,1026.9080810546875,56.517765045166016,1051.4298095703125,152,126.95320892333984,2.0410377979278564,463.15557861328125,1051.0330810546875,331.71838116645813,0,1048.4625244140625,cgp,mu+lambda,hopper,9
153,153,408.18194580078125,1686925842.556124,1024.2373046875,65.35685729980469,1050.555419921875,153,149.39849853515625,2.0367372035980225,439.34881591796875,1049.49462890625,333.7677700519562,0,1049.2215576171875,cgp,mu+lambda,hopper,9
154,154,377.1781311035156,1686925844.6057117,1012.0007934570312,50.943115234375,1049.32373046875,154,141.47991943359375,2.0362460613250732,428.84942626953125,1049.0531005859375,335.8173577785492,0,1048.9813232421875,cgp,mu+lambda,hopper,9
155,155,453.5918273925781,1686925846.6653914,1033.648193359375,60.31672668457031,1052.9302978515625,155,182.66360473632812,2.046534299850464,450.1105651855469,1051.2044677734375,337.877037525177,0,1050.5748291015625,cgp,mu+lambda,hopper,9
156,156,440.13140869140625,1686925848.718556,1023.0358276367188,85.5450439453125,1050.734375,156,187.80264282226562,2.0401673316955566,441.8617858886719,1048.58740234375,339.9302020072937,0,1047.0797119140625,cgp,mu+lambda,hopper,9
157,157,526.446533203125,1686925850.7732966,1033.990478515625,70.88032531738281,1050.8408203125,157,269.30322265625,2.042577028274536,470.2158203125,1049.1077880859375,341.98494267463684,0,1049.0025634765625,cgp,mu+lambda,hopper,9
158,158,498.9020080566406,1686925852.824012,1023.4855346679688,73.44837951660156,1049.1580810546875,158,288.47406005859375,2.037639617919922,445.6681213378906,1048.6097412109375,344.035658121109,0,1048.491455078125,cgp,mu+lambda,hopper,9
159,159,513.619140625,1686925854.8731785,1024.6478271484375,70.49608612060547,1049.428955078125,159,308.8426513671875,2.035413980484009,445.9947814941406,1048.83544921875,346.08482456207275,0,1048.5772705078125,cgp,mu+lambda,hopper,9
160,160,398.4656066894531,1686925856.923912,1012.1198120117188,61.172607421875,1047.9068603515625,160,153.35928344726562,2.0387330055236816,420.46600341796875,1047.684814453125,348.13555812835693,0,1047.6705322265625,cgp,mu+lambda,hopper,9
161,161,374.8717041015625,1686925858.9744792,1004.4694213867188,44.5214729309082,1048.2120361328125,161,136.67816162109375,2.037930727005005,427.0194396972656,1047.5509033203125,350.1861252784729,0,1047.4862060546875,cgp,mu+lambda,hopper,9
162,162,450.51513671875,1686925861.0270457,1030.239990234375,56.319374084472656,1051.406005859375,162,169.2705078125,2.0388684272766113,443.1288757324219,1049.6363525390625,352.2386918067932,0,1048.13037109375,cgp,mu+lambda,hopper,9
163,163,384.3193664550781,1686925863.080245,1012.1257934570312,53.330257415771484,1051.502685546875,163,137.70465087890625,2.0394349098205566,438.9719543457031,1050.45556640625,354.29189109802246,0,1049.386962890625,cgp,mu+lambda,hopper,9
164,164,431.3263244628906,1686925865.1279697,1013.82275390625,69.61422729492188,1050.2481689453125,164,132.07943725585938,2.0350208282470703,446.0020751953125,1047.37353515625,356.3396158218384,0,1047.191650390625,cgp,mu+lambda,hopper,9
165,165,464.3896789550781,1686925867.1798382,1017.0361328125,62.4236946105957,1050.4228515625,165,211.50482177734375,2.039484977722168,447.8758850097656,1047.01611328125,358.3914842605591,0,1046.9083251953125,cgp,mu+lambda,hopper,9
166,166,495.50970458984375,1686925869.2308965,1016.2869873046875,70.7476806640625,1047.6690673828125,166,237.6204833984375,2.037322998046875,452.8046569824219,1047.4161376953125,360.442542552948,0,1047.0499267578125,cgp,mu+lambda,hopper,9
167,167,428.0730285644531,1686925871.282337,1014.4781494140625,48.15864562988281,1051.4593505859375,167,171.3443603515625,2.0383191108703613,446.5775451660156,1050.6966552734375,362.4939830303192,0,1048.958251953125,cgp,mu+lambda,hopper,9
168,168,456.671875,1686925873.3341494,1016.1008911132812,78.51731872558594,1049.490966796875,168,246.6688232421875,2.0391178131103516,435.1118469238281,1048.92041015625,364.5457954406738,0,1048.8729248046875,cgp,mu+lambda,hopper,9
169,169,459.4869689941406,1686925875.3856194,1026.653076171875,72.26917266845703,1047.373046875,169,212.25465393066406,2.038612127304077,448.0853576660156,1046.8614501953125,366.59726548194885,0,1046.2196044921875,cgp,mu+lambda,hopper,9
170,170,514.3419189453125,1686925877.4408267,1033.91552734375,69.20809936523438,1053.9228515625,170,291.8828125,2.042707681655884,455.4010009765625,1051.1177978515625,368.6524727344513,0,1050.125732421875,cgp,mu+lambda,hopper,9
171,171,428.1090393066406,1686925879.4966915,1030.3765869140625,68.87980651855469,1049.0047607421875,171,167.28616333007812,2.04205584526062,439.5010070800781,1048.3018798828125,370.7083375453949,0,1047.033447265625,cgp,mu+lambda,hopper,9
172,172,492.1090087890625,1686925881.5490668,1027.984375,72.92086791992188,1047.889404296875,172,220.65380859375,2.0393245220184326,458.4330139160156,1047.2518310546875,372.76071286201477,0,1045.7535400390625,cgp,mu+lambda,hopper,9
173,173,425.24725341796875,1686925883.6016605,1019.917724609375,61.720802307128906,1050.234619140625,173,154.29058837890625,2.039482831954956,442.65118408203125,1048.7435302734375,374.8133065700531,0,1048.461181640625,cgp,mu+lambda,hopper,9
174,174,455.5303955078125,1686925885.6540911,1031.623779296875,69.849365234375,1051.3426513671875,174,149.5343017578125,2.038849115371704,453.37255859375,1048.712158203125,376.8657371997833,0,1048.1904296875,cgp,mu+lambda,hopper,9
175,175,472.70458984375,1686925887.708593,1029.45556640625,71.63423156738281,1051.6392822265625,175,214.95941162109375,2.043031692504883,444.9640808105469,1050.074462890625,378.9202389717102,0,1048.9892578125,cgp,mu+lambda,hopper,9
176,176,484.5955810546875,1686925889.7615988,1030.569580078125,64.49708557128906,1050.6168212890625,176,291.6771240234375,2.0394601821899414,443.6947326660156,1050.26171875,380.9732449054718,0,1049.5606689453125,cgp,mu+lambda,hopper,9
177,177,469.0286560058594,1686925891.814921,1026.051025390625,69.14216613769531,1050.850341796875,177,210.431884765625,2.0408241748809814,452.0228576660156,1050.205078125,383.0265669822693,0,1050.147705078125,cgp,mu+lambda,hopper,9
178,178,453.453125,1686925893.8679419,1023.5484619140625,59.33159637451172,1047.42529296875,178,177.16445922851562,2.039207935333252,449.3104553222656,1044.45556640625,385.07958793640137,0,1043.8721923828125,cgp,mu+lambda,hopper,9
179,179,424.7190856933594,1686925895.919009,1020.0540771484375,59.56752395629883,1049.6142578125,179,172.32720947265625,2.0384771823883057,438.1107482910156,1048.2137451171875,387.1306550502777,0,1048.1146240234375,cgp,mu+lambda,hopper,9
180,180,449.71636962890625,1686925897.971061,1013.3868408203125,64.7141342163086,1049.7740478515625,180,207.538818359375,2.0386962890625,441.98681640625,1049.3040771484375,389.1827070713043,0,1048.4237060546875,cgp,mu+lambda,hopper,9
181,181,453.8606872558594,1686925900.0284057,1018.00537109375,54.267269134521484,1050.72900390625,181,176.75985717773438,2.0440800189971924,447.4334716796875,1050.4736328125,391.2400517463684,0,1049.7884521484375,cgp,mu+lambda,hopper,9
182,182,450.7694396972656,1686925902.0780716,1020.6461791992188,57.06113052368164,1048.825927734375,182,126.02792358398438,2.03828763961792,454.9071350097656,1048.25048828125,393.28971767425537,0,1048.1605224609375,cgp,mu+lambda,hopper,9
183,183,437.2727355957031,1686925904.131117,1013.2307739257812,72.96954345703125,1047.6171875,183,166.40188598632812,2.040754556655884,437.4057312011719,1047.50146484375,395.3427631855011,0,1047.0992431640625,cgp,mu+lambda,hopper,9
184,184,380.577880859375,1686925906.182617,1010.0616455078125,46.175682067871094,1052.28515625,184,134.4346923828125,2.0389299392700195,435.3432922363281,1049.57421875,397.3942630290985,0,1048.61572265625,cgp,mu+lambda,hopper,9
185,185,479.33013916015625,1686925908.2369523,1028.3577880859375,80.95751953125,1050.9949951171875,185,235.47181701660156,2.0409584045410156,444.2758483886719,1050.0416259765625,399.4485983848572,0,1049.6248779296875,cgp,mu+lambda,hopper,9
186,186,468.9449157714844,1686925910.297299,1036.06787109375,69.23269653320312,1050.9281005859375,186,166.2125244140625,2.047200918197632,457.69744873046875,1050.8001708984375,401.50894498825073,0,1049.80224609375,cgp,mu+lambda,hopper,9
187,187,488.0469665527344,1686925912.350762,1024.9876708984375,79.40982818603516,1049.6234130859375,187,227.93368530273438,2.0404164791107178,450.7685852050781,1048.967041015625,403.56240797042847,0,1047.2802734375,cgp,mu+lambda,hopper,9
188,188,446.2427978515625,1686925914.4083364,1031.642822265625,58.572227478027344,1050.76708984375,188,156.13449096679688,2.0450990200042725,445.3265380859375,1049.8377685546875,405.6199824810028,0,1049.05615234375,cgp,mu+lambda,hopper,9
189,189,-584.2415771484375,1686925916.462391,1027.352294921875,63.28239059448242,1050.7686767578125,189,143.10594177246094,2.0409624576568604,10001.5888671875,1048.90283203125,407.6740369796753,0,1048.3021240234375,cgp,mu+lambda,hopper,9
